"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Complaints",04/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316635.5625,368502.78125,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 09:10:00,"ALL CLIENTS","LONDONDERRY & STRABANE",250793.53125,414768,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 09:25:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",328641.68460262,391923.596503355,"Completed Enquiries"
"Pothole","Public Enquiry",30/01/2015 10:10:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",314496.46560063,332578.80533732,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 10:30:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",308585.48721717,326775.06437418,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 14:02:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",302635.86420053,435859.4827884,"Completed Enquiries"
"Pothole","Public Enquiry",30/01/2015 09:24:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",315280.93970379,332742.09972972,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",282963.1875,401720.59375,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",286935.84375,393249.65625,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285799.9375,387685.375,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301946.20861969,356413.17448295,"Completed Enquiries"
"Pothole","Complaints",04/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300459.63394386,351467.02112376,"Completed Enquiries"
"Pothole","Public Enquiry",02/02/2015 08:35:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",325407.74766869,389549.30448567,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 13:50:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",247433.265625,409574.375,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 15:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",281241.53125,433248.25,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 15:12:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",331932.12292804,382891.73980383,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 15:20:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",251572.765625,409269.5625,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 15:49:46,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",22/01/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294183.22121007,377511.73641389,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",328936.375,391064.84375,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 09:40:38,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",05/02/2015 10:19:00,"NORTHERN DIVISION","LARNE / BALLYMENA",309611.1875,414652.75,"Completed Enquiries"
"Pothole","Public Enquiry",27/01/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",270282.49381093,380198.5063936,"Completed Enquiries"
"Pothole","Complaints",23/01/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324552.34375,365826.90625,"Completed Enquiries"
"Pothole","Public Enquiry",02/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",291619.41191267,392712.74117844,"Completed Enquiries"
"Pothole","Complaints",02/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",319061.875,366127.625,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 12:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",245120.828125,422155.0625,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",273274.13695347,380883.28568877,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 14:55:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",245315.34375,415972.71875,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",258330.40625,383351.25,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",254818.59375,366751.8125,"Completed Enquiries"
"Pothole","Complaints",02/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315652.09375,372878.0625,"Completed Enquiries"
"Pothole","Complaints",02/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",227062.8451908,386348.73234835,"Completed Enquiries"
"Pothole","Public Enquiry",06/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",272504.16459147,371009.35852069,"Completed Enquiries"
"Pothole","Public Enquiry",06/02/2015 02:30:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243115.671875,417282.28125,"Completed Enquiries"
"Pothole","Complaints",06/02/2015 14:31:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",249780.26587069,331090.42919119,"Completed Enquiries"
"Pothole","Complaints",09/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",340208.46875,371507.09375,"Completed Enquiries"
"Pothole","Public Enquiry",06/02/2015 13:30:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",240054.84375,414582.34375,"Completed Enquiries"
"Pothole","Complaints",02/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",333729.21875,365392.625,"Completed Enquiries"
"Pothole","Public Enquiry",02/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",271133.62341331,377921.07402544,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",329651.53125,369657.15625,"Completed Enquiries"
"Pothole","Complaints",03/02/2015 09:54:00,"NORTHERN DIVISION","LARNE / BALLYMENA",298759.40625,402624.15625,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 13:07:00,"NORTHERN DIVISION","LARNE / BALLYMENA",301129.0625,398688.34375,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 11:49:00,"NORTHERN DIVISION","LARNE / BALLYMENA",305009.53125,401772.625,"Completed Enquiries"
"Pothole","Public Enquiry",28/01/2015 00:00:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",324116.82005244,427446.36025088,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",295887.23737276,390791.44110325,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 12:00:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",292093.11834063,424463.45676289,"Completed Enquiries"
"Pothole","Complaints",09/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325380.0020948,359531.74164898,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 14:06:00,"NORTHERN DIVISION","LARNE / BALLYMENA",339641.5625,402507.65625,"Completed Enquiries"
"Pothole","Complaints",03/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",334732.71875,365728.75,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",286946.10000655,382352.50909084,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290846.3125,394302.75,"Completed Enquiries"
"Pothole","Complaints",03/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",334732.71875,365728.75,"Completed Enquiries"
"Pothole","Public Enquiry",02/02/2015 12:10:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",305914.12712656,425521.06624655,"Completed Enquiries"
"Pothole","Public Enquiry",03/02/2015 16:00:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",08/01/2015 15:59:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",298987.41112509,422084.5760416,"Completed Enquiries"
"Pothole","Complaints",06/01/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",336352.28125,369577.125,"Completed Enquiries"
"Pothole","Complaints",04/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",323738.89884076,366153.35505611,"Completed Enquiries"
"Pothole","Complaints",04/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",333792.58985568,365410.57806982,"Completed Enquiries"
"Pothole","Public Enquiry",10/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",297171.61099385,356872.66738183,"Completed Enquiries"
"Pothole","Public Enquiry",11/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",326705.40625,388583.03125,"Completed Enquiries"
"Pothole","Complaints",02/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316148.34375,372569.9375,"Completed Enquiries"
"Pothole","Public Enquiry",11/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",295396.625,390524.5625,"Completed Enquiries"
"Pothole","Complaints",11/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",317356.83218116,358355.48951573,"Completed Enquiries"
"Pothole","Complaints",11/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",322147.91253148,360679.45067747,"Completed Enquiries"
"Pothole","Public Enquiry",11/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",296721.86151926,402966.04787618,"Completed Enquiries"
"Pothole","Public Enquiry",02/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283400.24506041,372015.84260006,"Completed Enquiries"
"Pothole","Complaints",03/02/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",315916.2679803,345394.64678384,"Completed Enquiries"
"Pothole","Complaints",06/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",240472.08501249,403717.17577594,"Completed Enquiries"
"Pothole","Complaints",12/02/2015 10:40:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",340961.89081805,388140.35140666,"Completed Enquiries"
"Pothole","Public Enquiry",12/02/2015 12:12:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",302188.30008331,418823.60269347,"Completed Enquiries"
"Pothole","Public Enquiry",12/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",332180.35968975,381678.47627476,"Completed Enquiries"
"Pothole","Public Enquiry",12/02/2015 15:16:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",05/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",316148.34375,372569.9375,"Completed Enquiries"
"Pothole","Public Enquiry",12/02/2015 00:00:00,"EASTERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",12/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302232.70642753,353665.11478057,"Completed Enquiries"
"Pothole","Public Enquiry",06/02/2015 16:22:00,"NORTHERN DIVISION","LARNE / BALLYMENA",314033.125,399217.21875,"Completed Enquiries"
"Pothole","Public Enquiry",13/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",13/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",280134.70366011,384110.46698096,"Completed Enquiries"
"Pothole","Public Enquiry",13/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",295396.625,390524.5625,"Completed Enquiries"
"Pothole","Public Enquiry",13/02/2015 15:55:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",299792.71139761,431452.46010074,"Completed Enquiries"
"Pothole","Complaints",13/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320804.3872662,357537.52074687,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 09:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244625.921875,416498.0625,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 11:51:33,"NORTHERN DIVISION","LARNE / BALLYMENA",309843.6875,404964.625,"Completed Enquiries"
"Pothole","Public Enquiry",06/02/2015 16:28:00,"NORTHERN DIVISION","LARNE / BALLYMENA",306521.375,413215.125,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"EASTERN DIVISION","BELFAST SOUTH",329885.4375,370194,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291884.95868302,373341.57482393,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",343232.33140595,361151.30375397,"Completed Enquiries"
"Pothole","Complaints",17/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336261.15625,368970.09375,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",342492.18937837,388736.26179269,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",325526.1875,369521.125,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 16:25:00,"NORTHERN DIVISION","LARNE / BALLYMENA",317737.3125,407055.21875,"Completed Enquiries"
"Pothole","Public Enquiry",10/02/2015 15:30:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",301192.99907526,322621.85371173,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 09:32:35,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",286786.07018642,375434.89529076,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 10:01:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294066.87394923,377359.70625136,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 10:07:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",17/02/2015 10:12:29,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",17/02/2015 10:39:06,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",304250.084395975,329727.64401187,"New Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285492.34502073,388030.33383035,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",333589.875,373212.28125,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 11:12:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",209720.734375,342330.90625,"New Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",245605.359375,359724.375,"Completed Enquiries"
"Pothole","Complaints",17/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",323964,364368.09375,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 09:20:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",215759.046875,348837.5625,"New Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",329053.125,390964.03125,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",324369.03125,391700,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",295396.625,390524.5625,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",265924.36295175,379172.38685582,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290504.69541125,384255.18854948,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 14:43:00,"NORTHERN DIVISION","LARNE / BALLYMENA",308290.1875,419205.65625,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",334653.6875,382583.3125,"Completed Enquiries"
"Pothole","Complaints",13/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305699.54531569,356551.28000859,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",234509.6,357864.6,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 14:36:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",217581.84375,365085.3125,"New Enquiries"
"Pothole","Public Enquiry",06/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",331793.3125,382225.03125,"Completed Enquiries"
"Pothole","Public Enquiry",18/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",329643.65625,384436.1875,"Completed Enquiries"
"Pothole","Public Enquiry",18/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",338660.6875,389586.28125,"Completed Enquiries"
"Pothole","Public Enquiry",18/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",281033.0897097,377522.15856642,"Completed Enquiries"
"Pothole","Public Enquiry",11/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",341963.65625,388213.90625,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305606.26465149,353183.85699779,"Completed Enquiries"
"Pothole","Public Enquiry",04/02/2015 19:27:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",306163.54961538,328353.40055205,"Completed Enquiries"
"Pothole","Public Enquiry",09/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",279691.47171032,370840.26516756,"Completed Enquiries"
"Pothole","Public Enquiry",10/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290547.67984795,376559.69649574,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 11:20:00,"NORTHERN DIVISION","LARNE / BALLYMENA",306166.5,405505.59375,"Completed Enquiries"
"Pothole","Complaints",23/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336258.23173748,369143.49635695,"Completed Enquiries"
"Pothole","Complaints",23/01/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",329999.82999197,354217.34183557,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305604.40551361,353184.53785853,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",282921.13507211,377745.6713902,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 10:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",300593.71777726,322185.45478275,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",341179.96875,388574.625,"Completed Enquiries"
"Pothole","Complaints",27/01/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",322653.20145915,360353.56400812,"Completed Enquiries"
"Pothole","Public Enquiry",10/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",265981.70211358,379189.97796428,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",303524.82132408,355191.37489984,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305346.19084053,351573.25797861,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 09:27:12,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",20/02/2015 09:34:50,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",20/02/2015 09:41:16,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",20/02/2015 09:45:23,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",19/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",322805.15625,368679.71875,"Completed Enquiries"
"Pothole","Complaints",19/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",323835.625,357963.0625,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 09:07:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",304215.72000524,426648.55657382,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 14:54:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",304213.32353196,426648.59474158,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301202.48773115,354105.92647199,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302431.38140088,353450.22053442,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301354.25705892,353631.42738796,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302740.78321991,353962.70759101,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 15:04:02,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",20/02/2015 15:13:02,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",23/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",233520.05894921,395638.79395982,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 11:08:48,"NORTHERN DIVISION","LARNE / BALLYMENA",310467.625,405000.40625,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 11:12:00,"NORTHERN DIVISION","LARNE / BALLYMENA",305215.8125,402817.21875,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 11:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243854.140625,415968.75,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 12:05:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243786.0625,419517.0625,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",305021.375,339392.03125,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",295396.625,390524.5625,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 11:39:00,"NORTHERN DIVISION","LARNE / BALLYMENA",309634.375,414511.65625,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",10/02/2015 14:00:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283392.96937816,372027.46405426,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278293.75,393296.78125,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 15:40:00,"NORTHERN DIVISION","LARNE / BALLYMENA",310573.46875,413758.90625,"Completed Enquiries"
"Pothole","Complaints",24/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",323082.48246568,359230.55088382,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 09:30:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242141.984375,421032.40625,"Completed Enquiries"
"Pothole","Public Enquiry",11/02/2015 15:50:00,"NORTHERN DIVISION","BELFAST NORTH",332434.90625,381505.9375,"Completed Enquiries"
"Pothole","Public Enquiry",12/02/2015 15:57:00,"NORTHERN DIVISION","LARNE / BALLYMENA",314863.4375,411428,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285347.26977316,374375.05682997,"Completed Enquiries"
"Pothole","Complaints",24/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",326056.15625,362526.03125,"Completed Enquiries"
"Pothole","Complaints",24/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",233545.12411849,395675.77271194,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294129.61670991,379432.63880802,"Completed Enquiries"
"Pothole","Complaints",23/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",331526.65625,364205.53125,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291940.28896588,373858.15439657,"Completed Enquiries"
"Pothole","Complaints",13/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313722.875,366059.21875,"Completed Enquiries"
"Pothole","Complaints",24/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",226502.66571306,385385.50272702,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
