Council,Date,Financial,Value ($000)
Taranaki Region,2014,18 Investment Properties,21480
Taranaki Region,2014,19 Other Assets,3355
Taranaki Region,2014,20 Total Assets,81294
Taranaki Region,2014,21 Public Debt,0
Taranaki Region,2014,22 Public Debt Non-Current,0
Taranaki Region,2014,23 Public Debt Current,0
Taranaki Region,2014,24 Other Liabilities,3200
Taranaki Region,2014,25 Total Liabilities,3200
Taranaki Region,2014,26 Equity,78094
Taranaki Region,2015,15 Monetary Assets,45309
Taranaki Region,2015,17 Fixed Assets,11112
Taranaki Region,2015,18 Investment Properties,22554
Taranaki Region,2015,19 Other Assets,3373
Taranaki Region,2015,20 Total Assets,82348
Taranaki Region,2015,21 Public Debt,0
Taranaki Region,2015,22 Public Debt Non-Current,0
Taranaki Region,2015,23 Public Debt Current,0
Taranaki Region,2015,24 Other Liabilities,3200
Taranaki Region,2015,25 Total Liabilities,3200
Taranaki Region,2015,26 Equity,79148
Taranaki Region,2016,15 Monetary Assets,45699
Taranaki Region,2016,17 Fixed Assets,10843
Taranaki Region,2016,18 Investment Properties,23682
Taranaki Region,2016,19 Other Assets,3390
Taranaki Region,2016,20 Total Assets,83615
Taranaki Region,2016,21 Public Debt,0
Taranaki Region,2016,22 Public Debt Non-Current,0
Taranaki Region,2016,23 Public Debt Current,0
Taranaki Region,2016,24 Other Liabilities,3200
Taranaki Region,2016,25 Total Liabilities,3200
Taranaki Region,2016,26 Equity,80415
Taranaki Region,2017,15 Monetary Assets,45716
Taranaki Region,2017,17 Fixed Assets,10525
Taranaki Region,2017,18 Investment Properties,24866
Taranaki Region,2017,19 Other Assets,3708
Taranaki Region,2017,20 Total Assets,84814
Taranaki Region,2017,21 Public Debt,0
Taranaki Region,2017,22 Public Debt Non-Current,0
Taranaki Region,2017,23 Public Debt Current,0
Taranaki Region,2017,24 Other Liabilities,3200
Taranaki Region,2017,25 Total Liabilities,3200
Taranaki Region,2017,26 Equity,81614
Taranaki Region,2018,15 Monetary Assets,46039
Taranaki Region,2018,17 Fixed Assets,10098
Taranaki Region,2018,18 Investment Properties,26109
Taranaki Region,2018,19 Other Assets,3726
Taranaki Region,2018,20 Total Assets,85972
Taranaki Region,2018,21 Public Debt,0
Taranaki Region,2018,22 Public Debt Non-Current,0
Taranaki Region,2018,23 Public Debt Current,0
Taranaki Region,2018,24 Other Liabilities,3200
Taranaki Region,2018,25 Total Liabilities,3200
Taranaki Region,2018,26 Equity,82772
Taranaki Region,2019,15 Monetary Assets,46316
Taranaki Region,2019,17 Fixed Assets,9739
Taranaki Region,2019,18 Investment Properties,27414
Taranaki Region,2019,19 Other Assets,3743
Taranaki Region,2019,20 Total Assets,87213
Taranaki Region,2019,21 Public Debt,0
Taranaki Region,2019,22 Public Debt Non-Current,0
Taranaki Region,2019,23 Public Debt Current,0
Taranaki Region,2019,24 Other Liabilities,3200
Taranaki Region,2019,25 Total Liabilities,3200
Taranaki Region,2019,26 Equity,84013
Manawatu-Wanganui Region,2010,15 Monetary Assets,6134
Manawatu-Wanganui Region,2010,17 Fixed Assets,344063
Manawatu-Wanganui Region,2010,18 Investment Properties,0
Manawatu-Wanganui Region,2010,19 Other Assets,13521
Manawatu-Wanganui Region,2010,20 Total Assets,363718
Manawatu-Wanganui Region,2010,21 Public Debt,15348
Manawatu-Wanganui Region,2010,22 Public Debt Non-Current,14509
Manawatu-Wanganui Region,2010,23 Public Debt Current,839
Manawatu-Wanganui Region,2010,24 Other Liabilities,6821
Manawatu-Wanganui Region,2010,25 Total Liabilities,22169
Manawatu-Wanganui Region,2010,26 Equity,341549
Manawatu-Wanganui Region,2011,15 Monetary Assets,6129
Manawatu-Wanganui Region,2011,17 Fixed Assets,350802
Manawatu-Wanganui Region,2011,18 Investment Properties,0
Manawatu-Wanganui Region,2011,19 Other Assets,13348
Manawatu-Wanganui Region,2011,20 Total Assets,370279
Manawatu-Wanganui Region,2011,21 Public Debt,18752
Manawatu-Wanganui Region,2011,22 Public Debt Non-Current,17855
Manawatu-Wanganui Region,2011,23 Public Debt Current,897
Manawatu-Wanganui Region,2011,24 Other Liabilities,7114
Manawatu-Wanganui Region,2011,25 Total Liabilities,25866
Manawatu-Wanganui Region,2011,26 Equity,344413
Manawatu-Wanganui Region,2012,15 Monetary Assets,6135
Manawatu-Wanganui Region,2012,17 Fixed Assets,382093
Manawatu-Wanganui Region,2012,18 Investment Properties,0
Manawatu-Wanganui Region,2012,19 Other Assets,13225
Manawatu-Wanganui Region,2012,20 Total Assets,401453
Manawatu-Wanganui Region,2012,21 Public Debt,20674
Manawatu-Wanganui Region,2012,22 Public Debt Non-Current,19273
Manawatu-Wanganui Region,2012,23 Public Debt Current,1401
Manawatu-Wanganui Region,2012,24 Other Liabilities,7435
Manawatu-Wanganui Region,2012,25 Total Liabilities,28109
Manawatu-Wanganui Region,2012,26 Equity,373344
Manawatu-Wanganui Region,2013,15 Monetary Assets,6128
Manawatu-Wanganui Region,2013,17 Fixed Assets,386821
Manawatu-Wanganui Region,2013,18 Investment Properties,0
Manawatu-Wanganui Region,2013,19 Other Assets,12991
Manawatu-Wanganui Region,2013,20 Total Assets,405940
Manawatu-Wanganui Region,2013,21 Public Debt,21115
Manawatu-Wanganui Region,2013,22 Public Debt Non-Current,19510
Manawatu-Wanganui Region,2013,23 Public Debt Current,1605
Manawatu-Wanganui Region,2013,24 Other Liabilities,7781
Manawatu-Wanganui Region,2013,25 Total Liabilities,28896
Manawatu-Wanganui Region,2013,26 Equity,377044
Manawatu-Wanganui Region,2014,15 Monetary Assets,6136
Manawatu-Wanganui Region,2014,17 Fixed Assets,390749
Manawatu-Wanganui Region,2014,18 Investment Properties,0
Manawatu-Wanganui Region,2014,19 Other Assets,13098
Manawatu-Wanganui Region,2014,20 Total Assets,409983
Manawatu-Wanganui Region,2014,21 Public Debt,21075
Manawatu-Wanganui Region,2014,22 Public Debt Non-Current,19089
Manawatu-Wanganui Region,2014,23 Public Debt Current,1986
Manawatu-Wanganui Region,2014,24 Other Liabilities,7986
Manawatu-Wanganui Region,2014,25 Total Liabilities,29061
Manawatu-Wanganui Region,2014,26 Equity,380922
Manawatu-Wanganui Region,2015,15 Monetary Assets,6136
Manawatu-Wanganui Region,2015,17 Fixed Assets,428363
Manawatu-Wanganui Region,2015,18 Investment Properties,0
Manawatu-Wanganui Region,2015,19 Other Assets,13191
Manawatu-Wanganui Region,2015,20 Total Assets,447690
Manawatu-Wanganui Region,2015,21 Public Debt,19089
Manawatu-Wanganui Region,2015,22 Public Debt Non-Current,17276
Manawatu-Wanganui Region,2015,23 Public Debt Current,1813
Manawatu-Wanganui Region,2015,24 Other Liabilities,8257
Manawatu-Wanganui Region,2015,25 Total Liabilities,27346
Manawatu-Wanganui Region,2015,26 Equity,420344
Manawatu-Wanganui Region,2016,15 Monetary Assets,6132
Manawatu-Wanganui Region,2016,17 Fixed Assets,430465
Manawatu-Wanganui Region,2016,18 Investment Properties,0
Manawatu-Wanganui Region,2016,19 Other Assets,13268
Manawatu-Wanganui Region,2016,20 Total Assets,449865
Manawatu-Wanganui Region,2016,21 Public Debt,17276
Manawatu-Wanganui Region,2016,22 Public Debt Non-Current,15706
Manawatu-Wanganui Region,2016,23 Public Debt Current,1570
Manawatu-Wanganui Region,2016,24 Other Liabilities,8398
Manawatu-Wanganui Region,2016,25 Total Liabilities,25674
Manawatu-Wanganui Region,2016,26 Equity,424191
Manawatu-Wanganui Region,2017,15 Monetary Assets,6134
Manawatu-Wanganui Region,2017,17 Fixed Assets,432808
Manawatu-Wanganui Region,2017,18 Investment Properties,0
Manawatu-Wanganui Region,2017,19 Other Assets,13373
Manawatu-Wanganui Region,2017,20 Total Assets,452315
Manawatu-Wanganui Region,2017,21 Public Debt,15706
Manawatu-Wanganui Region,2017,22 Public Debt Non-Current,14453
Manawatu-Wanganui Region,2017,23 Public Debt Current,1253
Manawatu-Wanganui Region,2017,24 Other Liabilities,8756
Manawatu-Wanganui Region,2017,25 Total Liabilities,24462
Manawatu-Wanganui Region,2017,26 Equity,427853
Manawatu-Wanganui Region,2018,15 Monetary Assets,6127
Manawatu-Wanganui Region,2018,17 Fixed Assets,475612
Manawatu-Wanganui Region,2018,18 Investment Properties,0
Manawatu-Wanganui Region,2018,19 Other Assets,13482
Manawatu-Wanganui Region,2018,20 Total Assets,495221
Manawatu-Wanganui Region,2018,21 Public Debt,14453
Manawatu-Wanganui Region,2018,22 Public Debt Non-Current,10731
Manawatu-Wanganui Region,2018,23 Public Debt Current,3722
Manawatu-Wanganui Region,2018,24 Other Liabilities,9007
Manawatu-Wanganui Region,2018,25 Total Liabilities,23460
Manawatu-Wanganui Region,2018,26 Equity,471761
Manawatu-Wanganui Region,2019,15 Monetary Assets,6132
Manawatu-Wanganui Region,2019,17 Fixed Assets,474738
Manawatu-Wanganui Region,2019,18 Investment Properties,0
Manawatu-Wanganui Region,2019,19 Other Assets,13471
Manawatu-Wanganui Region,2019,20 Total Assets,494341
Manawatu-Wanganui Region,2019,21 Public Debt,10731
Manawatu-Wanganui Region,2019,22 Public Debt Non-Current,9331
Manawatu-Wanganui Region,2019,23 Public Debt Current,1400
Manawatu-Wanganui Region,2019,24 Other Liabilities,9266
Manawatu-Wanganui Region,2019,25 Total Liabilities,19997
Manawatu-Wanganui Region,2019,26 Equity,474344
Wellington Region,2010,15 Monetary Assets,56898
Wellington Region,2010,17 Fixed Assets,647131
Wellington Region,2010,18 Investment Properties,0
Wellington Region,2010,19 Other Assets,82372
Wellington Region,2010,20 Total Assets,786401
Wellington Region,2010,21 Public Debt,125473
Wellington Region,2010,22 Public Debt Non-Current,79693
Wellington Region,2010,23 Public Debt Current,23
Wellington Region,2010,24 Other Liabilities,26085
Wellington Region,2010,25 Total Liabilities,151558
Wellington Region,2010,26 Equity,634843
Wellington Region,2011,15 Monetary Assets,59447
Wellington Region,2011,17 Fixed Assets,667990
Wellington Region,2011,18 Investment Properties,0
Wellington Region,2011,19 Other Assets,100442
Wellington Region,2011,20 Total Assets,827879
Wellington Region,2011,21 Public Debt,162527
Wellington Region,2011,22 Public Debt Non-Current,120149
Wellington Region,2011,23 Public Debt Current,24
Wellington Region,2011,24 Other Liabilities,26085
Wellington Region,2011,25 Total Liabilities,188612
Wellington Region,2011,26 Equity,639267
Wellington Region,2012,15 Monetary Assets,62361
Wellington Region,2012,17 Fixed Assets,713911
Wellington Region,2012,18 Investment Properties,0
Wellington Region,2012,19 Other Assets,106356
Wellington Region,2012,20 Total Assets,882628
Wellington Region,2012,21 Public Debt,181973
Wellington Region,2012,22 Public Debt Non-Current,141442
Wellington Region,2012,23 Public Debt Current,25
Wellington Region,2012,24 Other Liabilities,26085
Wellington Region,2012,25 Total Liabilities,208058
Wellington Region,2012,26 Equity,674570
Wellington Region,2013,15 Monetary Assets,65624
Wellington Region,2013,17 Fixed Assets,727281
Wellington Region,2013,18 Investment Properties,0
Wellington Region,2013,19 Other Assets,114487
Wellington Region,2013,20 Total Assets,907392
Wellington Region,2013,21 Public Debt,200684
Wellington Region,2013,22 Public Debt Non-Current,161734
Wellington Region,2013,23 Public Debt Current,26
Wellington Region,2013,24 Other Liabilities,26085
Wellington Region,2013,25 Total Liabilities,226769
Wellington Region,2013,26 Equity,680623
Wellington Region,2014,15 Monetary Assets,69017
Wellington Region,2014,17 Fixed Assets,779575
Wellington Region,2014,18 Investment Properties,0
Wellington Region,2014,19 Other Assets,118487
Wellington Region,2014,20 Total Assets,967079
Wellington Region,2014,21 Public Debt,218554
Wellington Region,2014,22 Public Debt Non-Current,181465
Wellington Region,2014,23 Public Debt Current,27
Wellington Region,2014,24 Other Liabilities,26085
Wellington Region,2014,25 Total Liabilities,244639
Wellington Region,2014,26 Equity,722440
Wellington Region,2015,15 Monetary Assets,72593
Wellington Region,2015,17 Fixed Assets,781304
Wellington Region,2015,18 Investment Properties,0
Wellington Region,2015,19 Other Assets,119924
Wellington Region,2015,20 Total Assets,973821
Wellington Region,2015,21 Public Debt,223959
Wellington Region,2015,22 Public Debt Non-Current,189702
Wellington Region,2015,23 Public Debt Current,28
Wellington Region,2015,24 Other Liabilities,26085
Wellington Region,2015,25 Total Liabilities,250044
Wellington Region,2015,26 Equity,723777
Wellington Region,2016,15 Monetary Assets,76267
Wellington Region,2016,17 Fixed Assets,783140
Wellington Region,2016,18 Investment Properties,0
Wellington Region,2016,19 Other Assets,120461
Wellington Region,2016,20 Total Assets,979868
Wellington Region,2016,21 Public Debt,226303
Wellington Region,2016,22 Public Debt Non-Current,195199
Wellington Region,2016,23 Public Debt Current,29
Wellington Region,2016,24 Other Liabilities,26085
Wellington Region,2016,25 Total Liabilities,252388
Wellington Region,2016,26 Equity,727480
Wellington Region,2017,15 Monetary Assets,80197
Wellington Region,2017,17 Fixed Assets,820461
Wellington Region,2017,18 Investment Properties,0
Wellington Region,2017,19 Other Assets,120688
Wellington Region,2017,20 Total Assets,1021346
Wellington Region,2017,21 Public Debt,229617
Wellington Region,2017,22 Public Debt Non-Current,201868
Wellington Region,2017,23 Public Debt Current,30
Wellington Region,2017,24 Other Liabilities,26085
Wellington Region,2017,25 Total Liabilities,255702
Wellington Region,2017,26 Equity,765644
Wellington Region,2018,15 Monetary Assets,84597
Wellington Region,2018,17 Fixed Assets,826277
Wellington Region,2018,18 Investment Properties,0
Wellington Region,2018,19 Other Assets,121277
Wellington Region,2018,20 Total Assets,1032151
Wellington Region,2018,21 Public Debt,230200
Wellington Region,2018,22 Public Debt Non-Current,203778
Wellington Region,2018,23 Public Debt Current,31
Wellington Region,2018,24 Other Liabilities,26085
Wellington Region,2018,25 Total Liabilities,256285
Wellington Region,2018,26 Equity,775866
Wellington Region,2019,15 Monetary Assets,89313
Wellington Region,2019,17 Fixed Assets,860353
Wellington Region,2019,18 Investment Properties,0
Wellington Region,2019,19 Other Assets,121828
Wellington Region,2019,20 Total Assets,1071494
Wellington Region,2019,21 Public Debt,225473
Wellington Region,2019,22 Public Debt Non-Current,199052
Wellington Region,2019,23 Public Debt Current,32
Wellington Region,2019,24 Other Liabilities,26085
Wellington Region,2019,25 Total Liabilities,251558
Wellington Region,2019,26 Equity,819936
West Coast Region,2010,15 Monetary Assets,10131
West Coast Region,2010,17 Fixed Assets,48095
West Coast Region,2010,18 Investment Properties,0
West Coast Region,2010,19 Other Assets,1631
West Coast Region,2010,20 Total Assets,59857
West Coast Region,2010,21 Public Debt,3421
West Coast Region,2010,22 Public Debt Non-Current,3270
West Coast Region,2010,23 Public Debt Current,151
West Coast Region,2010,24 Other Liabilities,1570
West Coast Region,2010,25 Total Liabilities,4991
West Coast Region,2010,26 Equity,54866
West Coast Region,2011,15 Monetary Assets,10550
West Coast Region,2011,17 Fixed Assets,49207
West Coast Region,2011,18 Investment Properties,0
West Coast Region,2011,19 Other Assets,1663
West Coast Region,2011,20 Total Assets,61420
West Coast Region,2011,21 Public Debt,4270
West Coast Region,2011,22 Public Debt Non-Current,4042
West Coast Region,2011,23 Public Debt Current,228
West Coast Region,2011,24 Other Liabilities,1570
West Coast Region,2011,25 Total Liabilities,5840
West Coast Region,2011,26 Equity,55580
West Coast Region,2012,15 Monetary Assets,10948
West Coast Region,2012,17 Fixed Assets,49106
West Coast Region,2012,18 Investment Properties,0
West Coast Region,2012,19 Other Assets,1687
West Coast Region,2012,20 Total Assets,61741
West Coast Region,2012,21 Public Debt,4042
West Coast Region,2012,22 Public Debt Non-Current,3801
West Coast Region,2012,23 Public Debt Current,242
West Coast Region,2012,24 Other Liabilities,1570
West Coast Region,2012,25 Total Liabilities,5612
West Coast Region,2012,26 Equity,56129
West Coast Region,2013,15 Monetary Assets,11351
West Coast Region,2013,17 Fixed Assets,54055
West Coast Region,2013,18 Investment Properties,0
West Coast Region,2013,19 Other Assets,1676
West Coast Region,2013,20 Total Assets,67082
West Coast Region,2013,21 Public Debt,3957
West Coast Region,2013,22 Public Debt Non-Current,3703
West Coast Region,2013,23 Public Debt Current,254
West Coast Region,2013,24 Other Liabilities,1570
West Coast Region,2013,25 Total Liabilities,5527
West Coast Region,2013,26 Equity,61555
West Coast Region,2014,15 Monetary Assets,11720
West Coast Region,2014,17 Fixed Assets,53999
West Coast Region,2014,18 Investment Properties,0
West Coast Region,2014,19 Other Assets,1668
West Coast Region,2014,20 Total Assets,67387
West Coast Region,2014,21 Public Debt,3703
West Coast Region,2014,22 Public Debt Non-Current,3427
West Coast Region,2014,23 Public Debt Current,276
West Coast Region,2014,24 Other Liabilities,1570
West Coast Region,2014,25 Total Liabilities,5273
West Coast Region,2014,26 Equity,62115
West Coast Region,2015,15 Monetary Assets,12095
West Coast Region,2015,17 Fixed Assets,53996
West Coast Region,2015,18 Investment Properties,0
West Coast Region,2015,19 Other Assets,1617
West Coast Region,2015,20 Total Assets,67708
West Coast Region,2015,21 Public Debt,3427
West Coast Region,2015,22 Public Debt Non-Current,3163
West Coast Region,2015,23 Public Debt Current,264
West Coast Region,2015,24 Other Liabilities,1570
