FID,AREA,PERIMETER,BLOCKS_,BLOCKS_ID,TILEBLOCK,TILE,BLOCK,TILENUM,TILEBLKNUM
11827,1026035,4088.578,11237,11167,0048L,0048,L,48,48L
11828,1025821,4086.807,11888,12052,0497D,0497,D,497,497D
11829,1026075,4088.664,11338,11188,0173M,0173,M,173,173M
11830,1023957,4085.038,11494,11348,0173S,0173,S,173,173S
11831,1026263,4089.102,11989,12195,0691G,0691,G,691,691G
11832,1028622,4093.176,11792,12035,0917C,0917,C,917,917C
11833,1031368,4100.641,11889,12177,1175E,1175,E,1175,1175E
11834,1028925,4093.674,11990,12071,0152C,0152,C,152,152C
11835,1029711,4096.887,11339,11573,0801E,0801,E,801,801E
11836,1026147,4088.83,11238,11555,1466G,1466,G,1466,1466G
11837,1031350,4099.706,11495,11729,0801J,0801,J,801,801J
11838,1028034,4093.079,11793,11658,0174F,0174,F,174,174F
11839,1026163,4088.863,11890,11678,0539F,0539,F,539,539F
11840,1024376,4084.821,11991,11701,1241E,1241,E,1241,1241E
11841,1024579,4085.294,11496,11221,0974J,0974,J,974,974J
11842,1029819,4095.565,11239,10912,1240D,1240,D,1240,1240D
11843,1024526,4085.172,11340,11061,0974E,0974,E,974,974E
11844,1026488,4088.397,11497,11474,0023B,0023,B,23,23B
11845,1028235,4092.401,11794,11535,0854C,0854,C,854,854C
11846,1026130,4090.276,11891,11929,0042N,0042,N,42,42N
11847,1028278,4092.782,11992,11824,0296M,0296,M,296,296M
11848,1027812,4091.727,11892,11803,0051L,0051,L,51,51L
11849,1031341,4099.52,11341,11445,0206A,0206,A,206,206A
11850,1029714,4095.935,11240,11426,0591B,0591,B,591,591B
11851,1023545,4084.338,11795,11911,0267R,0267,R,267,267R
11852,1029452,4096.301,11498,11601,0206E,0206,E,206,206E
11853,1026161,4088.858,11893,11679,0539G,0539,G,539,539G
11854,1031724,4101.44,11993,12321,1465J,1465,J,1465,1465J
11855,1023987,4085.063,11241,11298,0109P,0109,P,109,109P
11856,1021898,4080.433,11342,11318,0046P,0046,P,46,46P
11857,1031531,4099.677,11894,12053,0412A,0412,A,412,412A
11858,1023786,4084.653,11499,11349,0230N,0230,N,230,230N
11859,1026620,4089.036,11796,11784,0022M,0022,M,22,22M
11860,1024223,4086.018,11994,11949,0025N,0025,N,25,25N
11861,1026012,4088.518,11242,11039,0368G,0368,G,368,368G
11862,1025963,4088.409,11343,11189,0230J,0230,J,230,230J
11863,1025978,4088.447,11500,11222,0974K,0974,K,974,974K
11864,1026133,4088.793,11797,11659,0174G,0174,G,174,174G
11865,1026236,4089.037,11895,12178,1175F,1175,F,1175,1175F
11866,1025873,4086.825,11995,12072,0152D,0152,D,152,152D
11867,1028365,4092.975,11896,11804,0051M,0051,M,51,51M
11868,1025906,4088.292,11344,11062,0974F,0974,F,974,974F
11869,1026198,4088.947,11243,11168,0048M,0048,M,48,48M
11870,1024888,4084.797,11798,12036,0917D,0917,D,917,917D
11871,1023052,4081.846,11996,12196,0691H,0691,H,691,691H
11872,1027836,4091.789,11501,11730,0801K,0801,K,801,801K
11873,1023426,4084.179,11897,11930,0042P,0042,P,42,42P
11874,1026128,4088.788,11997,11702,1241F,1241,F,1241,1241F
11875,1026128,4088.783,11345,11574,0801F,0801,F,801,801F
11876,1029712,4095.771,11799,11536,0854D,0854,D,854,854D
11877,1021771,4078.945,11244,11556,1466H,1466,H,1466,1466H
11878,1028096,4093.23,11898,11680,0539H,0539,H,539,539H
11879,1027279,4090.53,11998,11825,0369J,0369,J,369,369J
11880,1023753,4084.646,11346,11319,0046R,0046,R,46,46R
11881,1023910,4084.901,11245,11299,0109R,0109,R,109,109R
11882,1030866,4098.625,11800,11785,0023J,0023,J,23,23J
11883,1030639,4097.639,11899,12054,0412B,0412,B,412,412B
11884,1023285,4083.923,11999,11950,0025P,0025,P,25,25P
11885,1028121,4092.232,11347,11446,0206B,0206,B,206,206B
11886,1027900,4091.835,11246,11427,0591C,0591,C,591,591C
11887,1020397,4077.178,11801,11912,0267S,0267,S,267,267S
11888,1027615,4092.139,11247,11040,0368H,0368,H,368,368H
11889,1025997,4088.498,11348,11190,0230K,0230,K,230,230K
11890,1026370,4089.334,12000,12322,1465K,1465,K,1465,1465K
11891,1026306,4089.187,11900,12179,1175G,1175,G,1175,1175G
11892,1025843,4088.157,11248,11169,0049J,0049,J,49,49J
11893,1026034,4088.571,11349,11063,0974G,0974,G,974,974G
11894,1028008,4093.032,11350,11575,0801G,0801,G,801,801G
11895,1027198,4090.343,11901,11805,0084J,0084,J,84,84J
11896,1031881,4100.354,12001,12073,0107A,0107,A,107,107A
11897,1023675,4084.451,11351,11320,0046S,0046,S,46,46S
11898,1030457,4098.571,11249,11557,1317E,1317,E,1317,1317E
11899,1028063,4092.102,11352,11447,0206C,0206,C,206,206C
11900,1026267,4089.105,11250,11041,0449E,0449,E,449,449E
11901,1026050,4088.618,11353,11191,0230L,0230,L,230,230L
11902,1022158,4080.896,11251,11300,0109S,0109,S,109,109S
11903,1032472,4102.247,11354,11705,1623J,1623,J,1623,1623J
11904,1023814,4082.639,11252,11428,0591D,0591,D,591,591D
11905,1025971,4088.436,11253,11170,0049K,0049,K,49,49K
11906,1028540,4094.224,11355,11064,0974H,0974,H,974,974H
11907,1021790,4078.993,11356,11576,0801H,0801,H,801,801H
11908,1025988,4088.475,11254,11042,0449F,0449,F,449,449F
11909,1023946,4085.066,11357,11321,0047N,0047,N,47,47N
11910,1027770,4093.611,11255,11301,0072N,0072,N,72,72N
11911,1025751,4086.908,11358,11448,0206D,0206,D,206,206D
11912,1026192,4088.935,11256,11558,1317F,1317,F,1317,1317F
11913,1031923,4100.919,11257,11429,0498A,0498,A,498,498A
11914,1027227,4091.268,11359,11192,0230M,0230,M,230,230M
11915,1025365,4087.061,11360,11065,1103E,1103,E,1103,1103E
11916,1027923,4092.837,11258,11171,0049L,0049,L,49,49L
11917,1027774,4091.641,11361,11706,1623K,1623,K,1623,1623K
11918,1025947,4088.374,11259,11043,0449G,0449,G,449,449G
11919,1023727,4084.598,11362,11322,0047P,0047,P,47,47P
11920,1023941,4084.982,11260,11302,0072P,0072,P,72,72P
11921,1030476,4098.617,11363,11577,0692E,0692,E,692,692E
11922,1026098,4088.712,11261,11559,1317G,1317,G,1317,1317G
11923,1026672,4090.016,11364,11193,0295J,0295,J,295,295J
11924,1027946,4091.91,11262,11430,0498B,0498,B,498,498B
11925,1025952,4088.399,11365,11066,1103F,1103,F,1103,1103F
11926,1025486,4087.332,11263,11172,0049M,0049,M,49,49M
11927,1032198,4101.437,11366,11449,0153A,0153,A,153,153A
11928,1026832,4090.374,11264,11044,0449H,0449,H,449,449H
11929,1024012,4085.133,11265,11303,0072R,0072,R,72,72R
11930,1027808,4091.728,11367,11707,1623L,1623,L,1623,1623L
11931,1026592,4089.832,11266,11173,0050J,0050,J,50,50J
11932,1025622,4088.881,11368,11323,0047R,0047,R,47,47R
11933,1026007,4088.513,11369,11194,0295K,0295,K,295,295K
11934,1027906,4091.812,11267,11431,0498C,0498,C,498,498C
11935,1026023,4088.55,11370,11067,1103G,1103,G,1103,1103G
11936,1022940,4081.579,11268,11560,1317H,1317,H,1317,1317H
11937,1026100,4088.732,11371,11578,0692F,0692,F,692,692F
11938,1025170,4086.619,11269,11045,0538E,0538,E,538,538E
11939,1028166,4092.306,11372,11450,0153B,0153,B,153,153B
11940,1021247,4078.844,11270,11304,0072S,0072,S,72,72S
11941,1026034,4088.571,11271,11174,0050K,0050,K,50,50K
11942,1025003,4085.304,11272,11432,0498D,0498,D,498,498D
11943,1024200,4083.592,11373,11708,1623M,1623,M,1623,1623M
11944,1027700,4092.33,11374,11068,1103H,1103,H,1103,1103H
11945,1031240,4100.333,11273,11561,1176E,1176,E,1176,1176E
11946,1026060,4088.632,11375,11195,0295L,0295,L,295,295L
11947,1022986,4082.873,11376,11324,0047S,0047,S,47,47S
11948,1025998,4088.489,11274,11046,0538F,0538,F,538,538F
11949,1026170,4088.882,11377,11579,0692G,0692,G,692,692G
11950,1026692,4091.183,11275,11305,0043N,0043,N,43,43N
11951,1028127,4092.208,11378,11451,0153C,0153,C,153,153C
11952,1026015,4088.537,11276,11175,0050L,0050,L,50,50L
11953,1024268,4084.576,11379,11069,1240E,1240,E,1240,1240E
11954,1025994,4088.482,11277,11047,0538G,0538,G,538,538G
11955,1026444,4089.501,11380,11196,0295M,0295,M,295,295M
11956,1030801,4098.393,11278,11433,0413A,0413,A,413,413A
11957,1033234,4103.971,11381,11709,1466J,1466,J,1466,1466J
11958,1024694,4086.74,11382,11325,0048N,0048,N,48,48N
11959,1026147,4088.824,11279,11562,1176F,1176,F,1176,1176F
11960,1022866,4081.408,11383,11580,0692H,0692,H,692,692H
11961,1023910,4084.926,11280,11306,0043P,0043,P,43,43P
11962,1025073,4085.353,11384,11452,0153D,0153,D,153,153D
11963,1025981,4088.446,11385,11070,1240F,1240,F,1240,1240F
11964,1026566,4089.784,11281,11176,0050M,0050,M,50,50M
11965,1025629,4087.653,11386,11197,0368J,0368,J,368,368J
11966,1027927,4092.851,11282,11048,0538H,0538,H,538,538H
11967,1023808,4084.765,11387,11326,0048P,0048,P,48,48P
11968,1029783,4096.047,11283,11434,0413B,0413,B,413,413B
11969,1027689,4091.461,11388,11710,1466K,1466,K,1466,1466K
11970,1026142,4088.815,11284,11563,1176G,1176,G,1176,1176G
11971,1031112,4098.973,11389,11453,0108A,0108,A,108,108A
11972,1025474,4087.308,11285,11177,0083J,0083,J,83,83J
11973,1023892,4084.894,11286,11307,0043R,0043,R,43,43R
11974,1029396,4096.16,11390,11581,0591E,0591,E,591,591E
11975,1027915,4092.817,11391,11071,1240G,1240,G,1240,1240G
11976,1025934,4088.348,11287,11049,0635E,0635,E,635,635E
11977,1025996,4088.491,11392,11198,0368K,0368,K,368,368K
11978,1027968,4091.945,11288,11435,0413C,0413,C,413,413C
11979,1023751,4084.637,11393,11327,0048R,0048,R,48,48R
11980,1022208,4079.93,11289,11564,1176H,1176,H,1176,1176H
11981,1027816,4091.738,11394,11711,1466L,1466,L,1466,1466L
11982,1027907,4092.806,11290,11178,0083K,0083,K,83,83K
11983,1026972,4090.686,11395,11072,1240H,1240,H,1240,1240H
11984,1022399,4081.484,11291,11308,0043S,0043,S,43,43S
11985,1028208,4092.376,11396,11454,0108B,0108,B,108,108B
11986,1025986,4088.467,11292,11050,0635F,0635,F,635,635F
11987,1028009,4093.027,11397,11582,0591F,0591,F,591,591F
11988,1024253,4083.597,11293,11436,0413D,0413,D,413,413D
11989,1026048,4088.61,11398,11199,0368L,0368,L,368,368L
11990,1030066,4097.683,11294,11565,1043E,1043,E,1043,1043E
11991,1024043,4085.259,11399,11328,0048S,0048,S,48,48S
11992,1026025,4088.552,11295,11179,0083L,0083,L,83,83L
11993,1023433,4081.854,11400,11712,1466M,1466,M,1466,1466M
11994,1025986,4088.466,11296,11051,0635G,0635,G,635,635G
11995,1028168,4092.277,11401,11455,0108C,0108,C,108,108C
11996,1027363,4092.724,11297,11309,0044N,0044,N,44,44N
11997,1031587,4100.128,11298,11437,0336A,0336,A,336,336A
11998,1027144,4091.084,11299,11052,0635H,0635,H,635,635H
11999,1025744,4087.92,11300,11180,0083M,0083,M,83,83M
12000,1026133,4088.798,11301,11566,1043F,1043,F,1043,1043F
14001,1026247,4089.369,14502,14366,0373P,0373,P,373,373P
14002,1027390,4091.329,14503,14475,0032C,0032,C,32,32C
14003,1027839,4092.655,14504,14256,1245M,1245,M,1245,1245M
14004,1026919,4090.566,14505,14582,0103F,0103,F,103,103F
14005,1030381,4097.527,14506,14690,0586K,0586,K,586,586K
14006,1026190,4089.239,14507,14367,0373R,0373,R,373,373R
14007,1027703,4092.075,14508,14476,0032D,0032,D,32,32D
14008,1026900,4090.532,14509,14583,0103G,0103,G,103,103G
14009,1028548,4093.393,14510,14691,0586L,0586,L,586,586L
14010,1028103,4093.517,14511,14368,0373S,0373,S,373,373S
14011,1027053,4090.598,14512,14477,0031A,0031,A,31,31A
14012,1025070,4086.399,14513,14584,0103H,0103,H,103,103H
14013,1026402,4089.663,14514,14369,0454N,0454,N,454,454N
14014,1024556,4084.388,14515,14692,0586M,0586,M,586,586M
14015,1027418,4091.375,14516,14478,0031B,0031,B,31,31B
14016,1026272,4089.409,14517,14370,0454P,0454,P,454,454P
14017,1030546,4098.772,14518,14585,0066E,0066,E,66,66E
14018,1032480,4102.263,14519,14693,0493J,0493,J,493,493J
14019,1029354,4095.748,14520,14479,0031C,0031,C,31,31C
14020,1026272,4089.407,14521,14371,0454R,0454,R,454,454R
14021,1026817,4090.357,14522,14586,0066F,0066,F,66,66F
14022,1028540,4093.378,14523,14694,0493K,0493,K,493,493K
14023,1026937,4090.338,14524,14480,0031D,0031,D,31,31D
14024,1027264,4091.624,14525,14372,0454S,0454,S,454,454S
14025,1026869,4090.475,14526,14587,0066G,0066,G,66,66G
14026,1027763,4092.204,14527,14481,0056A,0056,A,56,56A
14027,1028481,4093.246,14528,14695,0493L,0493,L,493,493L
14028,1025323,4087.237,14529,14373,0543N,0543,N,543,543N
14029,1024283,4084.625,14530,14588,0066H,0066,H,66,66H
14030,1027446,4091.45,14531,14482,0056B,0056,B,56,56B
14031,1025709,4086.991,14532,14696,0493M,0493,M,493,493M
14032,1026264,4089.393,14533,14374,0543P,0543,P,543,543P
14033,1029444,4096.278,14534,14589,0037E,0037,E,37,37E
14034,1027369,4091.288,14535,14483,0056C,0056,C,56,56C
14035,1031361,4099.742,14536,14697,0408J,0408,J,408,408J
14036,1026189,4089.233,14537,14375,0543R,0543,R,543,543R
14037,1026897,4090.523,14538,14590,0037F,0037,F,37,37F
14038,1028051,4092.847,14539,14484,0056D,0056,D,56,56D
14039,1028398,4094.198,14540,14376,0543S,0543,S,543,543S
14040,1030358,4097.482,14541,14698,0408K,0408,K,408,408K
14041,1026718,4089.839,14542,14485,0089A,0089,A,89,89A
14042,1026896,4090.52,14543,14591,0037G,0037,G,37,37G
14043,1026090,4088.971,14544,14377,0640N,0640,N,640,640N
14044,1028526,4093.35,14545,14699,0408L,0408,L,408,408L
14045,1029245,4095.524,14546,14486,0089B,0089,B,89,89B
14046,1025399,4087.139,14547,14592,0037H,0037,H,37,37H
14047,1026199,4089.249,14548,14378,0640P,0640,P,640,640P
14048,1024883,4085.123,14549,14700,0408M,0408,M,408,408M
14049,1030110,4098.147,14550,14809,1038N,1038,N,1038,1038N
14050,1027415,4091.393,14551,14487,0089C,0089,C,89,89C
14051,1026252,4089.37,14552,14379,0640R,0640,R,640,640R
14052,1030210,4098.009,14553,14593,0036E,0036,E,36,36E
14053,1032200,4101.627,14554,14701,0331J,0331,J,331,331J
14054,1027249,4091.049,14555,14488,0089D,0089,D,89,89D
14055,1027634,4092.463,14556,14380,0640S,0640,S,640,640S
14056,1026218,4089.388,14557,14810,1038P,1038,P,1038,1038P
14057,1026889,4090.505,14558,14594,0036F,0036,F,36,36F
14058,1028464,4093.211,14559,14702,0331K,0331,K,331,331K
14059,1024919,4086.327,14560,14381,0745N,0745,N,745,745N
14060,1027410,4091.413,14561,14489,0130A,0130,A,130,130A
14061,1028098,4093.638,14562,14811,1038R,1038,R,1038,1038R
14062,1026831,4090.375,14563,14595,0036G,0036,G,36,36G
14063,1026245,4089.355,14564,14382,0745P,0745,P,745,745P
14064,1028535,4093.362,14565,14703,0331L,0331,L,331,331L
14065,1027407,4091.378,14566,14490,0130B,0130,B,130,130B
14066,1024668,4085.491,14567,14596,0036H,0036,H,36,36H
14067,1021643,4079.007,14568,14812,1038S,1038,S,1038,1038S
14068,1026263,4089.386,14569,14383,0745R,0745,R,745,745R
14069,1027425,4091.408,14570,14491,0130C,0130,C,130,130C
14070,1026037,4087.729,14571,14704,0331M,0331,M,331,331M
14071,1029095,4095.492,14572,14597,0035E,0035,E,35,35E
14072,1030856,4099.847,14573,14813,0913N,0913,N,913,913N
14073,1028769,4095.011,14574,14384,0745S,0745,S,745,745S
14074,1028420,4093.685,14575,14492,0130D,0130,D,130,130D
14075,1032834,4103.071,14576,14705,0262J,0262,J,262,262J
14076,1026880,4090.487,14577,14598,0035F,0035,F,35,35F
14077,1025704,4088.093,14578,14385,0858N,0858,N,858,858N
14078,1026191,4089.338,14579,14814,0913P,0913,P,913,913P
14079,1026256,4088.799,14580,14493,0179A,0179,A,179,179A
14080,1028508,4093.314,14581,14706,0262K,0262,K,262,262K
14081,1026821,4090.356,14582,14599,0035G,0035,G,35,35G
14082,1026238,4089.34,14583,14386,0858P,0858,P,858,858P
14083,1026207,4089.367,14584,14815,0913R,0913,R,913,913R
14084,1029318,4095.675,14585,14494,0179B,0179,B,179,179B
14085,1028507,4093.311,14586,14707,0262L,0262,L,262,262L
14086,1025767,4087.975,14587,14600,0035H,0035,H,35,35H
14087,1026237,4089.338,14588,14387,0858R,0858,R,858,858R
14088,1027434,4091.422,14589,14495,0179C,0179,C,179,179C
14089,1022774,4081.577,14590,14816,0913S,0913,S,913,913S
14090,1028040,4093.366,14591,14388,0858S,0858,S,858,858S
14091,1025234,4085.928,14592,14708,0262M,0262,M,262,262M
14092,1029861,4097.224,14593,14601,0034E,0034,E,34,34E
14093,1027637,4091.919,14594,14496,0179D,0179,D,179,179D
14094,1029719,4097.289,14595,14817,0796N,0796,N,796,796N
14095,1024569,4085.512,14596,14389,0979N,0979,N,979,979N
14096,1031791,4100.71,14597,14709,0201J,0201,J,201,201J
14097,1025043,4086.341,14598,14602,0034F,0034,F,34,34F
14098,1027076,4090.654,14599,14497,0236A,0236,A,236,236A
14099,1026266,4089.386,14600,14390,0979P,0979,P,979,979P
14100,1026158,4089.28,14601,14818,0796P,0796,P,796,796P
14101,1026799,4090.298,14102,14166,0067K,0067,K,67,67K
14102,1026546,4089.85,14103,14282,0494P,0494,P,494,494P
14103,1028641,4094.513,14002,14263,1039R,1039,R,1039,1039R
14104,1026203,4089.26,14302,14323,0016R,0016,R,16,16R
14105,1027310,4091.204,14402,14455,0037C,0037,C,37,37C
14106,1026300,4089.179,14104,14052,0030H,0030,H,30,30H
14107,1026719,4090.124,14003,14031,0017G,0017,G,17,17G
14108,1025593,4087.868,14403,14345,0088N,0088,N,88,88N
14109,1026689,4090.059,14303,14098,0858F,0858,F,858,858F
14110,1029059,4094.625,14105,13940,0454D,0454,D,454,454D
14111,1026733,4090.108,14004,13806,0744P,0744,P,744,744P
14112,1026598,4089.848,14404,14233,0640J,0640,J,640,640J
14113,1026839,4090.397,14304,14543,0913G,0913,G,913,913G
14114,1026741,4090.166,14106,14167,0067L,0067,L,67,67L
14115,1028239,4092.725,14005,13918,0129B,0129,B,129,129B
14116,1026860,4090.448,14405,14563,0408G,0408,G,408,408G
14117,1028719,4094.644,14305,14210,0178K,0178,K,178,178K
14118,1027128,4091.051,14107,14053,0055E,0055,E,55,55E
14119,1027146,4090.906,14306,14435,0262C,0262,C,262,262C
14120,1026700,4090.081,14006,14147,0332L,0332,L,332,332L
14121,1028083,4093.525,14406,14346,0088P,0088,P,88,88P
14122,1026598,4089.97,14108,14283,0494R,0494,R,494,494R
14123,1025204,4086.974,14307,14324,0016S,0016,S,16,16S
14124,1024448,4084.992,14007,14032,0017H,0017,H,17,17H
14125,1025834,4087.891,14407,14456,0037D,0037,D,37,37D
14126,1027224,4090.489,14109,13941,0543A,0543,A,543,543A
14127,1026741,4090.178,14308,14099,0858G,0858,G,858,858G
14128,1022070,4079.63,14008,14264,1039S,1039,S,1039,1039S
14129,1026708,4090.096,14408,14234,0640K,0640,K,640,640K
14130,1024229,4084.503,14110,14168,0067M,0067,M,67,67M
14131,1026726,4090.142,14309,14211,0178L,0178,L,178,178L
14132,1026733,4090.106,14009,13807,0744R,0744,R,744,744R
14133,1023258,4082.312,14409,14564,0408H,0408,H,408,408H
14134,1026737,4090.168,14111,14054,0055F,0055,F,55,55F
14135,1023349,4082.513,14310,14544,0913H,0913,H,913,913H
14136,1028238,4092.722,14010,13919,0129C,0129,C,129,129C
14137,1024317,4084.698,14011,14148,0332M,0332,M,332,332M
14138,1023828,4083.682,14112,14284,0494S,0494,S,494,494S
14139,1028343,4093.798,14311,14100,0858H,0858,H,858,858H
14140,1032389,4102.062,14410,14673,1038J,1038,J,1038,1038J
14141,1028984,4095.241,14012,14033,0016E,0016,E,16,16E
14142,1028219,4092.704,14113,13942,0543B,0543,B,543,543B
14143,1026201,4089.272,14411,14347,0088R,0088,R,88,88R
14144,1023934,4083.681,14312,14436,0262D,0262,D,262,262D
14145,1029262,4095.874,14114,14169,0038J,0038,J,38,38J
14146,1031419,4100.753,14013,14265,0914N,0914,N,914,914N
14147,1026760,4090.215,14412,14235,0640L,0640,L,640,640L
14148,1029294,4096.219,14313,14325,0015N,0015,N,15,15N
14149,1026697,4090.069,14115,14055,0055G,0055,G,55,55G
14150,1029237,4095.726,14014,13808,0744S,0744,S,744,744S
14151,1030592,4098.636,14413,14457,0036A,0036,A,36,36A
14152,1026999,4090.759,14314,14212,0178M,0178,M,178,178M
14153,1029235,4095,14015,13920,0129D,0129,D,129,129D
14154,1028218,4092.703,14116,13943,0543C,0543,C,543,543C
14155,1030506,4098.688,14414,14565,0331E,0331,E,331,331E
14156,1030375,4098.387,14315,14545,0796E,0796,E,796,796E
14157,1031122,4100.072,14016,14149,0263J,0263,J,263,263J
14158,1028141,4093.337,14415,14236,0640M,0640,M,640,640M
14159,1029394,4096.27,14117,14285,0409N,0409,N,409,409N
14160,1025023,4086.296,14316,14101,0979E,0979,E,979,979E
14161,1028507,4093.305,14416,14674,1038K,1038,K,1038,1038K
14162,1026712,4090.109,14017,14034,0016F,0016,F,16,16F
14163,1030295,4098.049,14317,14437,0201A,0201,A,201,201A
14164,1026787,4090.273,14118,14170,0038K,0038,K,38,38K
14165,1027414,4091.69,14119,14056,0055H,0055,H,55,55H
14166,1026317,4089.122,14018,13809,0857N,0857,N,857,857N
14167,1026216,4089.267,14417,14348,0088S,0088,S,88,88S
14168,1024371,4085.12,14318,14326,0015P,0015,P,15,15P
14169,1030141,4097.078,14120,13944,0543D,0543,D,543,543D
14170,1026499,4089.63,14319,14213,0235J,0235,J,235,235J
14171,1026750,4090.243,14019,14266,0914P,0914,P,914,914P
14172,1027320,4091.219,14418,14458,0036B,0036,B,36,36B
14173,1026813,4090.334,14419,14566,0331F,0331,F,331,331F
14174,1028434,4094.141,14121,14286,0409P,0409,P,409,409P
14175,1027126,4090.242,14020,13921,0178A,0178,A,178,178A
14176,1026832,4090.383,14320,14546,0796F,0796,F,796,796F
14177,1026693,4090.066,14021,14150,0263K,0263,K,263,263K
14178,1026785,4090.27,14122,14171,0038L,0038,L,38,38L
14179,1025373,4087.081,14420,14237,0745J,0745,J,745,745J
14180,1026810,4090.324,14321,14102,0979F,0979,F,979,979F
14181,1026083,4088.684,14123,14057,0088E,0088,E,88,88E
14182,1026764,4090.228,14022,14035,0016G,0016,G,16,16G
14183,1026324,4089.511,14421,14349,0129N,0129,N,129,129N
14184,1026176,4089.212,14322,14327,0015R,0015,R,15,15R
14185,1027993,4092.223,14124,13945,0640A,0640,A,640,640A
14186,1026705,4090.027,14023,13810,0857P,0857,P,857,857P
14187,1030386,4097.546,14422,14675,1038L,1038,L,1038,1038L
14188,1027191,4091.011,14323,14438,0201B,0201,B,201,201B
14189,1026478,4089.73,14125,14287,0409R,0409,R,409,409R
14190,1027338,4091.25,14423,14459,0036C,0036,C,36,36C
