FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
195,67240,5,67240,1.543618,0.002412
196,6724,6,6724,0.154362,0.000241
197,33620,5,33620,0.771809,0.001206
198,47068,6,47068,1.080533,0.001688
199,53792,5,53792,1.234894,0.00193
200,6724,3,6724,0.154362,0.000241
201,6724,6,6724,0.154362,0.000241
202,6724,5,6724,0.154362,0.000241
203,389992,5,389992,8.952985,0.013989
204,490852,3,490852,11.26841,0.017607
205,32651700,2,32651700,749.581,1.17122
206,147928,6,147928,3.39596,0.005306
207,94136,5,94136,2.161065,0.003377
208,6724,5,6724,0.154362,0.000241
209,127756,5,127756,2.932874,0.004583
210,6724,6,6724,0.154362,0.000241
211,6724,5,6724,0.154362,0.000241
212,6724,3,6724,0.154362,0.000241
213,73964,6,73964,1.69798,0.002653
214,13448,3,13448,0.308724,0.000482
215,47068,5,47068,1.080533,0.001688
216,356372,5,356372,8.181175,0.012783
217,33620,2,33620,0.771809,0.001206
218,13448,6,13448,0.308724,0.000482
219,13448,5,13448,0.308724,0.000482
220,20172,6,20172,0.463085,0.000724
221,6724,5,6724,0.154362,0.000241
222,6724,5,6724,0.154362,0.000241
223,262236,14,262236,6.02011,0.009406
224,6724,5,6724,0.154362,0.000241
225,6724,5,6724,0.154362,0.000241
226,6724,6,6724,0.154362,0.000241
227,127756,6,127756,2.932874,0.004583
228,47068,14,47068,1.080533,0.001688
229,87412,3,87412,2.006703,0.003135
230,1297732,14,1297732,29.79183,0.04655
231,1176700,6,1176700,27.01332,0.042208
232,94136,5,94136,2.161065,0.003377
233,5412820,5,5412820,124.2612,0.194158
234,208444,4,208444,4.785216,0.007477
235,60516,6,60516,1.389256,0.002171
236,1465832,5,1465832,33.65087,0.052579
237,2147483647,3,2147483647,59167.6,92.4495
238,450508,6,450508,10.34224,0.01616
239,20172,3,20172,0.463085,0.000724
240,87412,3,87412,2.006703,0.003135
241,22585900,5,22585900,518.501,0.810158
242,107584,6,107584,2.469789,0.003859
243,67240,5,67240,1.543618,0.002412
244,282408,2,282408,6.483196,0.01013
245,47068,6,47068,1.080533,0.001688
246,134480,6,134480,3.087236,0.004824
247,6724,6,6724,0.154362,0.000241
248,40344,6,40344,0.926171,0.001447
249,20172,3,20172,0.463085,0.000724
250,67240,6,67240,1.543618,0.002412
251,6724,5,6724,0.154362,0.000241
252,416888,6,416888,9.570432,0.014954
253,26896,6,26896,0.617447,0.000965
254,67240,6,67240,1.543618,0.002412
255,6724,6,6724,0.154362,0.000241
256,141204,6,141204,3.241598,0.005065
257,13448,3,13448,0.308724,0.000482
258,13448,5,13448,0.308724,0.000482
259,6724,6,6724,0.154362,0.000241
260,67240,6,67240,1.543618,0.002412
261,13448,6,13448,0.308724,0.000482
262,73964,5,73964,1.69798,0.002653
263,53792,6,53792,1.234894,0.00193
264,67240,6,67240,1.543618,0.002412
265,13448,5,13448,0.308724,0.000482
266,6724,6,6724,0.154362,0.000241
267,33620,3,33620,0.771809,0.001206
268,26896,14,26896,0.617447,0.000965
269,13448,6,13448,0.308724,0.000482
270,558092,5,558092,12.81203,0.020019
271,60516,5,60516,1.389256,0.002171
272,100860,6,100860,2.315427,0.003618
273,6724,6,6724,0.154362,0.000241
274,13448,5,13448,0.308724,0.000482
275,228616,5,228616,5.248301,0.0082
276,13448,6,13448,0.308724,0.000482
277,463956,5,463956,10.65096,0.016642
278,6724,6,6724,0.154362,0.000241
279,6724,6,6724,0.154362,0.000241
280,40344,3,40344,0.926171,0.001447
281,114308,5,114308,2.624151,0.0041
282,73964,6,73964,1.69798,0.002653
283,6724,6,6724,0.154362,0.000241
284,26896,6,26896,0.617447,0.000965
285,73964,14,73964,1.69798,0.002653
286,13448,6,13448,0.308724,0.000482
287,26896,6,26896,0.617447,0.000965
288,33620,14,33620,0.771809,0.001206
289,33620,6,33620,0.771809,0.001206
290,20172,3,20172,0.463085,0.000724
291,114308,5,114308,2.624151,0.0041
292,141204,5,141204,3.241598,0.005065
293,6724,6,6724,0.154362,0.000241
294,53792,5,53792,1.234894,0.00193
295,20172,6,20172,0.463085,0.000724
296,13448,6,13448,0.308724,0.000482
297,1082564,5,1082564,24.85225,0.038832
298,6724,5,6724,0.154362,0.000241
299,134480,14,134480,3.087236,0.004824
300,121032,6,121032,2.778512,0.004341
301,40344,14,40344,0.926171,0.001447
302,13448,6,13448,0.308724,0.000482
303,6724,6,6724,0.154362,0.000241
304,20172,3,20172,0.463085,0.000724
305,443784,5,443784,10.18788,0.015919
306,33620,5,33620,0.771809,0.001206
307,26896,5,26896,0.617447,0.000965
308,100860,3,100860,2.315427,0.003618
309,6724,5,6724,0.154362,0.000241
310,47068,14,47068,1.080533,0.001688
311,6724,2,6724,0.154362,0.000241
312,26896,5,26896,0.617447,0.000965
313,73964,14,73964,1.69798,0.002653
314,161376,14,161376,3.704683,0.005789
315,40344,6,40344,0.926171,0.001447
316,268960,6,268960,6.174472,0.009648
317,6724,6,6724,0.154362,0.000241
318,73964,3,73964,1.69798,0.002653
319,13448,6,13448,0.308724,0.000482
320,47068,11,47068,1.080533,0.001688
321,6724,5,6724,0.154362,0.000241
322,26896,6,26896,0.617447,0.000965
323,13448,3,13448,0.308724,0.000482
324,26896,5,26896,0.617447,0.000965
325,47068,5,47068,1.080533,0.001688
326,33620,6,33620,0.771809,0.001206
327,13448,5,13448,0.308724,0.000482
328,73964,14,73964,1.69798,0.002653
329,73964,6,73964,1.69798,0.002653
330,9615320,5,9615320,220.737,0.344902
331,26896,5,26896,0.617447,0.000965
332,33620,6,33620,0.771809,0.001206
333,26896,3,26896,0.617447,0.000965
334,6724,6,6724,0.154362,0.000241
335,6724,5,6724,0.154362,0.000241
336,20172,14,20172,0.463085,0.000724
337,53792,6,53792,1.234894,0.00193
338,20172,5,20172,0.463085,0.000724
339,20172,5,20172,0.463085,0.000724
340,100860,11,100860,2.315427,0.003618
341,6724,6,6724,0.154362,0.000241
342,6724,5,6724,0.154362,0.000241
343,40344,6,40344,0.926171,0.001447
344,121032,3,121032,2.778512,0.004341
345,1089288,5,1089288,25.00661,0.039073
346,13448,6,13448,0.308724,0.000482
347,53792,3,53792,1.234894,0.00193
348,13448,5,13448,0.308724,0.000482
349,13448,6,13448,0.308724,0.000482
350,127756,14,127756,2.932874,0.004583
351,40344,5,40344,0.926171,0.001447
352,47068,6,47068,1.080533,0.001688
353,235340,14,235340,5.402663,0.008442
354,511024,5,511024,11.7315,0.01833
355,6724,3,6724,0.154362,0.000241
356,6724,6,6724,0.154362,0.000241
357,13448,14,13448,0.308724,0.000482
358,47068,14,47068,1.080533,0.001688
359,322752,5,322752,7.409367,0.011577
360,20172,14,20172,0.463085,0.000724
361,26896,14,26896,0.617447,0.000965
362,6724,6,6724,0.154362,0.000241
363,20172,3,20172,0.463085,0.000724
364,1042220,5,1042220,23.92608,0.037385
365,6724,6,6724,0.154362,0.000241
366,107584,6,107584,2.469789,0.003859
367,470680,14,470680,10.80533,0.016883
368,67240,3,67240,1.543618,0.002412
369,40344,5,40344,0.926171,0.001447
370,26896,6,26896,0.617447,0.000965
371,6724,3,6724,0.154362,0.000241
372,47068,6,47068,1.080533,0.001688
373,154652,5,154652,3.550321,0.005547
374,275684,5,275684,6.328834,0.009889
375,33620,14,33620,0.771809,0.001206
376,6724,3,6724,0.154362,0.000241
377,6724,5,6724,0.154362,0.000241
378,6724,6,6724,0.154362,0.000241
379,719468,5,719468,16.51671,0.025807
380,100860,14,100860,2.315427,0.003618
381,6724,3,6724,0.154362,0.000241
382,40344,6,40344,0.926171,0.001447
383,6724,5,6724,0.154362,0.000241
384,6724,6,6724,0.154362,0.000241
385,161376,6,161376,3.704683,0.005789
386,107584,6,107584,2.469789,0.003859
387,141204,5,141204,3.241598,0.005065
388,107584,6,107584,2.469789,0.003859
389,47068,3,47068,1.080533,0.001688
390,67240,3,67240,1.543618,0.002412
391,215168,3,215168,4.939578,0.007718
392,6724,6,6724,0.154362,0.000241
393,134480,3,134480,3.087236,0.004824
394,6724,6,6724,0.154362,0.000241
395,13448,5,13448,0.308724,0.000482
396,87412,6,87412,2.006703,0.003135
397,134480,5,134480,3.087236,0.004824
398,389992,6,389992,8.952985,0.013989
399,827052,3,827052,18.9865,0.029666
400,13448,3,13448,0.308724,0.000482
401,40344,1,40344,0.926171,0.001447
402,168100,5,168100,3.859045,0.00603
403,6724,5,6724,0.154362,0.000241
404,1270836,3,1270836,29.17438,0.045585
405,40344,6,40344,0.926171,0.001447
406,6724,6,6724,0.154362,0.000241
407,793432,6,793432,18.2147,0.02846
408,6724,5,6724,0.154362,0.000241
409,6724,3,6724,0.154362,0.000241
410,255512,6,255512,5.865748,0.009165
411,13448,3,13448,0.308724,0.000482
412,221892,5,221892,5.093939,0.007959
413,497576,5,497576,11.4228,0.017848
414,121032,14,121032,2.778512,0.004341
415,6724,6,6724,0.154362,0.000241
416,6724,5,6724,0.154362,0.000241
417,20172,6,20172,0.463085,0.000724
418,60516,6,60516,1.389256,0.002171
419,80688,1,80688,1.852342,0.002894
420,13448,5,13448,0.308724,0.000482
421,87412,6,87412,2.006703,0.003135
422,6724,6,6724,0.154362,0.000241
423,9843936,5,9843936,225.9857,0.353103
424,154652,14,154652,3.550321,0.005547
425,40344,11,40344,0.926171,0.001447
426,47068,5,47068,1.080533,0.001688
427,6724,6,6724,0.154362,0.000241
428,1580140,3,1580140,36.27502,0.05668
429,13448,14,13448,0.308724,0.000482
430,6724,3,6724,0.154362,0.000241
431,6724,3,6724,0.154362,0.000241
432,6724,6,6724,0.154362,0.000241
433,26896,6,26896,0.617447,0.000965
434,6724,1,6724,0.154362,0.000241
435,6724,14,6724,0.154362,0.000241
436,497576,5,497576,11.42277,0.017848
437,228616,3,228616,5.248301,0.0082
438,47068,5,47068,1.080533,0.001688
439,168100,3,168100,3.859045,0.00603
440,26896,6,26896,0.617447,0.000965
441,13448,6,13448,0.308724,0.000482
442,53792,11,53792,1.234894,0.00193
443,13448,6,13448,0.308724,0.000482
444,13448,5,13448,0.308724,0.000482
445,531196,5,531196,12.19458,0.019054
446,33620,6,33620,0.771809,0.001206
447,33620,6,33620,0.771809,0.001206
448,20172,14,20172,0.463085,0.000724
449,6724,6,6724,0.154362,0.000241
450,6724,6,6724,0.154362,0.000241
451,40344,5,40344,0.926171,0.001447
452,13448,6,13448,0.308724,0.000482
453,13448,6,13448,0.308724,0.000482
454,1607036,5,1607036,36.89247,0.057644
455,53792,14,53792,1.234894,0.00193
456,13448,6,13448,0.308724,0.000482
457,1042220,5,1042220,23.9261,0.037385
458,121032,6,121032,2.778512,0.004341
459,40344,14,40344,0.926171,0.001447
460,40344,6,40344,0.926171,0.001447
461,100860,6,100860,2.315427,0.003618
462,20172,6,20172,0.463085,0.000724
463,154652,3,154652,3.550321,0.005547
464,20172,6,20172,0.463085,0.000724
465,40344,6,40344,0.926171,0.001447
466,26896,6,26896,0.617447,0.000965
467,6724,5,6724,0.154362,0.000241
468,174824,1,174824,4.013407,0.006271
469,33620,2,33620,0.771809,0.001206
470,20172,14,20172,0.463085,0.000724
471,13448,6,13448,0.308724,0.000482
472,127756,5,127756,2.932874,0.004583
473,73964,6,73964,1.69798,0.002653
474,73964,3,73964,1.69798,0.002653
475,6724,6,6724,0.154362,0.000241
476,168100,3,168100,3.859045,0.00603
477,6724,3,6724,0.154362,0.000241
478,20172,6,20172,0.463085,0.000724
479,3456136,5,3456136,79.34196,0.123972
480,6724,3,6724,0.154362,0.000241
481,26896,6,26896,0.617447,0.000965
482,6724,2,6724,0.154362,0.000241
483,26896,3,26896,0.617447,0.000965
484,80688,6,80688,1.852342,0.002894
485,107584,3,107584,2.469789,0.003859
486,40344,5,40344,0.926171,0.001447
487,33620,6,33620,0.771809,0.001206
488,275684,6,275684,6.328834,0.009889
489,6724,5,6724,0.154362,0.000241
490,6724,5,6724,0.154362,0.000241
491,73964,4,73964,1.69798,0.002653
492,289132,6,289132,6.637558,0.010371
493,1069116,14,1069116,24.54353,0.038349
494,100860,6,100860,2.315427,0.003618
495,127756,5,127756,2.932874,0.004583
496,47068,3,47068,1.080533,0.001688
497,26896,6,26896,0.617447,0.000965
498,665676,5,665676,15.28182,0.023878
499,13448,5,13448,0.308724,0.000482
500,6724,5,6724,0.154362,0.000241
501,33620,14,33620,0.771809,0.001206
502,107584,5,107584,2.469789,0.003859
503,6724,3,6724,0.154362,0.000241
504,40344,5,40344,0.926171,0.001447
505,974980,6,974980,22.38246,0.034973
506,6724,5,6724,0.154362,0.000241
507,6724,6,6724,0.154362,0.000241
508,6724,5,6724,0.154362,0.000241
509,6724,5,6724,0.154362,0.000241
510,114308,5,114308,2.624151,0.0041
511,20172,5,20172,0.463085,0.000724
512,114308,5,114308,2.624151,0.0041
513,53792,14,53792,1.234894,0.00193
514,1169976,5,1169976,26.85895,0.041967
515,181548,6,181548,4.167768,0.006512
516,141204,3,141204,3.241598,0.005065
517,6724,3,6724,0.154362,0.000241
518,6724,6,6724,0.154362,0.000241
519,100860,6,100860,2.315427,0.003618
520,6724,3,6724,0.154362,0.000241
521,33620,14,33620,0.771809,0.001206
522,60516,5,60516,1.389256,0.002171
523,558092,3,558092,12.81203,0.020019
524,6724,1,6724,0.154362,0.000241
525,194996,14,194996,4.476492,0.006995
526,26896,3,26896,0.617447,0.000965
527,161376,6,161376,3.704683,0.005789
528,114308,14,114308,2.624151,0.0041
529,20172,6,20172,0.463085,0.000724
530,147928,14,147928,3.39596,0.005306
531,6724,6,6724,0.154362,0.000241
532,107584,5,107584,2.469789,0.003859
533,1102736,5,1102736,25.31533,0.039555
534,26896,5,26896,0.617447,0.000965
535,33620,5,33620,0.771809,0.001206
536,13448,3,13448,0.308724,0.000482
537,80688,6,80688,1.852342,0.002894
538,6724,2,6724,0.154362,0.000241
539,174824,6,174824,4.013407,0.006271
540,26896,3,26896,0.617447,0.000965
541,94136,5,94136,2.161065,0.003377
542,40344,6,40344,0.926171,0.001447
543,6724,5,6724,0.154362,0.000241
544,47068,6,47068,1.080533,0.001688
545,168100,5,168100,3.859045,0.00603
546,194996,5,194996,4.476492,0.006995
547,26896,5,26896,0.617447,0.000965
548,26896,6,26896,0.617447,0.000965
549,87412,14,87412,2.006703,0.003135
550,6724,6,6724,0.154362,0.000241
551,13448,3,13448,0.308724,0.000482
552,6724,6,6724,0.154362,0.000241
553,1183424,9,1183424,27.16768,0.04245
554,33620,5,33620,0.771809,0.001206
555,268960,6,268960,6.174472,0.009648
556,47068,6,47068,1.080533,0.001688
557,53792,14,53792,1.234894,0.00193
558,6724,6,6724,0.154362,0.000241
559,20172,11,20172,0.463085,0.000724
560,6724,6,6724,0.154362,0.000241
561,6724,2,6724,0.154362,0.000241
562,67240,11,67240,1.543618,0.002412
563,6724,6,6724,0.154362,0.000241
564,20172,5,20172,0.463085,0.000724
565,107584,4,107584,2.469789,0.003859
566,13448,5,13448,0.308724,0.000482
567,87412,6,87412,2.006703,0.003135
568,40344,6,40344,0.926171,0.001447
569,6724,6,6724,0.154362,0.000241
570,40344,5,40344,0.926171,0.001447
571,13448,5,13448,0.308724,0.000482
572,19486150,3,19486150,447.3405,0.69897
573,6724,3,6724,0.154362,0.000241
574,47068,3,47068,1.080533,0.001688
575,6724,5,6724,0.154362,0.000241
576,6724,5,6724,0.154362,0.000241
577,53792,6,53792,1.234894,0.00193
578,121032,5,121032,2.778512,0.004341
579,1425488,6,1425488,32.7247,0.051132
580,161376,6,161376,3.704683,0.005789
581,6724,3,6724,0.154362,0.000241
582,67240,6,67240,1.543618,0.002412
583,6724,6,6724,0.154362,0.000241
584,73964,5,73964,1.69798,0.002653
585,53792,6,53792,1.234894,0.00193
586,6724,6,6724,0.154362,0.000241
587,33620,6,33620,0.771809,0.001206
588,73964,3,73964,1.69798,0.002653
589,67240,5,67240,1.543618,0.002412
590,47068,6,47068,1.080533,0.001688
591,40344,14,40344,0.926171,0.001447
592,484128,14,484128,11.11405,0.017366
593,369820,3,369820,8.489899,0.013265
594,141204,6,141204,3.241598,0.005065
595,33620,5,33620,0.771809,0.001206
596,6724,6,6724,0.154362,0.000241
597,154652,14,154652,3.550321,0.005547
598,107584,6,107584,2.469789,0.003859
599,67240,14,67240,1.543618,0.002412
600,40344,5,40344,0.926171,0.001447
601,13448,11,13448,0.308724,0.000482
602,268960,14,268960,6.174472,0.009648
603,100860,6,100860,2.315427,0.003618
604,26896,3,26896,0.617447,0.000965
605,87412,6,87412,2.006703,0.003135
606,13448,3,13448,0.308724,0.000482
607,437060,14,437060,10.03352,0.015677
608,806880,6,806880,18.52342,0.028943
609,40344,5,40344,0.926171,0.001447
610,73964,6,73964,1.69798,0.002653
611,80688,6,80688,1.852342,0.002894
612,40344,14,40344,0.926171,0.001447
613,33620,4,33620,0.771809,0.001206
614,60516,5,60516,1.389256,0.002171
615,221892,6,221892,5.093939,0.007959
616,60516,6,60516,1.389256,0.002171
617,53792,5,53792,1.234894,0.00193
618,6724,6,6724,0.154362,0.000241
619,874120,6,874120,20.06703,0.031355
620,13448,7,13448,0.308724,0.000482
621,174824,14,174824,4.013407,0.006271
622,53792,3,53792,1.234894,0.00193
623,228616,6,228616,5.248301,0.0082
624,228616,6,228616,5.248301,0.0082
625,67240,6,67240,1.543618,0.002412
626,174824,14,174824,4.013407,0.006271
627,33620,6,33620,0.771809,0.001206
628,6724,6,6724,0.154362,0.000241
629,53792,6,53792,1.234894,0.00193
630,40344,5,40344,0.926171,0.001447
631,94136,6,94136,2.161065,0.003377
632,6724,6,6724,0.154362,0.000241
633,773260,5,773260,17.75161,0.027737
634,94136,6,94136,2.161065,0.003377
635,47068,4,47068,1.080533,0.001688
636,20172,6,20172,0.463085,0.000724
637,40344,3,40344,0.926171,0.001447
638,1586864,5,1586864,36.42939,0.056921
639,26896,6,26896,0.617447,0.000965
640,47068,14,47068,1.080533,0.001688
641,6724,4,6724,0.154362,0.000241
642,107584,6,107584,2.469789,0.003859
643,194996,6,194996,4.476492,0.006995
644,221892,6,221892,5.093939,0.007959
645,6724,6,6724,0.154362,0.000241
646,60516,6,60516,1.389256,0.002171
647,6724,6,6724,0.154362,0.000241
648,6724,3,6724,0.154362,0.000241
649,20172,5,20172,0.463085,0.000724
650,13448,5,13448,0.308724,0.000482
651,13448,14,13448,0.308724,0.000482
652,974980,14,974980,22.38246,0.034973
653,13448,14,13448,0.308724,0.000482
654,33620,5,33620,0.771809,0.001206
655,672400,6,672400,15.43618,0.024119
656,26896,6,26896,0.617447,0.000965
657,80688,6,80688,1.852342,0.002894
658,47068,3,47068,1.080533,0.001688
659,134480,5,134480,3.087236,0.004824
660,13448,6,13448,0.308724,0.000482
661,221892,6,221892,5.093939,0.007959
662,13448,6,13448,0.308724,0.000482
663,53792,6,53792,1.234894,0.00193
664,396716,6,396716,9.107347,0.01423
665,40344,3,40344,0.926171,0.001447
666,578264,14,578264,13.27512,0.020742
667,793432,5,793432,18.21469,0.02846
668,13448,6,13448,0.308724,0.000482
669,6488660,5,6488660,148.959,0.232749
670,1102736,11,1102736,25.31533,0.039555
671,6724,5,6724,0.154362,0.000241
672,121032,6,121032,2.778512,0.004341
673,13448,5,13448,0.308724,0.000482
674,20172,5,20172,0.463085,0.000724
675,242064,11,242064,5.557025,0.008683
676,20172,3,20172,0.463085,0.000724
677,255512,6,255512,5.865748,0.009165
678,376544,6,376544,8.64426,0.013507
679,100860,5,100860,2.315427,0.003618
680,1983580,5,1983580,45.53673,0.071151
681,121032,3,121032,2.778512,0.004341
682,6724,3,6724,0.154362,0.000241
683,6724,14,6724,0.154362,0.000241
684,6724,5,6724,0.154362,0.000241
685,6724,3,6724,0.154362,0.000241
686,6724,11,6724,0.154362,0.000241
687,26896,6,26896,0.617447,0.000965
688,47068,5,47068,1.080533,0.001688
689,13448,14,13448,0.308724,0.000482
690,154652,6,154652,3.550321,0.005547
691,20172,3,20172,0.463085,0.000724
692,47068,5,47068,1.080533,0.001688
693,53792,5,53792,1.234894,0.00193
694,6724,3,6724,0.154362,0.000241
695,80688,6,80688,1.852342,0.002894
696,416888,3,416888,9.570432,0.014954
697,40344,14,40344,0.926171,0.001447
698,6724,5,6724,0.154362,0.000241
699,6724,5,6724,0.154362,0.000241
700,13448,6,13448,0.308724,0.000482
701,53792,3,53792,1.234894,0.00193
702,1923064,6,1923064,44.14748,0.06898
703,141204,6,141204,3.241598,0.005065
704,67240,6,67240,1.543618,0.002412
705,221892,14,221892,5.093939,0.007959
706,121032,5,121032,2.778512,0.004341
707,13448,6,13448,0.308724,0.000482
708,161376,6,161376,3.704683,0.005789
709,40344,6,40344,0.926171,0.001447
710,6031428,14,6031428,138.4625,0.216348
711,60516,14,60516,1.389256,0.002171
712,121032,5,121032,2.778512,0.004341
713,53792,5,53792,1.234894,0.00193
714,181548,6,181548,4.167768,0.006512
715,6724,6,6724,0.154362,0.000241
716,26896,5,26896,0.617447,0.000965
717,26896,5,26896,0.617447,0.000965
718,26896,11,26896,0.617447,0.000965
719,40344,14,40344,0.926171,0.001447
720,60516,6,60516,1.389256,0.002171
721,80688,5,80688,1.852342,0.002894
722,13448,5,13448,0.308724,0.000482
723,6724,14,6724,0.154362,0.000241
724,73964,5,73964,1.69798,0.002653
725,6724,3,6724,0.154362,0.000241
726,33620,5,33620,0.771809,0.001206
727,114308,5,114308,2.624151,0.0041
728,26896,6,26896,0.617447,0.000965
729,26896,6,26896,0.617447,0.000965
730,383268,5,383268,8.798622,0.013748
731,13448,6,13448,0.308724,0.000482
732,558092,3,558092,12.81203,0.020019
733,100860,3,100860,2.315427,0.003618
734,26896,11,26896,0.617447,0.000965
735,6724,3,6724,0.154362,0.000241
736,40344,3,40344,0.926171,0.001447
737,33620,6,33620,0.771809,0.001206
738,13448,14,13448,0.308724,0.000482
739,20172,6,20172,0.463085,0.000724
740,80688,14,80688,1.852342,0.002894
741,242064,4,242064,5.557025,0.008683
742,20172,6,20172,0.463085,0.000724
743,248788,5,248788,5.711387,0.008924
744,73964,3,73964,1.69798,0.002653
745,1237216,5,1237216,28.40257,0.044379
746,40344,3,40344,0.926171,0.001447
747,26896,5,26896,0.617447,0.000965
748,13448,6,13448,0.308724,0.000482
749,6508832,2,6508832,149.4222,0.233472
750,6724,6,6724,0.154362,0.000241
751,20172,11,20172,0.463085,0.000724
752,60516,5,60516,1.389256,0.002171
