Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2022,-13820
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2013,14236
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2014,16721
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2015,13472
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2016,10596
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2017,13448
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2018,11491
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2019,16029
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2020,12800
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2021,13487
Rangitikei District,Cash flows from investing activities,Payments for investing activities,2022,13820
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,14236
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,16721
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,13472
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,10596
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,13448
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,11491
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,16029
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,12800
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,13487
Rangitikei District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,13820
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2013,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2014,63
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2015,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2016,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2017,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2018,5
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2019,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2020,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2021,0
Rangitikei District,Cash flows from investing activities,Receipts from investing activities,2022,0
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2013,9761
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2014,12328
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2015,10853
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2016,10913
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2017,11058
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2018,11117
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2019,13571
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2020,11592
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2021,11662
Rangitikei District,Cash flows from operating activities,Net cash flow from operating activities,2022,11891
Rangitikei District,Cash flows from operating activities,Payments for operating activities,2013,18510
Rangitikei District,Cash flows from operating activities,Payments for operating activities,2014,19036
Rangitikei District,Cash flows from operating activities,Payments for operating activities,2015,19800
Rangitikei District,Cash flows from operating activities,Payments for operating activities,2016,20290
Rangitikei District,Cash flows from operating activities,Payments for operating activities,2017,21004
