FID,FEATURECOD,UPDATE_YEA,SHAPE_len
8802,540,2004,202.92154
8803,540,2004,64.37842
8804,520,2004,814.120495
8805,520,2004,330.731635
8806,520,2004,1080.869728
8807,520,2004,77.625053
8808,430,2004,291.351095
8809,520,2004,197.63292
8810,520,2004,743.451656
8811,420,2004,474.358244
8812,520,2004,544.053667
8813,540,2004,33.020462
8814,580,2004,47.503101
8815,430,2004,219.903419
8816,540,2004,38.715101
8817,520,2004,1878.189057
8818,520,2004,751.254903
8819,520,2004,1662.222705
8820,520,2004,357.380805
8821,520,2004,349.511983
8822,520,2004,491.258579
8823,520,2004,2675.518384
8824,520,2004,286.522852
8825,580,2004,49.390411
8826,540,2004,147.783523
8827,520,2004,268.148957
8828,520,2004,144.710474
8829,540,2004,84.996197
8830,540,2004,97.746167
8831,520,2004,314.340613
8832,520,2004,1095.409512
8833,520,2004,772.815518
8834,580,2004,109.791906
8835,520,2004,226.256849
8836,520,2004,973.779746
8837,520,2004,1010.034805
8838,520,2004,137.304569
8839,520,2004,75.066847
8840,520,2004,253.635133
8841,540,2004,53.593966
8842,520,2004,1332.613148
8843,580,2004,85.533145
8844,520,2004,484.713738
8845,520,2004,82.495728
8846,520,2004,23.416871
8847,520,2004,308.024294
8848,520,2004,1876.532703
8849,540,2004,12.491651
8850,580,2004,106.096042
8851,540,2004,55.201563
8852,430,2004,1103.840313
8853,580,2004,63.661241
8854,520,2004,2315.71685
8855,580,2004,39.816083
8856,520,2004,14.443025
8857,520,2004,1526.535113
8858,430,2004,309.269427
8859,580,2004,142.145975
8860,520,2004,410.022149
8861,520,2004,1045.314914
8862,520,2004,198.400129
8863,520,2004,356.474157
8864,520,2004,1041.723977
8865,520,2004,352.235586
8866,580,2004,77.233498
8867,520,2004,1687.171619
8868,540,2004,545.401983
8869,520,2004,800.401206
8870,520,2004,346.245881
8871,540,2004,40.751368
8872,520,2004,1761.728732
8873,520,2004,516.391575
8874,520,2004,1144.297292
8875,520,2004,249.765574
8876,540,2004,29.651729
8877,580,2004,17.758097
8878,540,2004,240.537146
8879,520,2004,319.64551
8880,540,2004,56.640265
8881,520,2004,327.944647
8882,430,2004,150.913732
8883,520,2004,70.531613
8884,520,2004,73.934939
8885,520,2004,447.135233
8886,520,2004,780.011845
8887,520,2004,351.224843
8888,520,2004,961.443953
8889,520,2004,1866.289334
8890,540,2004,27.887768
8891,520,2004,451.082974
8892,520,2004,411.918777
8893,520,2004,164.868512
8894,520,2004,937.524366
8895,430,2004,1013.227999
8896,430,2004,482.797936
8897,520,2004,174.669248
8898,540,2004,121.12724
8899,540,2004,53.277741
8900,520,2004,1196.836784
8901,520,2004,97.794612
8902,520,2004,553.300104
8903,430,2004,373.534697
8904,520,2004,48.178373
8905,520,2004,70.929399
8906,520,2004,274.838986
8907,520,2004,465.339604
8908,520,2004,257.730489
8909,540,2004,67.111983
8910,580,2004,124.643423
8911,520,2004,882.11291
8912,540,2004,80.098531
8913,520,2004,851.646392
8914,520,2004,236.317558
8915,520,2004,699.50781
8916,520,2004,10.583841
8917,540,2004,59.143991
8918,520,2004,119.656797
8919,540,2004,86.541801
8920,430,2004,389.674613
8921,540,2004,59.10681
8922,520,2004,260.569261
8923,520,2004,182.081529
8924,540,2004,72.560509
8925,520,2004,793.774889
8926,520,2004,196.919124
8927,540,2004,46.275169
8928,520,2004,1001.043805
8929,540,2004,130.179762
8930,520,2004,896.241134
8931,520,2004,135.061977
8932,520,2004,475.387244
8933,520,2004,221.860538
8934,540,2004,59.724848
8935,520,2004,107.534675
8936,520,2004,1643.021722
8937,540,2004,15.364813
8938,540,2004,48.224723
8939,520,2004,51.688854
8940,420,2004,160.200464
8941,520,2004,423.232229
8942,520,2004,1591.696392
8943,520,2004,161.527505
8944,520,2004,19.381268
8945,520,2004,919.939403
8946,540,2004,22.635642
8947,520,2004,90.25391
8948,420,2004,81.311695
8949,520,2004,71.766303
8950,430,2004,408.73603
8951,520,2004,16.819205
8952,540,2004,13.391675
8953,520,2004,554.259656
8954,520,2004,179.223559
8955,520,2004,378.479503
8956,520,2004,290.069248
8957,540,2004,83.585792
8958,520,2004,100.997585
8959,520,2004,224.479287
8960,540,2004,1133.706541
8961,430,2004,673.66065
8962,520,2004,59.408248
8963,520,2004,1072.149805
8964,520,2004,93.219586
8965,580,2004,83.035424
8966,540,2004,19.956745
8967,540,2004,11.456018
8968,520,2004,97.34485
8969,520,2004,99.723404
8970,520,2004,769.442723
8971,520,2004,888.274804
8972,520,2004,454.487804
8973,580,2004,35.398941
8974,520,2004,110.074006
8975,520,2004,537.516616
8976,540,2004,8.522748
8977,520,2004,326.448033
8978,520,2004,446.364885
8979,520,2004,34.576176
8980,520,2004,171.240762
8981,520,2004,212.619145
8982,520,2004,347.951572
8983,520,2004,656.775739
8984,540,2004,86.356699
8985,520,2004,1113.386088
8986,520,2004,175.378038
8987,430,2004,736.12591
8988,540,2004,12.05683
8989,520,2004,472.522634
8990,540,2004,99.801983
8991,520,2004,89.060652
8992,430,2004,558.577155
8993,520,2004,1519.400483
8994,540,2004,49.609162
8995,540,2004,79.311571
8996,520,2004,482.844883
8997,540,2004,86.321546
8998,520,2004,301.083928
8999,520,2004,18.336393
9000,520,2004,625.660663
9001,520,2004,54.827043
10002,540,2004,52.742137
10003,540,2004,163.270123
10004,540,2004,39.418904
10005,540,2004,81.911768
10006,520,2004,658.581532
10007,540,2004,33.753615
10008,520,2004,88.037866
10009,540,2004,65.920196
10010,520,2004,765.845601
10011,540,2004,34.081859
10012,540,2004,294.051622
10013,540,2004,30.167674
10014,520,2004,38.692782
10015,520,2004,37.604812
10016,520,2004,569.196318
10017,520,2004,195.308232
10018,520,2004,107.616127
10019,520,2004,248.506296
10020,540,2004,54.939682
10021,520,2004,1366.856299
10022,520,2004,107.583687
10023,520,2004,37.896914
10024,520,2004,63.419523
10025,520,2004,45.933472
10026,520,2004,438.929392
10027,540,2004,52.686358
10028,520,2004,1095.094678
10029,540,2004,16.09864
10030,520,2004,1106.325844
10031,520,2004,312.269925
10032,540,2004,42.851103
10033,540,2004,54.006795
10034,540,2004,103.56352
10035,520,2004,17.883126
10036,520,2004,1371.406307
10037,520,2004,33.946349
10038,520,2004,2542.182284
10039,540,2004,86.779517
10040,520,2004,400.88845
10041,540,2004,17.352043
10042,520,2004,1067.907107
10043,520,2004,683.454569
10044,520,2004,1315.680139
10045,540,2004,17.56924
10046,520,2004,636.92709
10047,520,2004,269.458161
10048,540,2004,157.32759
10049,540,2004,15.078125
10050,540,2004,140.833012
10051,520,2004,1418.152777
10052,540,2004,30.335757
10053,520,2004,172.105345
10054,520,2004,1166.544183
10055,520,2004,689.155384
10056,520,2004,182.001177
10057,520,2004,237.741024
10058,520,2004,1081.152885
10059,540,2004,47.965222
10060,520,2004,383.518922
10061,520,2004,541.827293
10062,520,2004,2821.687855
10063,520,2004,983.547555
10064,540,2004,730.317458
10065,540,2004,24.286853
10066,520,2004,1694.250983
10067,520,2004,1638.60342
10068,510,2004,896.941534
10069,520,2004,1060.301226
10070,520,2004,545.832327
10071,520,2004,36.000056
10072,510,2004,2342.009049
10073,520,2004,251.839272
10074,520,2004,1322.734373
10075,520,2004,17.112662
10076,540,2004,70.218236
10077,580,2004,11.433591
10078,520,2004,194.832329
10079,520,2004,340.073583
10080,510,2004,1566.4239
10081,520,2004,1622.539632
10082,520,2004,414.017493
10083,520,2004,986.553404
10084,540,2004,46.527043
10085,520,2004,922.233505
10086,540,2004,665.777581
10087,520,2004,354.53266
10088,540,2004,19.728443
10089,520,2004,131.895423
10090,520,2004,431.65458
10091,520,2004,206.009546
10092,520,2004,1103.281499
10093,520,2004,312.324397
10094,520,2004,1436.469821
10095,520,2004,2177.7417
10096,540,2004,50.691793
10097,540,2004,58.921602
10098,540,2004,279.487493
10099,520,2004,1825.305341
10100,520,2004,2967.206889
10101,580,2004,66.460168
10102,510,2004,420.676874
10103,540,2004,16.123643
10104,540,2004,38.013163
10105,580,2004,65.179165
10106,520,2004,320.934611
10107,510,2004,1004.447943
10108,520,2004,715.168424
10109,520,2004,139.611287
10110,520,2004,1926.821861
10111,580,2004,72.342951
10112,520,2004,705.046015
10113,520,2004,570.800648
10114,520,2004,971.869375
10115,510,2004,524.999454
10116,540,2004,12.76342
10117,520,2004,755.964427
10118,520,2004,615.3755
10119,580,2004,79.180187
10120,520,2004,8.015227
10121,510,2004,336.153119
10122,520,2004,326.826778
10123,520,2004,52.219946
10124,520,2004,605.888744
10125,520,2004,31.69949
10126,540,2004,32.062393
10127,520,2004,182.277864
10128,510,2004,9531.654723
10129,540,2004,436.555596
10130,520,2004,1472.49279
10131,540,2004,81.708851
10132,520,2004,203.972806
10133,520,2004,105.005667
10134,520,2004,1690.640028
10135,430,2004,268.865632
10136,540,2004,22.784354
10137,520,2004,413.779994
10138,520,2004,3095.644957
10139,520,2004,142.583352
10140,540,2004,31.045184
10141,540,2004,42.734508
10142,520,2004,116.35261
10143,540,2004,53.483312
10144,540,2004,59.596243
10145,540,2004,67.942243
10146,520,2004,756.652887
10147,520,2004,455.010225
10148,520,2004,35.449618
10149,520,2004,413.358141
10150,520,2004,407.24399
10151,540,2004,211.514345
10152,540,2004,58.681345
10153,540,2004,70.499915
10154,520,2004,139.898014
10155,520,2004,180.298661
10156,540,2004,20.751084
10157,520,2004,65.052075
10158,520,2004,115.995213
10159,520,2004,57.380791
10160,520,2004,1002.559925
10161,520,2004,524.666597
10162,520,2004,1038.647459
10163,520,2004,776.650778
10164,520,2004,1072.441122
10165,520,2004,964.48235
10166,540,2004,70.122182
10167,520,2004,681.21776
10168,540,2004,39.163303
10169,540,2004,174.277962
10170,540,2004,48.245554
10171,520,2004,288.5521
10172,520,2004,162.691542
10173,540,2004,199.675825
10174,520,2004,206.379829
10175,520,2004,887.458264
10176,540,2004,41.535292
10177,520,2004,96.61404
10178,540,2004,594.376958
10179,540,2004,16.616912
10180,540,2004,88.198341
10181,540,2004,109.413107
10182,520,2004,59.454681
10183,520,2004,65.404013
10184,540,2004,61.41584
10185,520,2004,10.368872
10186,520,2004,588.352602
10187,520,2004,1028.791059
10188,520,2004,2431.390255
10189,510,2004,1394.661135
10190,520,2004,1315.219401
10191,540,2004,1320.852739
10192,520,2004,197.463506
10193,520,2004,92.937873
10194,540,2004,53.697174
10195,540,2004,38.028099
10196,540,2004,15.333104
10197,520,2004,369.333459
10198,540,2004,213.021778
10199,520,2004,2378.192083
10200,540,2004,222.590277
10201,540,2004,1016.155309
10202,520,2004,531.093497
10203,510,2004,2536.199467
10204,520,2004,1294.616881
10205,520,2004,1585.353604
10206,520,2004,605.993799
10207,520,2004,332.239315
10208,540,2004,33.288895
10209,540,2004,42.446474
10210,520,2004,230.264739
10211,520,2004,1105.976191
10212,520,2004,205.670186
10213,520,2004,565.960801
10214,520,2004,135.906229
10215,520,2004,1208.411471
10216,540,2004,18.744883
10217,540,2004,41.133768
10218,520,2004,702.812074
10219,540,2004,22.708121
10220,520,2004,329.213276
10221,520,2004,285.539519
10222,540,2004,75.788296
10223,520,2004,311.912938
10224,520,2004,497.755432
10225,540,2004,29.128467
10226,520,2004,5.716953
10227,520,2004,329.926407
10228,520,2004,1123.623915
10229,520,2004,1229.908976
10230,520,2004,81.27088
10231,520,2004,599.247118
10232,520,2004,205.101106
10233,520,2004,292.002237
10234,520,2004,310.90396
10235,540,2004,31.261978
10236,520,2004,7.029119
10237,520,2004,1876.119688
10238,540,2004,35.983488
10239,540,2004,18.805011
10240,540,2004,106.232926
10241,520,2004,380.712632
10242,540,2004,142.448244
10243,520,2004,147.974039
10244,520,2004,356.855058
10245,520,2004,1782.949215
10246,520,2004,151.988018
10247,520,2004,169.891194
10248,520,2004,1604.619622
10249,520,2004,1295.586771
10250,520,2004,161.11522
10251,520,2004,920.599078
10252,540,2004,18.888247
10253,520,2004,192.866203
10254,540,2004,22.79325
10255,510,2004,886.356191
10256,520,2004,310.732069
10257,520,2004,1908.299458
10258,520,2004,305.183648
10259,520,2004,268.543163
10260,520,2004,4215.250453
10261,520,2004,392.533971
10262,540,2004,45.716936
10263,520,2004,130.682915
10264,540,2004,18.617132
10265,540,2004,96.886429
10266,520,2004,228.885887
10267,540,2004,63.490898
10268,540,2004,126.14415
10269,520,2004,393.054128
10270,520,2004,1811.957273
10271,520,2004,21.585824
10272,520,2004,843.119713
10273,520,2004,2005.813687
10274,510,2004,948.756461
10275,520,2004,6.713265
10276,520,2004,156.32328
10277,520,2004,1010.699792
10278,540,2004,59.308712
10279,520,2004,66.728476
10280,520,2004,538.454635
10281,520,2004,1863.271707
10282,520,2004,1095.411463
10283,420,2004,315.665309
10284,540,2004,159.39904
10285,520,2004,2109.529668
10286,520,2004,825.662294
10287,520,2004,48.101005
10288,540,2004,361.574375
10289,540,2004,69.30908
10290,540,2004,78.8307
10291,540,2004,29.334267
10292,520,2004,763.501799
10293,540,2004,64.402743
10294,520,2004,42.476965
10295,520,2004,511.129618
10296,520,2004,146.875895
10297,520,2004,357.422733
10298,520,2004,230.974979
10299,540,2004,28.70013
10300,520,2004,60.418286
10301,520,2004,969.569354
10302,520,2004,1424.351317
10303,540,2004,180.011516
10304,540,2004,54.124061
10305,540,2004,49.423676
10306,540,2004,49.131821
10307,540,2004,39.602835
10308,520,2004,2467.822696
10309,540,2004,39.8847
10310,540,2004,23.216219
10311,520,2004,926.312922
10312,520,2004,118.662909
10313,540,2004,59.690722
10314,520,2004,366.333168
10315,520,2004,277.245124
10316,520,2004,537.662124
10317,520,2004,267.024295
10318,520,2004,2314.599413
10319,540,2004,10.274317
10320,520,2004,302.518577
10321,520,2004,390.226222
10322,520,2004,339.986793
10323,520,2004,535.623237
10324,540,2004,85.592753
10325,520,2004,287.339409
10326,540,2004,14.048141
10327,520,2004,229.499332
10328,520,2004,48.761593
10329,520,2004,2658.974822
10330,520,2004,30.754244
10331,520,2004,78.813829
10332,520,2004,1026.291327
10333,540,2004,44.31242
10334,520,2004,217.042379
10335,520,2004,240.227836
10336,520,2004,1010.600404
10337,540,2004,26.157808
10338,510,2004,278.631278
10339,540,2004,10.19771
10340,540,2004,46.690454
10341,540,2004,49.322149
10342,540,2004,201.259294
10343,520,2004,689.40537
10344,540,2004,75.081978
10345,540,2004,48.409787
10346,520,2004,281.150503
10347,540,2004,165.752215
10348,540,2004,118.554703
10349,520,2004,223.279439
10350,520,2004,2814.915117
10351,520,2004,101.835674
10352,540,2004,840.125291
10353,540,2004,14.060947
10354,520,2004,1106.70817
10355,540,2004,85.56473
10356,540,2004,30.687379
10357,540,2004,26.311572
10358,540,2004,91.1768
10359,520,2004,81.652092
10360,540,2004,28.115723
10361,540,2004,40.438394
10362,520,2004,3099.914171
10363,540,2004,828.854945
10364,540,2004,869.339241
10365,540,2004,61.822375
10366,540,2004,1179.522158
10367,520,2004,364.860021
10368,520,2004,319.422901
10369,540,2004,156.326536
10370,540,2004,33.524443
10371,540,2004,47.816186
10372,540,2004,28.492527
10373,520,2004,259.363388
10374,520,2004,1579.106715
10375,520,2004,341.351922
10376,510,2004,1078.537376
10377,520,2004,929.8998
10378,520,2004,2755.655503
10379,520,2004,369.420728
10380,520,2004,48.551048
10381,540,2004,85.727163
10382,520,2004,3210.224665
10383,520,2004,451.616751
10384,520,2004,27.870091
10385,520,2004,304.701136
10386,540,2004,192.307714
10387,520,2004,111.508446
10388,540,2004,11.757996
10389,520,2004,3070.811003
10390,540,2004,164.725775
10391,520,2004,273.235482
10392,540,2004,28.775051
10393,540,2004,40.497404
10394,520,2004,899.36171
10395,520,2004,31.078071
10396,540,2004,34.901844
10397,520,2004,368.493408
10398,520,2004,328.409192
10399,540,2004,92.094289
10400,520,2004,103.458234
10401,520,2004,297.615001
10402,540,2004,55.228755
10403,540,2004,36.482406
10404,520,2004,3226.596109
10405,540,2004,39.111416
10406,520,2004,406.674078
10407,520,2004,185.334331
10408,540,2004,31.963946
10409,520,2004,351.899701
10410,520,2004,260.159729
10411,520,2004,1704.510303
10412,540,2004,55.044183
10413,520,2004,212.304597
10414,520,2004,188.084039
10415,540,2004,28.682205
10416,520,2004,392.638673
10417,520,2004,23.744262
10418,540,2004,77.237805
10419,520,2004,346.277594
10420,520,2004,200.181232
10421,520,2004,607.55906
10422,540,2004,283.794669
10423,520,2004,359.081545
10424,520,2004,15.883699
10425,520,2004,294.874156
10426,520,2004,70.651723
10427,520,2004,479.49993
10428,520,2004,377.117725
10429,520,2004,190.579047
10430,520,2004,431.308315
10431,520,2004,1443.868126
10432,520,2004,48.851677
10433,520,2004,371.125311
10434,520,2004,580.046089
10435,520,2004,4.767856
10436,520,2004,103.647194
10437,540,2004,48.069149
10438,520,2004,646.736289
10439,520,2004,2518.71068
10440,520,2004,1208.48055
10441,540,2004,12.466335
10442,520,2004,91.953247
10443,540,2004,60.81864
10444,520,2004,91.50393
10445,540,2004,34.411074
10446,510,2004,1806.657665
10447,540,2004,58.26743
10448,520,2004,129.008006
10449,520,2004,264.935358
10450,540,2004,60.038104
10451,540,2004,81.577858
10452,520,2004,279.750451
10453,520,2004,297.034031
10454,540,2004,14.759221
10455,540,2004,32.103585
10456,520,2004,568.120186
10457,520,2004,547.367504
10458,540,2004,189.866986
10459,520,2004,1766.521831
10460,520,2004,1307.126254
10461,540,2004,69.046477
10462,540,2004,20.521693
10463,520,2004,302.045068
10464,520,2004,389.468687
10465,520,2004,51.98659
10466,520,2004,1273.723903
10467,540,2004,12.506849
10468,520,2004,1309.587161
10469,520,2004,36.307797
10470,540,2004,55.069512
10471,540,2004,44.042519
10472,520,2004,316.214001
10473,520,2004,461.375582
10474,520,2004,2320.427663
10475,520,2004,872.044418
10476,540,2004,152.874819
10477,520,2004,52.659494
10478,540,2004,177.778887
10479,540,2004,75.381469
10480,540,2004,50.770354
10481,520,2004,486.356972
10482,520,2004,1163.716943
10483,520,2004,1424.967223
10484,520,2004,934.401577
10485,520,2004,47.643599
10486,520,2004,110.269766
10487,540,2004,76.197426
10488,540,2004,226.167426
10489,520,2004,534.206664
10490,540,2004,119.781684
10491,540,2004,47.389238
10492,520,2004,993.069095
10493,520,2004,50.624953
10494,520,2004,1515.668562
10495,520,2004,217.941505
10496,540,2004,88.243259
10497,520,2004,53.092595
10498,540,2004,37.413758
10499,540,2004,120.749438
10500,540,2004,113.243334
10501,520,2004,1000.382075
10502,520,2004,44.539602
10503,520,2004,458.218652
10504,520,2004,2444.751266
10505,520,2004,1025.590826
10506,520,2004,373.048848
10507,540,2004,46.237101
10508,520,2004,8.629017
10509,520,2004,329.786941
10510,520,2004,417.452114
10511,540,2004,94.622852
10512,520,2004,394.009819
10513,540,2004,297.507567
10514,520,2004,629.520896
10515,520,2004,1776.787777
10516,520,2004,596.010843
10517,520,2004,314.720638
10518,540,2004,53.924307
10519,520,2004,124.042218
10520,540,2004,38.805686
10521,520,2004,37.482935
10522,540,2004,20.366299
10523,520,2004,984.190296
10524,540,2004,12.067256
10525,520,2004,593.618889
10526,520,2004,2136.356958
10527,540,2004,850.767261
10528,520,2004,4653.783883
10529,540,2004,37.983428
10530,540,2004,28.412465
10531,520,2004,340.436202
10532,540,2004,19.674992
10533,520,2004,1478.564512
10534,520,2004,1543.602582
10535,540,2004,66.704359
10536,520,2004,1868.376904
10537,520,2004,570.57013
