Year,Zone Code,Zone Name,Sample Id,Date,Postcode,Parameter,PCV,Result,Units
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054903,20-Aug-14,BT42 4NR,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2057631,26-Aug-14,BT40 3ED,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2061158,02-Sep-14,BT40 3AB,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2064550,09-Sep-14,BT40 1UY,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2068202,16-Sep-14,BT36 5SH,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2071733,23-Sep-14,BT39 9YS,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2074833,29-Sep-14,BT40 2PR,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2074985,30-Sep-14,BT39 0RW,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2078475,07-Oct-14,BT39 0DJ,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088299,14-Oct-14,BT40 2ND,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088413,21-Oct-14,BT40 2EQ,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2089047,27-Oct-14,BT36 5BS,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2089220,28-Oct-14,BT39 9BY,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2092848,05-Nov-14,BT40 3HX,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2096498,11-Nov-14,BT39 9HN,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2100056,18-Nov-14,BT40 2PG,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2103749,26-Nov-14,BT39 9PD,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2107352,02-Dec-14,BT40 2HR,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2110654,09-Dec-14,BT39 9JL,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2116677,11-Dec-14,BT42 2JW,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2114032,16-Dec-14,BT38 8QH,Taste,0,0,Diln No
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952757,20-Jan-14,BT39 0UA,Tetrachloroethene/Trichloroethene - Sum,10,<0.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1969483,03-Mar-14,BT39 9SB,Tetrachloroethene/Trichloroethene - Sum,10,<0.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997595,23-Apr-14,BT38 9HU,Tetrachloroethene/Trichloroethene - Sum,10,<0.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2016262,02-Jun-14,BT38 9HS,Tetrachloroethene/Trichloroethene - Sum,10,<0.3,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2049414,05-Aug-14,BT40 2HH,Tetrachloroethene/Trichloroethene - Sum,10,<0.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054427,14-Aug-14,BT38 9DG,Tetrachloroethene/Trichloroethene - Sum,10,<0.3,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2064550,09-Sep-14,BT40 1UY,Tetrachloroethene/Trichloroethene - Sum,10,<0.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088299,14-Oct-14,BT40 2ND,Tetrachloroethene/Trichloroethene - Sum,10,<0.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952757,20-Jan-14,BT39 0UA,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1969483,03-Mar-14,BT39 9SB,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997595,23-Apr-14,BT38 9HU,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2016262,02-Jun-14,BT38 9HS,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2049414,05-Aug-14,BT40 2HH,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054427,14-Aug-14,BT38 9DG,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2064550,09-Sep-14,BT40 1UY,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088299,14-Oct-14,BT40 2ND,Tetrachloromethane,3,<0.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952757,20-Jan-14,BT39 0UA,Total Trihalomethanes,100,39.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1969483,03-Mar-14,BT39 9SB,Total Trihalomethanes,100,42.4,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997595,23-Apr-14,BT38 9HU,Total Trihalomethanes,100,47.3,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2016262,02-Jun-14,BT38 9HS,Total Trihalomethanes,100,62.1,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2049414,05-Aug-14,BT40 2HH,Total Trihalomethanes,100,75.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054427,14-Aug-14,BT38 9DG,Total Trihalomethanes,100,71.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2064550,09-Sep-14,BT40 1UY,Total Trihalomethanes,100,70.6,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088299,14-Oct-14,BT40 2ND,Total Trihalomethanes,100,71.2,ug/l
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1951186,03-Jan-14,BT40 2DH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1951505,06-Jan-14,BT38 9UA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1951769,08-Jan-14,BT40 2LD,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1951952,10-Jan-14,BT40 1UA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952135,13-Jan-14,BT40 2SJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952396,15-Jan-14,BT39 9BT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952757,20-Jan-14,BT39 0UA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1953002,23-Jan-14,BT40 1TJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1953197,24-Jan-14,BT42 3HE,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1953367,28-Jan-14,BT42 4RR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1953602,29-Jan-14,BT40 2DZ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1960284,03-Feb-14,BT39 0TN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1960628,06-Feb-14,BT40 1NY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1960931,07-Feb-14,BT40 2HG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1961784,10-Feb-14,BT40 1ND,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1962094,12-Feb-14,BT40 2DW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1962584,17-Feb-14,BT42 3LE,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1965001,19-Feb-14,BT40 2WR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1965288,21-Feb-14,BT40 3EA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1965498,25-Feb-14,BT40 3DT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1968771,26-Feb-14,BT40 2DB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1969020,28-Feb-14,BT38 9HY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1969483,03-Mar-14,BT39 9SB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1973800,05-Mar-14,BT42 3DD,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1974335,10-Mar-14,BT40 1TE,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1976512,12-Mar-14,BT39 9GG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1977059,18-Mar-14,BT39 9GY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1979834,19-Mar-14,BT39 0TN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1980128,21-Mar-14,BT40 1EH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1980360,24-Mar-14,BT40 1UA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1983482,26-Mar-14,BT39 9QR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1983738,28-Mar-14,BT40 3DJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1984080,01-Apr-14,BT40 2RR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1987101,03-Apr-14,BT40 2JE,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1987566,08-Apr-14,BT39 0DG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1990927,09-Apr-14,BT40 2TU,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1991187,11-Apr-14,BT39 9FY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1991415,14-Apr-14,BT39 9HJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1994127,17-Apr-14,BT40 2RU,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997595,23-Apr-14,BT38 9HU,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997778,24-Apr-14,BT40 1JG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997933,25-Apr-14,BT39 9NA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1998307,29-Apr-14,BT42 3BT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2001326,30-Apr-14,BT39 9UX,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2001606,02-May-14,BT40 2AT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2005170,08-May-14,BT40 3EG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2005505,09-May-14,BT40 2AN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2005747,14-May-14,BT40 1TU,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2009094,15-May-14,BT40 1DW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2009372,16-May-14,BT42 3BT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2009604,19-May-14,BT40 3AN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2012364,22-May-14,BT40 2SH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2012959,27-May-14,BT40 1LN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2015602,28-May-14,BT40 1NN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2015888,30-May-14,BT39 9GA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2016262,02-Jun-14,BT38 9HS,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2019155,04-Jun-14,BT42 3LH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2021066,09-Jun-14,BT40 2LQ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2023126,11-Jun-14,BT42 3HZ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2023375,13-Jun-14,BT40 2BN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2023581,17-Jun-14,BT39 0TN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2026737,18-Jun-14,BT40 2SJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2027188,24-Jun-14,BT39 9LB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2032769,26-Jun-14,BT40 3AH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2033017,27-Jun-14,BT40 2TS,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2038890,07-Jul-14,BT39 9YH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2039102,08-Jul-14,BT39 9WF,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2039257,09-Jul-14,BT40 3HX,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2041125,16-Jul-14,BT39 9UG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2041300,17-Jul-14,BT40 2WA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2041679,21-Jul-14,BT40 2JT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2041872,22-Jul-14,BT40 2SF,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2045142,23-Jul-14,BT40 1NU,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2045766,28-Jul-14,BT39 9WQ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2045927,29-Jul-14,BT40 2EJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2048744,30-Jul-14,BT41 2LR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2049250,04-Aug-14,BT39 9TW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2049414,05-Aug-14,BT40 2HH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2052148,11-Aug-14,BT40 1ER,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2052352,12-Aug-14,BT39 9HZ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054274,13-Aug-14,BT39 9BY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054427,14-Aug-14,BT38 9DG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054749,19-Aug-14,BT40 2NP,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2054903,20-Aug-14,BT42 4NR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2057055,21-Aug-14,BT40 1TG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2057631,26-Aug-14,BT40 3ED,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2060334,27-Aug-14,BT39 9SQ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2060486,28-Aug-14,BT39 0TW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2060976,01-Sep-14,BT39 9JF,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2061158,02-Sep-14,BT40 3AB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2064398,08-Sep-14,BT39 9EY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2064550,09-Sep-14,BT40 1UY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2067997,15-Sep-14,BT39 9SD,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2068202,16-Sep-14,BT36 5SH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2071062,17-Sep-14,BT40 2HH,Total coliforms,0,1,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2071733,23-Sep-14,BT39 9YS,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2087107,24-Sep-14,BT40 1BX,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2071572,25-Sep-14,BT40 2WA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2074833,29-Sep-14,BT40 2PR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2074985,30-Sep-14,BT39 0RW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2077803,01-Oct-14,BT42 3LA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2078265,06-Oct-14,BT38 9HR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2078475,07-Oct-14,BT39 0DJ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2087252,09-Oct-14,BT39 9HA,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2087273,13-Oct-14,BT40 2LF,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088299,14-Oct-14,BT40 2ND,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088368,20-Oct-14,BT39 9YW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088413,21-Oct-14,BT40 2EQ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2088556,22-Oct-14,BT39 9PR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2089047,27-Oct-14,BT36 5BS,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2089220,28-Oct-14,BT39 9BY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2092651,03-Nov-14,BT42 3RB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2092848,05-Nov-14,BT40 3HX,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2095816,06-Nov-14,BT40 2NB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2096313,10-Nov-14,BT40 3EF,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2096498,11-Nov-14,BT39 9HN,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2099370,13-Nov-14,BT40 1TF,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2099891,17-Nov-14,BT40 2NB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2100056,18-Nov-14,BT40 2PG,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2103580,24-Nov-14,BT40 2AH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2103187,25-Nov-14,BT38 9AH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2103749,26-Nov-14,BT39 9PD,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2106033,27-Nov-14,BT40 2TT,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2107161,01-Dec-14,BT40 1DW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2107352,02-Dec-14,BT40 2HR,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2118244,04-Dec-14,BT40 1QD,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2110444,08-Dec-14,BT40 2EQ,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2110654,09-Dec-14,BT39 9JL,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2113319,10-Dec-14,BT40 1NB,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2116677,11-Dec-14,BT42 2JW,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2113830,15-Dec-14,BT39 9FY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2114032,16-Dec-14,BT38 8QH,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2119391,18-Dec-14,BT40 3EY,Total coliforms,0,0,No./100 ml
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1951505,06-Jan-14,BT38 9UA,Turbidity,4,0.6,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952135,13-Jan-14,BT40 2SJ,Turbidity,4,0.4,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1952757,20-Jan-14,BT39 0UA,Turbidity,4,0.4,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1953367,28-Jan-14,BT42 4RR,Turbidity,4,0.5,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1960284,03-Feb-14,BT39 0TN,Turbidity,4,0.5,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1961784,10-Feb-14,BT40 1ND,Turbidity,4,0.4,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1962584,17-Feb-14,BT42 3LE,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1965498,25-Feb-14,BT40 3DT,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1969483,03-Mar-14,BT39 9SB,Turbidity,4,0.2,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1974335,10-Mar-14,BT40 1TE,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1979834,19-Mar-14,BT39 0TN,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1980360,24-Mar-14,BT40 1UA,Turbidity,4,0.3,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1984080,01-Apr-14,BT40 2RR,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1987566,08-Apr-14,BT39 0DG,Turbidity,4,0.3,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1991415,14-Apr-14,BT39 9HJ,Turbidity,4,0.2,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1997595,23-Apr-14,BT38 9HU,Turbidity,4,0.7,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-1998307,29-Apr-14,BT42 3BT,Turbidity,4,0.3,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2005170,08-May-14,BT40 3EG,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2005747,14-May-14,BT40 1TU,Turbidity,4,0.2,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2009604,19-May-14,BT40 3AN,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2015602,28-May-14,BT40 1NN,Turbidity,4,0.2,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2016262,02-Jun-14,BT38 9HS,Turbidity,4,0.7,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2021066,09-Jun-14,BT40 2LQ,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2023581,17-Jun-14,BT39 0TN,Turbidity,4,0.2,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2027188,24-Jun-14,BT39 9LB,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2039102,08-Jul-14,BT39 9WF,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2041125,16-Jul-14,BT39 9UG,Turbidity,4,0.1,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2041872,22-Jul-14,BT40 2SF,Turbidity,4,0.2,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2045927,29-Jul-14,BT40 2EJ,Turbidity,4,0.3,NTU
2014,ZN0402,Killylane Ballynure,ZN0402AE-14-2049414,05-Aug-14,BT40 2HH,Turbidity,4,0.1,NTU
