Votes,Prec. Count,Party,Dist. Type,Dist. Code,Contest Name,Cand. Num,Cand. Name,Vote for,Ref
47,4,REP,,,Commissioner At-Large RESERVE,1,WRITE-IN,1,
108,18,REP,,,Commissioner At-Large UPPER ST CLAIR,1,WRITE-IN,1,
282,12,REP,,,Commissioner SOUTH FAYETTE,1,Terri L. Rastetter Kuhn,4,
483,12,REP,,,Commissioner SOUTH FAYETTE,2,Lisa Ann Malosh,4,
313,12,REP,,,Commissioner SOUTH FAYETTE,3,William F. Sray,4,
366,12,REP,,,Commissioner SOUTH FAYETTE,4,Frederick M. Cardillo,4,
526,12,REP,,,Commissioner SOUTH FAYETTE,5,WRITE-IN,4,
50,2,REP,,,Commissioner BALDWIN TOWNSHIP,1,Nicola F. Pellegrino,3,
45,2,REP,,,Commissioner BALDWIN TOWNSHIP,2,John N. Allen,3,
11,2,REP,,,Commissioner BALDWIN TOWNSHIP,3,WRITE-IN,3,
60,2,REP,,,Commissioner LEET,1,David Case,3,
66,2,REP,,,Commissioner LEET,2,Gary L. Bradel,3,
64,2,REP,,,Commissioner LEET,3,Jeff Besong,3,
7,2,REP,,,Commissioner LEET,4,WRITE-IN,3,
95,1,REP,,,Commissioner SPRINGDALE TOWNSHIP,1,WRITE-IN,3,
130,1,REP,,,Commissioner ALEPPO,1,Anthony Lisanti,2,
128,1,REP,,,Commissioner ALEPPO,2,Arthur C. Williams,2,
11,1,REP,,,Commissioner ALEPPO,3,WRITE-IN,2,
176,4,REP,,,Commissioner COLLIER,1,George Macino,2,
166,4,REP,,,Commissioner COLLIER,2,Wilson Durisko,2,
5,4,REP,,,Commissioner COLLIER,3,WRITE-IN,2,
70,7,REP,,,Commissioner KENNEDY,1,WRITE-IN,2,
293,9,REP,,,Commissioner ROBINSON,1,David B. Rudison,2,
275,9,REP,,,Commissioner ROBINSON,2,John Earl,2,
9,9,REP,,,Commissioner ROBINSON,3,WRITE-IN,2,
12,1,REP,,,Commissioner SOUTH VERSAILLES,1,Terry Payne,2,
1,1,REP,,,Commissioner SOUTH VERSAILLES,2,WRITE-IN,2,
29,1,REP,,,Commissioner ALEPPO,1,WRITE-IN,1,
2,1,REP,,,Commissioner SOUTH VERSAILLES,1,WRITE-IN,1,
75,1,REP,,,Commissioner CRESCENT WARD 1,1,Joe Sabol,1,
4,1,REP,,,Commissioner CRESCENT WARD 1,2,WRITE-IN,1,
2,1,REP,,,Commissioner EAST DEER WARD 1,1,WRITE-IN,1,
65,2,REP,,,Commissioner ELIZABETH TOWNSHIP WARD 1,1,WRITE-IN,1,
63,1,REP,,,Commissioner ELIZABETH TOWNSHIP WARD 3,1,Andrew Kuzma,1,
44,1,REP,,,Commissioner ELIZABETH TOWNSHIP WARD 3,2,Patrick Dion Provins,1,
12,1,REP,,,Commissioner ELIZABETH TOWNSHIP WARD 3,3,WRITE-IN,1,
35,2,REP,,,Commissioner ELIZABETH TOWNSHIP WARD 5,1,WRITE-IN,1,
5,1,REP,,,Commissioner ELIZABETH TOWNSHIP WARD 7,1,WRITE-IN,1,
103,3,REP,,,Commissioner HARRISON WARD 1,1,WRITE-IN,1,
2,2,REP,,,Commissioner HARRISON WARD 3,1,WRITE-IN,1,
4,2,REP,,,Commissioner HARRISON WARD 5,1,WRITE-IN,1,
242,7,REP,,,Commissioner MT LEBANON WARD 1,1,Daniel T. McNichol,1,
10,7,REP,,,Commissioner MT LEBANON WARD 1,2,WRITE-IN,1,
291,8,REP,,,Commissioner MT LEBANON WARD 3,1,Steve McLean,1,
12,8,REP,,,Commissioner MT LEBANON WARD 3,2,WRITE-IN,1,
160,8,REP,,,Commissioner MT LEBANON WARD 5,1,William L. Hoon,1,
16,8,REP,,,Commissioner MT LEBANON WARD 5,2,WRITE-IN,1,
1,1,REP,,,Commissioner NEVILLE WARD 1,1,WRITE-IN,1,
7,1,REP,,,Commissioner NEVILLE WARD 3,1,WRITE-IN,1,
57,2,REP,,,Commissioner NORTH VERSAILLES WARD 1,1,WRITE-IN,1,
55,2,REP,,,Commissioner NORTH VERSAILLES WARD 3,1,George Beswick,1,
23,2,REP,,,Commissioner NORTH VERSAILLES WARD 3,2,WRITE-IN,1,
6,2,REP,,,Commissioner NORTH VERSAILLES WARD 5,1,WRITE-IN,1,
1,1,REP,,,Commissioner NORTH VERSAILLES WARD 7,1,WRITE-IN,1,
2,1,REP,,,Commissioner RESERVE WARD 1,1,WRITE-IN,1,
0,1,REP,,,Commissioner RESERVE WARD 3,1,WRITE-IN,1,
35,4,REP,,,Commissioner ROSS WARD 1,1,WRITE-IN,1,
121,4,REP,,,Commissioner ROSS WARD 3,1,"Richard E. Avon, Jr.",1,
8,4,REP,,,Commissioner ROSS WARD 3,2,WRITE-IN,1,
179,4,REP,,,Commissioner ROSS WARD 5,1,Grace Stanko,1,
2,4,REP,,,Commissioner ROSS WARD 5,2,WRITE-IN,1,
74,4,REP,,,Commissioner ROSS WARD 7,1,WRITE-IN,1,
149,3,REP,,,Commissioner ROSS WARD 9,1,Grant Montgomery,1,
65,3,REP,,,Commissioner ROSS WARD 9,2,WRITE-IN,1,
9,2,REP,,,Commissioner SCOTT WARD 1,1,WRITE-IN,1,
67,2,REP,,,Commissioner SCOTT WARD 3,1,Stacey A. Altman,1,
0,2,REP,,,Commissioner SCOTT WARD 3,2,WRITE-IN,1,
11,2,REP,,,Commissioner SCOTT WARD 5,1,WRITE-IN,1,
43,2,REP,,,Commissioner SCOTT WARD 7,1,WRITE-IN,1,
5,2,REP,,,Commissioner SCOTT WARD 9,1,WRITE-IN,1,
86,5,REP,,,Commissioner SHALER WARD 1,1,"Edward Borgen, III",1,
24,5,REP,,,Commissioner SHALER WARD 1,2,WRITE-IN,1,
172,5,REP,,,Commissioner SHALER WARD 3,1,David W. Shutter,1,
2,5,REP,,,Commissioner SHALER WARD 3,2,WRITE-IN,1,
188,5,REP,,,Commissioner SHALER WARD 5,1,Susan H. Fisher,1,
2,5,REP,,,Commissioner SHALER WARD 5,2,WRITE-IN,1,
99,4,REP,,,Commissioner SHALER WARD 7,1,Bill Cross,1,
4,4,REP,,,Commissioner SHALER WARD 7,2,WRITE-IN,1,
0,1,REP,,,Commissioner STOWE WARD 1,1,WRITE-IN,1,
0,1,REP,,,Commissioner STOWE WARD 3,1,WRITE-IN,1,
11,1,REP,,,Commissioner STOWE WARD 5,1,WRITE-IN,1,
3,1,REP,,,Commissioner STOWE WARD 7,1,WRITE-IN,1,
0,1,REP,,,Commissioner STOWE WARD 9,1,WRITE-IN,1,
201,4,REP,,,Commissioner UPPER ST CLAIR WARD 1,1,Nicholas J. Seitanakis,1,
2,4,REP,,,Commissioner UPPER ST CLAIR WARD 1,2,WRITE-IN,1,
219,3,REP,,,Commissioner UPPER ST CLAIR WARD 3,1,Bob Orchowski,1,
3,3,REP,,,Commissioner UPPER ST CLAIR WARD 3,2,WRITE-IN,1,
177,3,REP,,,Commissioner UPPER ST CLAIR WARD 5,1,Louis M. Oliverio,1,
7,3,REP,,,Commissioner UPPER ST CLAIR WARD 5,2,WRITE-IN,1,
4,5,REP,,,Commissioner WILKINS WARD 1,1,WRITE-IN,1,
45,1,REP,,,Commissioner CRESCENT WARD 2,1,Christina Komen,1,
1,1,REP,,,Commissioner CRESCENT WARD 2,2,WRITE-IN,1,
8,3,REP,,,Member of Council At-Large EAST PITTSBURGH,1,WRITE-IN,2,
261,10,REP,,,Member of Council At-Large OHARA,1,"John Robert Denny, Jr.",2,
202,10,REP,,,Member of Council At-Large OHARA,2,James Zaenger,2,
337,10,REP,,,Member of Council At-Large OHARA,3,Bob Smith,2,
12,10,REP,,,Member of Council At-Large OHARA,4,WRITE-IN,2,
42,5,REP,,,Member of Council At-Large TARENTUM,1,WRITE-IN,1,
44,6,REP,,,Member of Council GLASSPORT,1,WRITE-IN,4,
12,1,REP,,,Member of Council MCDONALD,1,Michael C. Schaal,4,
0,1,REP,,,Member of Council MCDONALD,2,WRITE-IN,4,
69,32,REP,,,Member of Council MCKEESPORT,1,WRITE-IN,4,
14,5,REP,,,Member of Council MILLVALE,1,WRITE-IN,4,
31,2,REP,,,Member of Council WILMERDING,1,Coleen Kathryn Loebsack,4,
33,2,REP,,,Member of Council WILMERDING,2,William R. Pricener,4,
8,2,REP,,,Member of Council WILMERDING,3,WRITE-IN,4,
326,3,REP,,,Member of Council ASPINWALL,1,WRITE-IN,3,
258,18,REP,,,Member of Council BALDWIN BOROUGH,1,WRITE-IN,3,
44,1,REP,,,Member of Council BELL ACRES,1,"Dennis C. Young, Jr.",3,
1,1,REP,,,Member of Council BELL ACRES,2,WRITE-IN,3,
58,2,REP,,,Member of Council BEN AVON,1,Earl Bohn,3,
8,2,REP,,,Member of Council BEN AVON,2,WRITE-IN,3,
6,1,REP,,,Member of Council BEN AVON HEIGHTS,1,WRITE-IN,3,
36,1,REP,,,Member of Council BLAWNOX,1,WRITE-IN,3,
10,2,REP,,,Member of Council BRADDOCK HILLS,1,WRITE-IN,3,
270,1,REP,,,Member of Council BRADFORD WOODS,1,WRITE-IN,3,
154,10,REP,,,Member of Council BRENTWOOD,1,Adrian Matthew Doyle,3,
205,10,REP,,,Member of Council BRENTWOOD,2,Margaret Mary Mutschler,3,
156,10,REP,,,Member of Council BRENTWOOD,3,WRITE-IN,3,
28,4,REP,,,Member of Council BRIDGEVILLE,1,Adam T. Wright,3,
122,4,REP,,,Member of Council BRIDGEVILLE,2,Michael Tolmer,3,
162,4,REP,,,Member of Council BRIDGEVILLE,3,Jason Sarasnick,3,
182,4,REP,,,Member of Council BRIDGEVILLE,4,Bob Fryer,3,
47,4,REP,,,Member of Council BRIDGEVILLE,5,Joseph Mizia,3,
117,4,REP,,,Member of Council BRIDGEVILLE,6,Virginia Bott Schneider,3,
5,4,REP,,,Member of Council BRIDGEVILLE,7,WRITE-IN,3,
11,8,REP,,,Member of Council CASTLE SHANNON,1,WRITE-IN,3,
0,1,REP,,,Member of Council CHALFANT,1,WRITE-IN,3,
61,2,REP,,,Member of Council CHESWICK,1,Clarissa Thomm,3,
65,2,REP,,,Member of Council CHESWICK,2,Michael J. Girardi,3,
26,2,REP,,,Member of Council CHESWICK,3,WRITE-IN,3,
124,4,REP,,,Member of Council CHURCHILL,1,David William Riehl,3,
3,4,REP,,,Member of Council CHURCHILL,2,WRITE-IN,3,
116,6,REP,,,Member of Council CRAFTON,1,Jacquelyn Levasseur,3,
104,6,REP,,,Member of Council CRAFTON,2,Alice C. Glaser,3,
49,6,REP,,,Member of Council CRAFTON,3,WRITE-IN,3,
221,10,REP,,,Member of Council DORMONT,1,WRITE-IN,3,
56,3,REP,,,Member of Council EAST MCKEESPORT,1,WRITE-IN,3,
89,3,REP,,,Member of Council EDGEWOOD,1,George Fuller,3,
1,3,REP,,,Member of Council EDGEWOOD,2,WRITE-IN,3,
105,2,REP,,,Member of Council EDGEWORTH,1,David Aloe,3,
106,2,REP,,,Member of Council EDGEWORTH,2,Gregory J. Marlovits,3,
110,2,REP,,,Member of Council EDGEWORTH,3,Gary  Lee Smith,3,
1,2,REP,,,Member of Council EDGEWORTH,4,WRITE-IN,3,
45,1,REP,,,Member of Council ELIZABETH BOROUGH,1,Monica Douglas Glowinski,3,
22,1,REP,,,Member of Council ELIZABETH BOROUGH,2,WRITE-IN,3,
50,2,REP,,,Member of Council EMSWORTH,1,Paul F. Getz,3,
9,2,REP,,,Member of Council EMSWORTH,2,WRITE-IN,3,
33,8,REP,,,Member of Council FOREST HILLS,1,WRITE-IN,3,
287,5,REP,,,Member of Council FOX CHAPEL,1,Jay S. Troutman,3,
274,5,REP,,,Member of Council FOX CHAPEL,2,James M. Royston,3,
249,5,REP,,,Member of Council FOX CHAPEL,3,Ann R. Meyer,3,
7,5,REP,,,Member of Council FOX CHAPEL,4,WRITE-IN,3,
29,1,REP,,,Member of Council GLENFIELD,1,WRITE-IN,3,
155,4,REP,,,Member of Council GREEN TREE,1,Edward M. Stewart,3,
165,4,REP,,,Member of Council GREEN TREE,2,Mary K. O'Donnell,3,
49,4,REP,,,Member of Council GREEN TREE,3,WRITE-IN,3,
23,1,REP,,,Member of Council HAYSVILLE,1,WRITE-IN,3,
71,3,REP,,,Member of Council INGRAM,1,Jerry Ellis,3,
18,3,REP,,,Member of Council INGRAM,2,WRITE-IN,3,
370,8,REP,,,Member of Council JEFFERSON HILLS,1,Tracey P. Khalil,3,
426,8,REP,,,Member of Council JEFFERSON HILLS,2,James A. Weber,3,
56,8,REP,,,Member of Council JEFFERSON HILLS,3,WRITE-IN,3,
53,1,REP,,,Member of Council LEETSDALE,1,Jeffery Weatherby,3,
29,1,REP,,,Member of Council LEETSDALE,2,Patrick David Hughes,3,
106,1,REP,,,Member of Council LEETSDALE,3,WRITE-IN,3,
66,2,REP,,,Member of Council LIBERTY,1,Melissa R. Morgan,3,
22,2,REP,,,Member of Council LIBERTY,2,WRITE-IN,3,
21,1,REP,,,Member of Council LINCOLN,1,WRITE-IN,3,
14,4,REP,,,Member of Council MT OLIVER,1,WRITE-IN,3,
150,12,REP,,,Member of Council MUNHALL,1,WRITE-IN,3,
2,2,REP,,,Member of Council OAKDALE,1,WRITE-IN,3,
283,6,REP,,,Member of Council OAKMONT,1,George Coulter,3,
274,6,REP,,,Member of Council OAKMONT,2,Timothy J. Favo,3,
275,6,REP,,,Member of Council OAKMONT,3,William E. Benusa,3,
2,6,REP,,,Member of Council OAKMONT,4,WRITE-IN,3,
13,1,REP,,,Member of Council GLEN OSBORNE,1,Thomas A. Huddleston,3,
0,1,REP,,,Member of Council GLEN OSBORNE,2,WRITE-IN,3,
139,3,REP,,,Member of Council PITCAIRN,1,WRITE-IN,3,
294,10,REP,,,Member of Council PLEASANT HILLS,1,Daniel Soltesz,3,
333,10,REP,,,Member of Council PLEASANT HILLS,2,Gregory Smith,3,
30,10,REP,,,Member of Council PLEASANT HILLS,3,WRITE-IN,3,
996,21,REP,,,Member of Council PLUM,1,John Anderson,3,
1099,21,REP,,,Member of Council PLUM,2,Dave Majernik,3,
977,21,REP,,,Member of Council PLUM,3,David M. Seitz,3,
35,21,REP,,,Member of Council PLUM,4,WRITE-IN,3,
99,4,REP,,,Member of Council PORT VUE,1,WRITE-IN,3,
31,1,REP,,,Member of Council ROSSLYN FARMS,1,Steve George,3,
40,1,REP,,,Member of Council ROSSLYN FARMS,2,WRITE-IN,3,
90,1,REP,,,Member of Council SEWICKLEY HEIGHTS,1,WRITE-IN,3,
17,3,REP,,,Member of Council SHARPSBURG,1,WRITE-IN,3,
36,4,REP,,,Member of Council SPRINGDALE BOROUGH,1,Gene A. Polsinelli,3,
114,4,REP,,,Member of Council SPRINGDALE BOROUGH,2,Mark A. Stanton,3,
273,4,REP,,,Member of Council SPRINGDALE BOROUGH,3,WRITE-IN,3,
26,11,REP,,,Member of Council SWISSVALE,1,WRITE-IN,3,
1,1,REP,,,Member of Council THORNBURG,1,WRITE-IN,3,
2,1,REP,,,Member of Council TRAFFORD,1,Cory DelSignore,3,
2,1,REP,,,Member of Council TRAFFORD,2,Kris Cardiff,3,
0,1,REP,,,Member of Council TRAFFORD,3,WRITE-IN,3,
149,3,REP,,,Member of Council VERONA,1,WRITE-IN,3,
25,2,REP,,,Member of Council VERSAILLES,1,Dennis B. Keefe,3,
18,2,REP,,,Member of Council VERSAILLES,2,WRITE-IN,3,
3,1,REP,,,Member of Council WEST ELIZABETH,1,WRITE-IN,3,
27,3,REP,,,Member of Council WEST HOMESTEAD,1,WRITE-IN,3,
256,21,REP,,,Member of Council WEST MIFFLIN,1,John Edward Koczka,3,
48,21,REP,,,Member of Council WEST MIFFLIN,2,WRITE-IN,3,
15,7,REP,,,Member of Council WEST VIEW,1,WRITE-IN,3,
1,2,REP,,,Member of Council WHITAKER,1,WRITE-IN,3,
498,16,REP,,,Member of Council WHITEHALL,1,Bob McKown,3,
361,16,REP,,,Member of Council WHITEHALL,2,Harold A. Plusa,3,
395,16,REP,,,Member of Council WHITEHALL,3,Chris A. Mooney,3,
18,16,REP,,,Member of Council WHITEHALL,4,WRITE-IN,3,
270,7,REP,,,Member of Council WHITE OAK,1,Ronald R. Massung,3,
241,7,REP,,,Member of Council WHITE OAK,2,Charles D. Davis,3,
224,7,REP,,,Member of Council WHITE OAK,3,Carl P. Laird,3,
4,7,REP,,,Member of Council WHITE OAK,4,WRITE-IN,3,
20,1,REP,,,Member of Council PENNSBURY VILLAGE,1,Karl E. Cunningham,3,
2,1,REP,,,Member of Council PENNSBURY VILLAGE,2,WRITE-IN,3,
15,3,REP,,,Member of Council DRAVOSBURG,1,WRITE-IN,2,
3,10,REP,,,Member of Council DUQUESNE,1,WRITE-IN,2,
763,13,REP,,,Member of Council HAMPTON,1,Gary McKnight,2,
737,13,REP,,,Member of Council HAMPTON,2,Sherry Neugebauer,2,
5,13,REP,,,Member of Council HAMPTON,3,WRITE-IN,2,
31,1,REP,,,Member of Council HEIDELBERG,1,John G. Duda,2,
24,1,REP,,,Member of Council HEIDELBERG,2,WRITE-IN,2,
883,50,REP,,,Member of Council PENN HILLS,1,Brent Rambo,2,
29,50,REP,,,Member of Council PENN HILLS,2,WRITE-IN,2,
45,1,REP,,,Member of Council SEWICKLEY HILLS,1,WRITE-IN,2,
0,1,REP,,,Member of Council WALL,1,WRITE-IN,2,
17,1,REP,,,Member of Council GLENFIELD,1,WRITE-IN,3,
12,1,REP,,,Member of Council HAYSVILLE,1,WRITE-IN,2,
37,4,REP,,,Member of Council SPRINGDALE BOROUGH,1,Gene A. Polsinelli,2,
79,4,REP,,,Member of Council SPRINGDALE BOROUGH,2,Mark A. Stanton,2,
188,4,REP,,,Member of Council SPRINGDALE BOROUGH,3,WRITE-IN,2,
2,1,REP,,,Member of Council BEN AVON HEIGHTS,1,WRITE-IN,1,
97,10,REP,,,Member of Council BRENTWOOD,1,WRITE-IN,1,
8,8,REP,,,Member of Council CASTLE SHANNON,1,WRITE-IN,1,
17,2,REP,,,Member of Council CHESWICK,1,WRITE-IN,1,
0,4,REP,,,Member of Council CHURCHILL,1,WRITE-IN,1,
32,6,REP,,,Member of Council CRAFTON,1,WRITE-IN,1,
10,1,REP,,,Member of Council ELIZABETH BOROUGH,1,WRITE-IN,1,
15,2,REP,,,Member of Council EMSWORTH,1,WRITE-IN,1,
26,5,REP,,,Member of Council FOX CHAPEL,1,WRITE-IN,1,
10,6,REP,,,Member of Council GLASSPORT,1,WRITE-IN,1,
4,4,REP,,,Member of Council MT OLIVER,1,WRITE-IN,1,
12,1,REP,,,Member of Council SEWICKLEY HILLS,1,WRITE-IN,1,
7,3,REP,,,Member of Council SHARPSBURG,1,WRITE-IN,1,
2,1,REP,,,Member of Council TRAFFORD,1,Michael Paul Mellon,1,
0,1,REP,,,Member of Council TRAFFORD,2,WRITE-IN,1,
0,1,REP,,,Member of Council WALL,1,WRITE-IN,1,
8,7,REP,,,Member of Council WEST VIEW,1,WRITE-IN,1,
34,3,REP,,,Member of Council MCKEES ROCKS WARD 3,1,WRITE-IN,3,
13,1,REP,,,Member of Council AVALON WARD 1,1,WRITE-IN,2,
118,2,REP,,,Member of Council BELLEVUE WARD 3,1,Tom Fodi,2,
99,2,REP,,,Member of Council BELLEVUE WARD 3,2,Grant B. Saylor,2,
1,2,REP,,,Member of Council BELLEVUE WARD 3,3,WRITE-IN,2,
34,4,REP,,,Member of Council CARNEGIE WARD 1,1,WRITE-IN,2,
1,1,REP,,,Member of Council ETNA WARD 1,1,WRITE-IN,2,
3,2,REP,,,Member of Council NORTH BRADDOCK WARD 3,1,WRITE-IN,2,
47,2,REP,,,Member of Council SEWICKLEY WARD 2,1,Mark Davidson,2,
32,2,REP,,,Member of Council SEWICKLEY WARD 2,2,WRITE-IN,2,
5,2,REP,,,Member of Council TURTLE CREEK WARD 1,1,WRITE-IN,2,
0,2,REP,,,Member of Council TURTLE CREEK WARD 2,1,WRITE-IN,2,
11,6,REP,,,Member of Council WILKINSBURG WARD 1,1,WRITE-IN,2,
40,2,REP,,,Member of Council AVALON WARD 2,1,Joshua Klicker,1,
0,2,REP,,,Member of Council AVALON WARD 2,2,WRITE-IN,1,
4,3,REP,,,Member of Council AVALON WARD 3,1,WRITE-IN,1,
94,2,REP,,,Member of Council BELLEVUE WARD 1,1,Aaryn Hogue,1,
16,2,REP,,,Member of Council BELLEVUE WARD 1,2,WRITE-IN,1,
95,2,REP,,,Member of Council BELLEVUE WARD 2,1,Thomas M. Hrynda,1,
3,2,REP,,,Member of Council BELLEVUE WARD 2,2,WRITE-IN,1,
192,3,REP,,,Member of Council BETHEL PARK WARD 2,1,Brandon Colella,1,
4,3,REP,,,Member of Council BETHEL PARK WARD 2,2,WRITE-IN,1,
190,3,REP,,,Member of Council BETHEL PARK WARD 4,1,Paul Dixon,1,
3,3,REP,,,Member of Council BETHEL PARK WARD 4,2,WRITE-IN,1,
65,3,REP,,,Member of Council BETHEL PARK WARD 6,1,WRITE-IN,1,
220,4,REP,,,Member of Council BETHEL PARK WARD 8,1,Timothy J. Moury,1,
1,4,REP,,,Member of Council BETHEL PARK WARD 8,2,WRITE-IN,1,
0,1,REP,,,Member of Council BRACKENRIDGE WARD 1,1,WRITE-IN,1,
1,1,REP,,,Member of Council BRACKENRIDGE WARD 2,1,WRITE-IN,1,
1,1,REP,,,Member of Council BRACKENRIDGE WARD 3,1,WRITE-IN,1,
2,1,REP,,,Member of Council BRADDOCK WARD 1,1,WRITE-IN,1,
0,1,REP,,,Member of Council BRADDOCK WARD 2,1,WRITE-IN,1,
1,1,REP,,,Member of Council BRADDOCK WARD 3,1,WRITE-IN,1,
41,4,REP,,,Member of Council CARNEGIE WARD 2,1,WRITE-IN,1,
8,3,REP,,,Member of Council CLAIRTON WARD 1,1,WRITE-IN,1,
9,3,REP,,,Member of Council CLAIRTON WARD 4,1,WRITE-IN,1,
2,2,REP,,,Member of Council CORAOPOLIS WARD 1,1,WRITE-IN,1,
2,1,REP,,,Member of Council CORAOPOLIS WARD 2,1,WRITE-IN,1,
34,2,REP,,,Member of Council CORAOPOLIS WARD 3,1,Danielle Alyce Burnette,1,
8,2,REP,,,Member of Council CORAOPOLIS WARD 3,2,WRITE-IN,1,
3,2,REP,,,Member of Council CORAOPOLIS WARD 4,1,WRITE-IN,1,
0,1,REP,,,Member of Council ETNA WARD 2,1,WRITE-IN,1,
1,1,REP,,,Member of Council ETNA WARD 3,1,WRITE-IN,1,
168,3,REP,,,Member of Council FRANKLIN PARK WARD 1,1,Laura A. Coombs,1,
4,3,REP,,,Member of Council FRANKLIN PARK WARD 1,2,WRITE-IN,1,
247,3,REP,,,Member of Council FRANKLIN PARK WARD 2,1,John P. Parks,1,
2,3,REP,,,Member of Council FRANKLIN PARK WARD 2,2,WRITE-IN,1,
201,3,REP,,,Member of Council FRANKLIN PARK WARD 3,1,James W. Lawrence,1,
5,3,REP,,,Member of Council FRANKLIN PARK WARD 3,2,WRITE-IN,1,
0,2,REP,,,Member of Council HOMESTEAD WARD 1,1,WRITE-IN,1,
0,2,REP,,,Member of Council HOMESTEAD WARD 2,1,WRITE-IN,1,
0,2,REP,,,Member of Council HOMESTEAD WARD 3,1,WRITE-IN,1,
299,3,REP,,,Member of Council MCCANDLESS WARD 1,1,Cynthia Potter,1,
143,3,REP,,,Member of Council MCCANDLESS WARD 1,2,Kimberly Kaye Zachary,1,
1,3,REP,,,Member of Council MCCANDLESS WARD 1,3,WRITE-IN,1,
226,3,REP,,,Member of Council MCCANDLESS WARD 3,1,Roger Krey,1,
128,3,REP,,,Member of Council MCCANDLESS WARD 3,2,Steven Mertz,1,
1,3,REP,,,Member of Council MCCANDLESS WARD 3,3,WRITE-IN,1,
210,3,REP,,,Member of Council MCCANDLESS WARD 5,1,Gregory Walkauskas,1,
128,3,REP,,,Member of Council MCCANDLESS WARD 5,2,Joseph M. Beierle,1,
2,3,REP,,,Member of Council MCCANDLESS WARD 5,3,WRITE-IN,1,
188,3,REP,,,Member of Council MCCANDLESS WARD 7,1,William J. McKim,1,
139,3,REP,,,Member of Council MCCANDLESS WARD 7,2,Karen Shaheen,1,
0,3,REP,,,Member of Council MCCANDLESS WARD 7,3,WRITE-IN,1,
2,2,REP,,,Member of Council MCKEES ROCKS WARD 1,1,WRITE-IN,1,
49,3,REP,,,Member of Council MONROEVILLE WARD 2,1,WRITE-IN,1,
30,3,REP,,,Member of Council MONROEVILLE WARD 4,1,WRITE-IN,1,
105,4,REP,,,Member of Council MONROEVILLE WARD 6,1,WRITE-IN,1,
2,3,REP,,,Member of Council NORTH BRADDOCK WARD 1,1,WRITE-IN,1,
2,2,REP,,,Member of Council NORTH BRADDOCK WARD 2,1,WRITE-IN,1,
0,1,REP,,,Member of Council RANKIN WARD 1,1,WRITE-IN,1,
0,1,REP,,,Member of Council RANKIN WARD 2,1,WRITE-IN,1,
1,1,REP,,,Member of Council RANKIN WARD 3,1,WRITE-IN,1,
27,1,REP,,,Member of Council SEWICKLEY WARD 1,1,Peter R. Theis,1,
3,1,REP,,,Member of Council SEWICKLEY WARD 1,2,WRITE-IN,1,
32,1,REP,,,Member of Council SEWICKLEY WARD 3,1,William R. Cornman,1,
0,1,REP,,,Member of Council SEWICKLEY WARD 3,2,WRITE-IN,1,
41,2,REP,,,Member of Council TARENTUM WARD 1,1,Raymond E. Kerr,1,
2,2,REP,,,Member of Council TARENTUM WARD 1,2,WRITE-IN,1,
12,1,REP,,,Member of Council TARENTUM WARD 2,1,WRITE-IN,1,
12,2,REP,,,Member of Council TARENTUM WARD 3,1,WRITE-IN,1,
0,2,REP,,,Member of Council TURTLE CREEK WARD 3,1,WRITE-IN,1,
3,5,REP,,,Member of Council WILKINSBURG WARD 2,1,WRITE-IN,1,
4,6,REP,,,Member of Council WILKINSBURG WARD 3,1,WRITE-IN,1,
36,1,REP,,,Member of Council SEWICKLEY WARD 3,1,Jeff Neff,1,
0,1,REP,,,Member of Council SEWICKLEY WARD 3,2,WRITE-IN,1,
22,2,REP,,,Member of Council TARENTUM WARD 1,1,WRITE-IN,1,
13,2,REP,,,Member of Council TARENTUM WARD 3,1,WRITE-IN,1,
616,8,REP,,,Supervisor At-Large RICHLAND,1,Donna L. Snyder,1,
3,8,REP,,,Supervisor At-Large RICHLAND,2,WRITE-IN,1,
49,2,REP,,,Supervisor FAWN,1,David A. Montanari,2,
72,2,REP,,,Supervisor FAWN,2,Jason Davidek,2,
19,2,REP,,,Supervisor FAWN,3,WRITE-IN,2,
115,3,REP,,,Supervisor HARMAR,1,Paula M. Hiteshew,2,
106,3,REP,,,Supervisor HARMAR,2,Jerry R. Chalmers,2,
35,3,REP,,,Supervisor HARMAR,3,WRITE-IN,2,
240,6,REP,,,Supervisor MARSHALL,1,Robert D. Edwards,2,
263,6,REP,,,Supervisor MARSHALL,2,Thomas J. Madigan,2,
17,6,REP,,,Supervisor MARSHALL,3,WRITE-IN,2,
156,3,REP,,,Supervisor FINDLAY,1,Thomas J. Gallant,1,
15,3,REP,,,Supervisor FINDLAY,2,WRITE-IN,1,
66,4,REP,,,Supervisor FORWARD,1,WRITE-IN,1,
3,1,REP,,,Supervisor FRAZER,1,WRITE-IN,1,
40,1,REP,,,Supervisor KILBUCK,1,WRITE-IN,1,
944,13,REP,,,Supervisor MOON,1,Marvin D. Eicher,1,
14,13,REP,,,Supervisor MOON,2,WRITE-IN,1,
23,5,REP,,,Supervisor NORTH FAYETTE,1,WRITE-IN,1,
169,3,REP,,,Supervisor OHIO,1,"Herbert J. Hartle, Jr.",1,
1,3,REP,,,Supervisor OHIO,2,WRITE-IN,1,
29,12,REP,,,Supervisor SOUTH PARK,1,WRITE-IN,1,
312,8,REP,,,Supervisor WEST DEER,1,Lawrence K. McManus,4,
299,8,REP,,,Supervisor WEST DEER,2,Gerry Vaerewyck,4,
