Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2016,6824
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2017,6712
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2018,6777
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2019,5841
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2020,11831
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2021,11774
Western Bay of Plenty District,D_Applications of capital funding,4002_CapEx to improve the level of service,2022,5599
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2013,12130
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2014,13255
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2015,11873
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2016,13670
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2017,17618
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2018,20299
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2019,14339
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2020,14142
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2021,14838
Western Bay of Plenty District,D_Applications of capital funding,4003_CapEx to replace existing assets,2022,16539
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2013,20294
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2014,20945
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2015,25329
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2016,29359
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2017,32423
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2018,39132
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2019,23447
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2020,33102
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2021,36326
Western Bay of Plenty District,D_Applications of capital funding,4003A SUM of CapEx,2022,26282
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2013,2230
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2014,1933
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2015,2226
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2016,-2687
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2017,2848
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2018,275
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2019,4757
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2020,7266
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2021,2622
Western Bay of Plenty District,D_Applications of capital funding,4004_Increase (decrease) in reserves,2022,14355
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2013,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2014,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2015,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2016,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2017,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2018,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2019,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2020,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2021,0
Western Bay of Plenty District,D_Applications of capital funding,4005_Increase (decrease) of investments,2022,0
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2013,22524
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2014,22878
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2015,27555
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2016,26672
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2017,35271
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2018,39407
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2019,28204
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2020,40368
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2021,38948
Western Bay of Plenty District,D_Applications of capital funding,4006_Total applications of capital funding (D),2022,40637
Western Bay of Plenty District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2013,9338
