LocationID,PTI_REF_GIS,Latitude,Longitude,Easting,Northing,IG_Code,Stop_Name,DepotOpsArea,Timing_Point,TP_Name,Fare_Stage,FS_Name,ServiceDirection,Modified
237,700000000237,54.59859483,-5.828524012,340391,374431,714822,Castle Buildings,Belfast Metro Ops,T,Castle Buildings,T,Castle Blds.,Outward,09/11/2011 15:44
238,700000000238,54.59503255,-5.936101807,333451,373825,707276,Glengall St Ulsterbus Alighting,Belfast Europa,T,Glengall St,T,Glengall St Ulsterbus Alighting,Inward,09/11/2011 15:54
239,700000000239,54.5972053,-5.82883552,340375.65,374275.73,714651.38,Sports Ground,Belfast Metro Ops,F,,F,,Outward,16/09/2015 13:42
240,700000000240,54.59491004,-5.936293687,333439,373811,707250,Europa Stand One,Belfast Metro Ops,T,Belfast Europa/Gvs Buscentre,T,Europa Buscentre,Other Direction,09/11/2011 15:44
241,700000000241,54.59552063,-5.827121348,340492.22,374091.66,714583.88,Dundonald House,Belfast Metro Ops,T,Dundonald House,T,Dundonald House,Terminal,05/03/2012 10:53
242,700000000242,54.60779114,-5.973316346,331005,375175,706180,Ballygomartin Pres Lecture Hall,Belfast Metro Ops,F,,F,,Inward,06/06/2012 14:10
243,700000000243,54.59705527,-5.827660455,340452.1,374261.38,714713.48,Craigantlet Buildings,Belfast Metro Ops,F,,F,,Outward,05/03/2012 10:53
244,700000000244,54.6068019,-5.973798889,330977,375064,706041,Ballygomartin Baptist Church,Belfast Metro Ops,F,,F,,Inward,06/06/2012 14:09
245,700000000245,54.59870525,-5.82861888,340384.49,374443.1,714827.59,Castle Buildings,Belfast Metro Ops,T,Castle Buildings,T,Castle Buildings,Inward,16/09/2015 13:46
246,700000000246,54.60576699,-5.974237244,330952,374948,705900,West Circular Crescent,Belfast Metro Ops,F,,F,,Inward,16/07/2012 12:01
247,700000000247,54.60097193,-5.82760214,340442.39,374697.4,715139.79,Dept of Agriculture,Belfast Metro Ops,F,,F,,Inward,16/09/2015 13:52
248,700000000248,54.60426344,-5.974590508,330934,374780,705714,West Circular Road 117,Belfast Metro Ops,F,,F,,Inward,04/07/2012 09:51
249,700000000249,54.60321901,-5.832215812,340136.56,374938.28,715074.84,Parliament Buildings,Belfast Metro Ops,F,,F,,Inward,05/03/2012 10:53
250,700000000250,54.60248385,-5.974555065,330942,374582,705524,West Circular Road Flat 8 ,Belfast Metro Ops,F,,F,,Inward,05/07/2012 09:03
251,700000000251,54.60228033,-5.838650772,339724,374821,714545,Stormont (Massey Avenue Gates),Belfast Metro Ops,T,Stormont Massey Ave Gates,T,Stormont Massey Ave Gates,Inward,09/11/2011 15:44
252,700000000252,54.60095838,-5.974135586,330974,374413,705387,West Circular Road 59,Belfast Metro Ops,F,,F,,Inward,04/07/2012 10:40
253,700000000253,54.60329701,-5.841243477,339553,374929,714482,15 Massey Avenue,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:51
254,700000000255,54.60392994,-5.844491165,339341,374993,714334,Castlehill Road (Massey Avenue),Belfast Metro Ops,T,Castlehill  Road /Massey Avenue,T,Castlehill  Road /Massey Avenue,Inward,09/11/2011 15:44
255,700000000256,54.59755469,-5.976378186,330840,374030,704870,J P Corry,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:50
256,700000000257,54.60484411,-5.849411173,339020,375085,714105,Massey Green,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:51
257,700000000258,54.59751613,-5.979985643,330607,374019,704626,Springfield Park,Belfast Metro Ops,F,,F,,Outward,04/07/2012 10:26
258,700000000259,54.60403702,-5.851016941,338919,374992,713911,Old Hllywood Road,Belfast Metro Ops,F,,F,,Inward,06/06/2012 13:51
259,700000000260,54.59680261,-5.983533604,330380,373933,704313,712 Springfield Road.,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:51
260,700000000261,54.60305414,-5.852337838,338837,374880,713717,Schomberg Avenue,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
261,700000000262,54.59475748,-5.986976927,330164,373699,703863,Divismore Crescent,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:54
262,700000000263,54.60172188,-5.853054902,338795.2,374730.31,713525.51,Campbell College,Belfast Metro Ops,F,,F,,Inward,05/03/2012 10:53
263,700000000264,54.59291334,-5.990085075,329969,373488,703457,Mount Alverno Garage,Belfast Metro Ops,F,,F,,Outward,03/07/2012 16:38
264,700000000265,54.60021241,-5.859807539,338364,374549,712913,Ormiston,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:54
265,700000000266,54.59186247,-5.99118895,329901,373369,703270,Whiterock Business Park,Belfast Metro Ops,F,,F,,Outward,03/07/2012 16:46
266,700000000267,54.59974892,-5.864087662,338089,374489,712578,Strathearn Court,Belfast Metro Ops,F,,F,,Inward,16/07/2012 11:06
267,700000000268,54.58971684,-5.99291907,329796,373127,702923,Turf Lodge Shops,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:53
268,700000000269,54.59935079,-5.86647626,337936,374440,712376,Belmont Primary School,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
269,700000000270,54.58660626,-5.99172613,329883,372783,702666,Monagh Road,Belfast Metro Ops,T,Monagh Road,T,Monagh Road Bus Stop,Outward,09/11/2011 15:44
270,700000000271,54.59941478,-5.868577583,337800,374443,712243,Belmont Park,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:53
271,700000000272,54.5839053,-5.991394945,329913,372483,702396,Aitnamona Crescent,Belfast Metro Ops,F,,F,,Outward,03/07/2012 12:26
272,700000000273,54.59993163,-5.8729302,337517,374492,712009,139 Belmont Road,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:50
273,700000000274,54.58216517,-5.989407781,330047,372293,702340,Monagh By-Pass (Glen Road),Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:53
274,700000000275,54.60030828,-5.87647,337287,374527,711814,Belmont Road (Gelstons Corner),Belfast Metro Ops,T,Belmont Road(Gelstons Corner),T,Gelstons Corner,Inward,09/11/2011 15:44
275,700000000276,54.581253,-5.987503711,330173,372195,702368,Opp Fruithill Park/Kennedy Way,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:50
276,700000000277,54.58907595,-5.933494453,333639,373167,706806,Botanic Avenue (Shaftsbury Square),Belfast Metro Ops,T,Botanic Ave(Shaftsbury Square).,T,Botanic Ave(Shaftsbury Square).,Outward,09/11/2011 15:51
277,700000000279,54.58697396,-5.932471536,333712,372935,706647,Botanic Avenue,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:44
278,700000000280,54.57907384,-5.983976292,330408,371959,702367,Stop After Council Depot,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:50
279,700000000281,54.58484451,-5.931945145,333753,372699,706452,College Green,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:51
280,700000000282,54.57919801,-5.984418717,330379,371972,702351,Os Kennedy Way Council Depot,Belfast Metro Ops,F,,F,,Inward,12/06/2013 13:47
281,700000000283,54.5847362,-5.929289838,333925,372692,706617,Rugby Road,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:54
282,700000000284,54.58108165,-5.987465754,330176,372176,702352,Fruithill Park,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
283,700000000285,54.58501862,-5.926893152,334079,372728,706807,Dudley Street,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:44
284,700000000286,54.58218442,-5.990025577,330007,372294,702301,Monagh By-Pass (Glen Road),Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:54
285,700000000287,54.58543163,-5.92373176,334282,372780,707062,University Avenue,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:44
286,700000000288,54.58383913,-5.991738524,329891,372475,702366,Aitnamona Crescent,Belfast Metro Ops,F,,F,,Inward,03/07/2012 12:35
287,700000000289,54.58405915,-5.922244106,334382.68,372630.09,707012.77,Ormeau Road (Agincourt Avenue),Belfast Metro Ops,T,Ormeau Road(Agincourt Avenue),T,Ormeau Road (Agincourt Avenue),Outward,27/01/2014 14:43
288,700000000290,54.586517,-5.991761462,329881,372773,702654,Monagh Road ,Belfast Metro Ops,T,"Monagh Road,Bus Stop",T,Monagh Rd,Inward,09/11/2011 15:44
289,700000000291,54.58179831,-5.921441586,334442,372380,706822,Ormeau Park,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:44
290,700000000292,54.58987023,-5.992957941,329793,373144,702937,Monagh Road Shops,Belfast Metro Ops,F,,F,,Inward,03/07/2012 16:28
291,700000000293,54.58052909,-5.920594364,334500.95,372240.36,706741.31,Candahar Street,Belfast Metro Ops,F,,F,,Outward,27/01/2014 14:43
292,700000000294,54.5927143,-5.990543584,329940,373465,703405,Mount Alverno Garage,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:50
293,700000000295,54.57891123,-5.919412298,334582.7,372062.56,706645.26,South Parade,Belfast Metro Ops,F,,F,,Outward,27/01/2014 14:43
294,700000000296,54.59476185,-5.987239759,330147,373699,703846,New Barnsley Parade,Belfast Metro Ops,F,,F,,Inward,03/07/2012 11:44
295,700000000297,54.57719713,-5.918026428,334677.95,371874.44,706552.39,Ulidia,Belfast Metro Ops,F,,F,,Outward,27/01/2014 14:43
296,700000000298,54.59563336,-5.985618448,330249,373799,704048,665 Springfield Road.,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:51
297,700000000299,54.57427735,-5.915996177,334818.85,371553.37,706372.22,Ballynafeigh,Belfast Metro Ops,F,,F,,Outward,27/01/2014 14:43
298,700000000300,54.59664054,-5.98405226,330347,373914,704261,651 Springfield Road.,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:50
299,700000000301,54.57236563,-5.914745961,334906,371343,706249,Nazareth House,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:51
300,700000000302,54.59763258,-5.979964402,330608,374032,704640,Springfield Park,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
301,700000000303,54.56967466,-5.91377413,334977.73,371045.37,706023.1,Rosetta (St John's Church),Belfast Metro Ops,T,Rosetta(St John's Church),T,St Johns,Outward,27/01/2014 14:43
302,700000000304,54.598345,-5.974745084,330943,374121,705064,Whiterock Orange Hall,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
303,700000000305,54.56707145,-5.913426358,335008.82,370756.31,705765.13,Hampton Park,Belfast Metro Ops,F,,F,,Outward,27/01/2014 14:43
304,700000000306,54.5938977,-5.98714313,330156,373603,703759,St. Aiden's,Belfast Metro Ops,F,,F,,Inward,05/07/2012 14:53
305,700000000307,54.5647038,-5.909678975,335259,370500,705759,Forestside,Belfast Metro Ops,T,Forestside,T,Forestside,Terminal,09/11/2011 15:44
306,700000000308,54.59291492,-5.984777874,330312,373498,703810,Whiterock Leisure Centre,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
307,700000000309,54.56517655,-5.908958974,335304,370554,705858,Galwally,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:53
308,700000000310,54.59180306,-5.982217974,330481,373379,703860,Ballymurphy Road,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
309,700000000311,54.56464178,-5.911290217,335155,370490,705645,Forestside,Belfast Metro Ops,T,Forestside,T,Forestside,Outward,09/11/2011 15:44
310,700000000312,54.59113806,-5.980595352,330588,373308,703896,Whiterock Belfast Met. College,Belfast Metro Ops,F,,F,,Inward,16/07/2012 15:51
311,700000000313,54.56084429,-5.909029992,335313.75,370071.7,705385.45,Forster Green,Belfast Metro Ops,F,,F,,Outward,27/01/2014 14:43
312,700000000314,54.59075057,-5.976762032,330837,373272,704109,St. Maria Goretti Nursery Sch,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
313,700000000315,54.55866775,-5.908957263,335325.66,369829.6,705155.26,Saintfield Road (Mt.Oriel),Belfast Metro Ops,T,Saintfield Road (Mt. Orial),T,Mt. Orial,Outward,27/01/2014 14:43
314,700000000316,54.5904214,-5.974271929,330999,373240,704239,Brittons Parade,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:44
315,700000000317,54.55402593,-5.908439832,335374.5,369313.98,704688.48,Woodbreda,Belfast Metro Ops,F,,F,,Outward,16/01/2013 15:47
316,700000000318,54.58923283,-5.971437793,331186,373113,704299,Whiterock Road,Belfast Metro Ops,F,,F,,Inward,09/11/2011 15:51
317,700000000319,54.5516985,-5.908573178,335373.58,369054.69,704428.27,Beechill Park,Belfast Metro Ops,F,,F,,Outward,16/01/2013 15:47
318,700000000320,54.59047386,-5.975259518,330935,373244,704179,Brittons Parade,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:50
319,700000000321,54.54884232,-5.90613738,335540.63,368741.5,704282.13,Saintfield Road (Glenhugh Park),Belfast Metro Ops,T,Saintfield Road (Glenhugh Park),T,Saintfield Road (Glenhugh Park),Outward,27/01/2014 14:43
320,700000000322,54.59074115,-5.977273071,330804,373270,704074,St. Maria Goretti Nursery Sch,Belfast Metro Ops,F,,F,,Outward,09/11/2011 15:44
321,700000000323,54.56292643,-5.910295622,335225,370301,705526,Forestside (Knockbreda Cemetry),Belfast Metro Ops,T,Forestside/K'Breda Cemetry,T,Forestside/K'Breda Cemetry,Inward,09/11/2011 15:54
322,700000000324,54.59095077,-5.980140462,330618,373288,703906,Whiterock Belfast Met. College,Belfast Metro Ops,F,,F,,Outward,16/07/2012 15:50
