Council,Date,Financial,Value ($000)
Hawke's Bay Region,2012,37 Cash Outgoings from Financing Activities,1729
Hawke's Bay Region,2012,38 Net Financing Cash Flows,4654
Hawke's Bay Region,2013,27 Operating receipts,41237
Hawke's Bay Region,2013,28 Operating Payments,36766
Hawke's Bay Region,2013,29 Net Operating Cash Flows,4471
Hawke's Bay Region,2013,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2013,31 Purchase of Property Plant & Equipment,3860
Hawke's Bay Region,2013,32 Fixed Asset Purchases,0
Hawke's Bay Region,2013,33 Renewals,0
Hawke's Bay Region,2013,34 Purchasing of Other Investments,2372
Hawke's Bay Region,2013,35 Net Investing Cash Flows,-4562
Hawke's Bay Region,2013,36 Cash Receipts from Financing Activities,5163
Hawke's Bay Region,2013,37 Cash Outgoings from Financing Activities,2135
Hawke's Bay Region,2013,38 Net Financing Cash Flows,3028
Hawke's Bay Region,2014,27 Operating receipts,43073
Hawke's Bay Region,2014,28 Operating Payments,37933
Hawke's Bay Region,2014,29 Net Operating Cash Flows,5140
Hawke's Bay Region,2014,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2014,31 Purchase of Property Plant & Equipment,3552
Hawke's Bay Region,2014,32 Fixed Asset Purchases,0
Hawke's Bay Region,2014,33 Renewals,0
Hawke's Bay Region,2014,34 Purchasing of Other Investments,2443
Hawke's Bay Region,2014,35 Net Investing Cash Flows,-4325
Hawke's Bay Region,2014,36 Cash Receipts from Financing Activities,3963
Hawke's Bay Region,2014,37 Cash Outgoings from Financing Activities,2506
Hawke's Bay Region,2014,38 Net Financing Cash Flows,1457
Hawke's Bay Region,2015,27 Operating receipts,44303
Hawke's Bay Region,2015,28 Operating Payments,39159
Hawke's Bay Region,2015,29 Net Operating Cash Flows,5144
Hawke's Bay Region,2015,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2015,31 Purchase of Property Plant & Equipment,3444
Hawke's Bay Region,2015,32 Fixed Asset Purchases,0
Hawke's Bay Region,2015,33 Renewals,0
Hawke's Bay Region,2015,34 Purchasing of Other Investments,1901
Hawke's Bay Region,2015,35 Net Investing Cash Flows,-3675
Hawke's Bay Region,2015,36 Cash Receipts from Financing Activities,3963
Hawke's Bay Region,2015,37 Cash Outgoings from Financing Activities,2856
Hawke's Bay Region,2015,38 Net Financing Cash Flows,1107
Hawke's Bay Region,2016,27 Operating receipts,46341
Hawke's Bay Region,2016,28 Operating Payments,38791
Hawke's Bay Region,2016,29 Net Operating Cash Flows,7550
Hawke's Bay Region,2016,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2016,31 Purchase of Property Plant & Equipment,5639
Hawke's Bay Region,2016,32 Fixed Asset Purchases,0
Hawke's Bay Region,2016,33 Renewals,0
Hawke's Bay Region,2016,34 Purchasing of Other Investments,1970
Hawke's Bay Region,2016,35 Net Investing Cash Flows,-5939
Hawke's Bay Region,2016,36 Cash Receipts from Financing Activities,3863
Hawke's Bay Region,2016,37 Cash Outgoings from Financing Activities,3249
Hawke's Bay Region,2016,38 Net Financing Cash Flows,614
Hawke's Bay Region,2017,27 Operating receipts,47671
Hawke's Bay Region,2017,28 Operating Payments,39898
Hawke's Bay Region,2017,29 Net Operating Cash Flows,7773
Hawke's Bay Region,2017,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2017,31 Purchase of Property Plant & Equipment,5024
Hawke's Bay Region,2017,32 Fixed Asset Purchases,0
Hawke's Bay Region,2017,33 Renewals,0
Hawke's Bay Region,2017,34 Purchasing of Other Investments,2023
Hawke's Bay Region,2017,35 Net Investing Cash Flows,-5377
Hawke's Bay Region,2017,36 Cash Receipts from Financing Activities,3963
Hawke's Bay Region,2017,37 Cash Outgoings from Financing Activities,3408
Hawke's Bay Region,2017,38 Net Financing Cash Flows,555
Hawke's Bay Region,2018,27 Operating receipts,49634
Hawke's Bay Region,2018,28 Operating Payments,40830
Hawke's Bay Region,2018,29 Net Operating Cash Flows,8804
Hawke's Bay Region,2018,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2018,31 Purchase of Property Plant & Equipment,4953
Hawke's Bay Region,2018,32 Fixed Asset Purchases,0
Hawke's Bay Region,2018,33 Renewals,0
Hawke's Bay Region,2018,34 Purchasing of Other Investments,1754
Hawke's Bay Region,2018,35 Net Investing Cash Flows,-5037
Hawke's Bay Region,2018,36 Cash Receipts from Financing Activities,4063
Hawke's Bay Region,2018,37 Cash Outgoings from Financing Activities,3589
Hawke's Bay Region,2018,38 Net Financing Cash Flows,474
Hawke's Bay Region,2019,27 Operating receipts,52888
Hawke's Bay Region,2019,28 Operating Payments,41964
Hawke's Bay Region,2019,29 Net Operating Cash Flows,10924
Hawke's Bay Region,2019,30 Receipts from Investing Activities,1670
Hawke's Bay Region,2019,31 Purchase of Property Plant & Equipment,5545
Hawke's Bay Region,2019,32 Fixed Asset Purchases,0
Hawke's Bay Region,2019,33 Renewals,0
Hawke's Bay Region,2019,34 Purchasing of Other Investments,1945
Hawke's Bay Region,2019,35 Net Investing Cash Flows,-5820
Hawke's Bay Region,2019,36 Cash Receipts from Financing Activities,4213
Hawke's Bay Region,2019,37 Cash Outgoings from Financing Activities,3942
Hawke's Bay Region,2019,38 Net Financing Cash Flows,271
Taranaki Region,2010,27 Operating receipts,18315
Taranaki Region,2010,28 Operating Payments,16146
Taranaki Region,2010,29 Net Operating Cash Flows,2168
Taranaki Region,2010,30 Receipts from Investing Activities,128
Taranaki Region,2010,31 Purchase of Property Plant & Equipment,1714
Taranaki Region,2010,32 Fixed Asset Purchases,0
Taranaki Region,2010,33 Renewals,0
Taranaki Region,2010,34 Purchasing of Other Investments,561
Taranaki Region,2010,35 Net Investing Cash Flows,-2147
Taranaki Region,2010,36 Cash Receipts from Financing Activities,0
Taranaki Region,2010,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2010,38 Net Financing Cash Flows,0
Taranaki Region,2011,27 Operating receipts,19009
Taranaki Region,2011,28 Operating Payments,16968
Taranaki Region,2011,29 Net Operating Cash Flows,2041
Taranaki Region,2011,30 Receipts from Investing Activities,169
Taranaki Region,2011,31 Purchase of Property Plant & Equipment,1878
Taranaki Region,2011,32 Fixed Asset Purchases,0
Taranaki Region,2011,33 Renewals,0
Taranaki Region,2011,34 Purchasing of Other Investments,335
Taranaki Region,2011,35 Net Investing Cash Flows,-2045
Taranaki Region,2011,36 Cash Receipts from Financing Activities,0
Taranaki Region,2011,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2011,38 Net Financing Cash Flows,0
Taranaki Region,2012,27 Operating receipts,19547
Taranaki Region,2012,28 Operating Payments,17418
Taranaki Region,2012,29 Net Operating Cash Flows,2128
Taranaki Region,2012,30 Receipts from Investing Activities,104
Taranaki Region,2012,31 Purchase of Property Plant & Equipment,2036
Taranaki Region,2012,32 Fixed Asset Purchases,0
Taranaki Region,2012,33 Renewals,0
Taranaki Region,2012,34 Purchasing of Other Investments,195
Taranaki Region,2012,35 Net Investing Cash Flows,-2127
Taranaki Region,2012,36 Cash Receipts from Financing Activities,0
Taranaki Region,2012,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2012,38 Net Financing Cash Flows,0
Taranaki Region,2013,27 Operating receipts,19592
Taranaki Region,2013,28 Operating Payments,18087
Taranaki Region,2013,29 Net Operating Cash Flows,1506
Taranaki Region,2013,30 Receipts from Investing Activities,326
Taranaki Region,2013,31 Purchase of Property Plant & Equipment,1832
Taranaki Region,2013,32 Fixed Asset Purchases,0
Taranaki Region,2013,33 Renewals,0
Taranaki Region,2013,34 Purchasing of Other Investments,0
Taranaki Region,2013,35 Net Investing Cash Flows,-1506
Taranaki Region,2013,36 Cash Receipts from Financing Activities,0
Taranaki Region,2013,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2013,38 Net Financing Cash Flows,0
Taranaki Region,2014,27 Operating receipts,19807
Taranaki Region,2014,28 Operating Payments,18496
Taranaki Region,2014,29 Net Operating Cash Flows,1311
Taranaki Region,2014,30 Receipts from Investing Activities,155
Taranaki Region,2014,31 Purchase of Property Plant & Equipment,1061
Taranaki Region,2014,32 Fixed Asset Purchases,0
Taranaki Region,2014,33 Renewals,0
Taranaki Region,2014,34 Purchasing of Other Investments,415
Taranaki Region,2014,35 Net Investing Cash Flows,-1322
Taranaki Region,2014,36 Cash Receipts from Financing Activities,0
Taranaki Region,2014,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2014,38 Net Financing Cash Flows,0
Taranaki Region,2015,27 Operating receipts,20399
Taranaki Region,2015,28 Operating Payments,19202
Taranaki Region,2015,29 Net Operating Cash Flows,1197
Taranaki Region,2015,30 Receipts from Investing Activities,150
Taranaki Region,2015,31 Purchase of Property Plant & Equipment,1039
Taranaki Region,2015,32 Fixed Asset Purchases,0
Taranaki Region,2015,33 Renewals,0
Taranaki Region,2015,34 Purchasing of Other Investments,300
Taranaki Region,2015,35 Net Investing Cash Flows,-1189
Taranaki Region,2015,36 Cash Receipts from Financing Activities,0
Taranaki Region,2015,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2015,38 Net Financing Cash Flows,0
Taranaki Region,2016,27 Operating receipts,20897
Taranaki Region,2016,28 Operating Payments,19540
Taranaki Region,2016,29 Net Operating Cash Flows,1357
Taranaki Region,2016,30 Receipts from Investing Activities,104
Taranaki Region,2016,31 Purchase of Property Plant & Equipment,1070
Taranaki Region,2016,32 Fixed Asset Purchases,0
Taranaki Region,2016,33 Renewals,0
Taranaki Region,2016,34 Purchasing of Other Investments,390
Taranaki Region,2016,35 Net Investing Cash Flows,-1356
Taranaki Region,2016,36 Cash Receipts from Financing Activities,0
Taranaki Region,2016,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2016,38 Net Financing Cash Flows,0
Taranaki Region,2017,27 Operating receipts,21471
Taranaki Region,2017,28 Operating Payments,20246
Taranaki Region,2017,29 Net Operating Cash Flows,1225
Taranaki Region,2017,30 Receipts from Investing Activities,144
Taranaki Region,2017,31 Purchase of Property Plant & Equipment,1353
Taranaki Region,2017,32 Fixed Asset Purchases,0
Taranaki Region,2017,33 Renewals,0
Taranaki Region,2017,34 Purchasing of Other Investments,30
Taranaki Region,2017,35 Net Investing Cash Flows,-1239
Taranaki Region,2017,36 Cash Receipts from Financing Activities,0
Taranaki Region,2017,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2017,38 Net Financing Cash Flows,0
Taranaki Region,2018,27 Operating receipts,22134
Taranaki Region,2018,28 Operating Payments,21009
Taranaki Region,2018,29 Net Operating Cash Flows,1125
Taranaki Region,2018,30 Receipts from Investing Activities,218
Taranaki Region,2018,31 Purchase of Property Plant & Equipment,1019
Taranaki Region,2018,32 Fixed Asset Purchases,0
Taranaki Region,2018,33 Renewals,0
Taranaki Region,2018,34 Purchasing of Other Investments,320
Taranaki Region,2018,35 Net Investing Cash Flows,-1121
Taranaki Region,2018,36 Cash Receipts from Financing Activities,0
Taranaki Region,2018,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2018,38 Net Financing Cash Flows,0
Taranaki Region,2019,27 Operating receipts,22856
Taranaki Region,2019,28 Operating Payments,21707
Taranaki Region,2019,29 Net Operating Cash Flows,1149
Taranaki Region,2019,30 Receipts from Investing Activities,150
Taranaki Region,2019,31 Purchase of Property Plant & Equipment,1021
Taranaki Region,2019,32 Fixed Asset Purchases,0
Taranaki Region,2019,33 Renewals,0
Taranaki Region,2019,34 Purchasing of Other Investments,280
Taranaki Region,2019,35 Net Investing Cash Flows,-1152
Taranaki Region,2019,36 Cash Receipts from Financing Activities,0
Taranaki Region,2019,37 Cash Outgoings from Financing Activities,0
Taranaki Region,2019,38 Net Financing Cash Flows,0
Manawatu-Wanganui Region,2010,27 Operating receipts,45610
Manawatu-Wanganui Region,2010,28 Operating Payments,37724
Manawatu-Wanganui Region,2010,29 Net Operating Cash Flows,7886
Manawatu-Wanganui Region,2010,30 Receipts from Investing Activities,25243
Manawatu-Wanganui Region,2010,31 Purchase of Property Plant & Equipment,12014
Manawatu-Wanganui Region,2010,32 Fixed Asset Purchases,0
Manawatu-Wanganui Region,2010,33 Renewals,0
Manawatu-Wanganui Region,2010,34 Purchasing of Other Investments,25243
Manawatu-Wanganui Region,2010,35 Net Investing Cash Flows,-12014
Manawatu-Wanganui Region,2010,36 Cash Receipts from Financing Activities,13103
Manawatu-Wanganui Region,2010,37 Cash Outgoings from Financing Activities,8818
Manawatu-Wanganui Region,2010,38 Net Financing Cash Flows,4285
Manawatu-Wanganui Region,2011,27 Operating receipts,46742
Manawatu-Wanganui Region,2011,28 Operating Payments,38627
Manawatu-Wanganui Region,2011,29 Net Operating Cash Flows,8115
Manawatu-Wanganui Region,2011,30 Receipts from Investing Activities,19200
Manawatu-Wanganui Region,2011,31 Purchase of Property Plant & Equipment,10254
Manawatu-Wanganui Region,2011,32 Fixed Asset Purchases,0
Manawatu-Wanganui Region,2011,33 Renewals,0
Manawatu-Wanganui Region,2011,34 Purchasing of Other Investments,19200
Manawatu-Wanganui Region,2011,35 Net Investing Cash Flows,-10254
Manawatu-Wanganui Region,2011,36 Cash Receipts from Financing Activities,4243
Manawatu-Wanganui Region,2011,37 Cash Outgoings from Financing Activities,2109
Manawatu-Wanganui Region,2011,38 Net Financing Cash Flows,2134
Manawatu-Wanganui Region,2012,27 Operating receipts,49570
Manawatu-Wanganui Region,2012,28 Operating Payments,40355
Manawatu-Wanganui Region,2012,29 Net Operating Cash Flows,9215
Manawatu-Wanganui Region,2012,30 Receipts from Investing Activities,19820
Manawatu-Wanganui Region,2012,31 Purchase of Property Plant & Equipment,9630
Manawatu-Wanganui Region,2012,32 Fixed Asset Purchases,0
Manawatu-Wanganui Region,2012,33 Renewals,0
Manawatu-Wanganui Region,2012,34 Purchasing of Other Investments,19820
Manawatu-Wanganui Region,2012,35 Net Investing Cash Flows,-9630
Manawatu-Wanganui Region,2012,36 Cash Receipts from Financing Activities,2819
Manawatu-Wanganui Region,2012,37 Cash Outgoings from Financing Activities,2398
Manawatu-Wanganui Region,2012,38 Net Financing Cash Flows,421
Manawatu-Wanganui Region,2013,27 Operating receipts,51601
Manawatu-Wanganui Region,2013,28 Operating Payments,42227
Manawatu-Wanganui Region,2013,29 Net Operating Cash Flows,9374
Manawatu-Wanganui Region,2013,30 Receipts from Investing Activities,20540
Manawatu-Wanganui Region,2013,31 Purchase of Property Plant & Equipment,8231
Manawatu-Wanganui Region,2013,32 Fixed Asset Purchases,0
Manawatu-Wanganui Region,2013,33 Renewals,0
Manawatu-Wanganui Region,2013,34 Purchasing of Other Investments,20540
Manawatu-Wanganui Region,2013,35 Net Investing Cash Flows,-8231
Manawatu-Wanganui Region,2013,36 Cash Receipts from Financing Activities,1852
Manawatu-Wanganui Region,2013,37 Cash Outgoings from Financing Activities,2992
Manawatu-Wanganui Region,2013,38 Net Financing Cash Flows,-1140
Manawatu-Wanganui Region,2014,27 Operating receipts,52593
Manawatu-Wanganui Region,2014,28 Operating Payments,43425
Manawatu-Wanganui Region,2014,29 Net Operating Cash Flows,9168
Manawatu-Wanganui Region,2014,30 Receipts from Investing Activities,21280
Manawatu-Wanganui Region,2014,31 Purchase of Property Plant & Equipment,7534
Manawatu-Wanganui Region,2014,32 Fixed Asset Purchases,0
Manawatu-Wanganui Region,2014,33 Renewals,0
Manawatu-Wanganui Region,2014,34 Purchasing of Other Investments,21280
Manawatu-Wanganui Region,2014,35 Net Investing Cash Flows,-7534
Manawatu-Wanganui Region,2014,36 Cash Receipts from Financing Activities,1565
Manawatu-Wanganui Region,2014,37 Cash Outgoings from Financing Activities,3191
Manawatu-Wanganui Region,2014,38 Net Financing Cash Flows,-1626
