Councils,Variable,Date,Value ($000)
Waitakere City,22 Current,2007,4357
Waitakere City,23 Other Liabilities,2007,52834
Waitakere City,24 Total Liabilities,2007,389128
Waitakere City,25 Equity,2007,1844281
Waitakere City,14 Monetary Assets,2008,871
Waitakere City,16 Fixed Assets,2008,2154643
Waitakere City,17 Investment properties,2008,23661
Waitakere City,18 Other Assets,2008,230114
Waitakere City,19 Total Assets,2008,2409289
Waitakere City,20 Public Debt,2008,424930
Waitakere City,21 Non-current,2008,415763
Waitakere City,22 Current,2008,9167
Waitakere City,23 Other Liabilities,2008,54004
Waitakere City,24 Total Liabilities,2008,478934
Waitakere City,25 Equity,2008,1930355
Waitakere City,14 Monetary Assets,2009,881
Waitakere City,16 Fixed Assets,2009,2325094
Waitakere City,17 Investment properties,2009,24282
Waitakere City,18 Other Assets,2009,230993
Waitakere City,19 Total Assets,2009,2581250
Waitakere City,20 Public Debt,2009,510924
Waitakere City,21 Non-current,2009,472033
Waitakere City,22 Current,2009,38891
Waitakere City,23 Other Liabilities,2009,54649
Waitakere City,24 Total Liabilities,2009,565573
Waitakere City,25 Equity,2009,2015677
Waitakere City,14 Monetary Assets,2010,891
Waitakere City,16 Fixed Assets,2010,2491196
Waitakere City,17 Investment properties,2010,24857
Waitakere City,18 Other Assets,2010,231832
Waitakere City,19 Total Assets,2010,2748776
Waitakere City,20 Public Debt,2010,576999
Waitakere City,21 Non-current,2010,523449
Waitakere City,22 Current,2010,53550
Waitakere City,23 Other Liabilities,2010,55157
Waitakere City,24 Total Liabilities,2010,632156
Waitakere City,25 Equity,2010,2116620
Waitakere City,14 Monetary Assets,2011,901
Waitakere City,16 Fixed Assets,2011,2656874
Waitakere City,17 Investment properties,2011,25386
Waitakere City,18 Other Assets,2011,232631
Waitakere City,19 Total Assets,2011,2915792
Waitakere City,20 Public Debt,2011,636640
Waitakere City,21 Non-current,2011,598480
Waitakere City,22 Current,2011,38160
Waitakere City,23 Other Liabilities,2011,56182
Waitakere City,24 Total Liabilities,2011,692822
Waitakere City,25 Equity,2011,2222970
Waitakere City,14 Monetary Assets,2012,912
Waitakere City,16 Fixed Assets,2012,2813444
Waitakere City,17 Investment properties,2012,25869
Waitakere City,18 Other Assets,2012,233385
Waitakere City,19 Total Assets,2012,3073610
Waitakere City,20 Public Debt,2012,682048
Waitakere City,21 Non-current,2012,669417
Waitakere City,22 Current,2012,12631
Waitakere City,23 Other Liabilities,2012,57101
Waitakere City,24 Total Liabilities,2012,739149
Waitakere City,25 Equity,2012,2334461
Waitakere City,14 Monetary Assets,2013,923
Waitakere City,16 Fixed Assets,2013,2955806
Waitakere City,17 Investment properties,2013,26306
Waitakere City,18 Other Assets,2013,234090
Waitakere City,19 Total Assets,2013,3217125
Waitakere City,20 Public Debt,2013,715405
Waitakere City,21 Non-current,2013,703427
Waitakere City,22 Current,2013,11978
Waitakere City,23 Other Liabilities,2013,57988
Waitakere City,24 Total Liabilities,2013,773393
Waitakere City,25 Equity,2013,2443732
Waitakere City,14 Monetary Assets,2014,935
Waitakere City,16 Fixed Assets,2014,3092081
Waitakere City,17 Investment properties,2014,26697
Waitakere City,18 Other Assets,2014,234742
Waitakere City,19 Total Assets,2014,3354455
Waitakere City,20 Public Debt,2014,731707
Waitakere City,21 Non-current,2014,707282
Waitakere City,22 Current,2014,24425
Waitakere City,23 Other Liabilities,2014,58762
Waitakere City,24 Total Liabilities,2014,790469
Waitakere City,25 Equity,2014,2563986
Waitakere City,14 Monetary Assets,2015,1278
Waitakere City,16 Fixed Assets,2015,3211010
Waitakere City,17 Investment properties,2015,27042
Waitakere City,18 Other Assets,2015,235405
Waitakere City,19 Total Assets,2015,3474735
Waitakere City,20 Public Debt,2015,736962
Waitakere City,21 Non-current,2015,711962
Waitakere City,22 Current,2015,25000
Waitakere City,23 Other Liabilities,2015,59523
Waitakere City,24 Total Liabilities,2015,796485
Waitakere City,25 Equity,2015,2678250
Waitakere City,14 Monetary Assets,2016,2889
Waitakere City,16 Fixed Assets,2016,3328418
Waitakere City,17 Investment properties,2016,27387
Waitakere City,18 Other Assets,2016,235975
Waitakere City,19 Total Assets,2016,3594669
Waitakere City,20 Public Debt,2016,728870
Waitakere City,21 Non-current,2016,728870
Waitakere City,22 Current,2016,0
Waitakere City,23 Other Liabilities,2016,60207
Waitakere City,24 Total Liabilities,2016,789077
Waitakere City,25 Equity,2016,2805592
Waitaki District,14 Monetary Assets,2007,2299
Waitaki District,16 Fixed Assets,2007,544333
Waitaki District,17 Investment properties,2007,0
Waitaki District,18 Other Assets,2007,18134
Waitaki District,19 Total Assets,2007,564766
Waitaki District,20 Public Debt,2007,9923
Waitaki District,21 Non-current,2007,9920
Waitaki District,22 Current,2007,3
Waitaki District,23 Other Liabilities,2007,4435
Waitaki District,24 Total Liabilities,2007,14358
Waitaki District,25 Equity,2007,550408
Waitaki District,14 Monetary Assets,2008,2462
Waitaki District,16 Fixed Assets,2008,557762
Waitaki District,17 Investment properties,2008,0
Waitaki District,18 Other Assets,2008,18959
Waitaki District,19 Total Assets,2008,579183
Waitaki District,20 Public Debt,2008,11920
Waitaki District,21 Non-current,2008,11917
Waitaki District,22 Current,2008,3
Waitaki District,23 Other Liabilities,2008,4435
Waitaki District,24 Total Liabilities,2008,16355
Waitaki District,25 Equity,2008,562828
Waitaki District,14 Monetary Assets,2009,2634
Waitaki District,16 Fixed Assets,2009,595792
Waitaki District,17 Investment properties,2009,0
Waitaki District,18 Other Assets,2009,19847
Waitaki District,19 Total Assets,2009,618273
Waitaki District,20 Public Debt,2009,17317
Waitaki District,21 Non-current,2009,17314
Waitaki District,22 Current,2009,3
Waitaki District,23 Other Liabilities,2009,4435
Waitaki District,24 Total Liabilities,2009,21752
Waitaki District,25 Equity,2009,596521
Waitaki District,14 Monetary Assets,2010,2855
Waitaki District,16 Fixed Assets,2010,612828
Waitaki District,17 Investment properties,2010,0
Waitaki District,18 Other Assets,2010,20796
Waitaki District,19 Total Assets,2010,636479
Waitaki District,20 Public Debt,2010,19564
Waitaki District,21 Non-current,2010,19411
Waitaki District,22 Current,2010,153
Waitaki District,23 Other Liabilities,2010,4435
Waitaki District,24 Total Liabilities,2010,23999
Waitaki District,25 Equity,2010,612480
Waitaki District,14 Monetary Assets,2011,3001
Waitaki District,16 Fixed Assets,2011,625887
Waitaki District,17 Investment properties,2011,0
Waitaki District,18 Other Assets,2011,21823
Waitaki District,19 Total Assets,2011,650711
Waitaki District,20 Public Debt,2011,19411
Waitaki District,21 Non-current,2011,17608
Waitaki District,22 Current,2011,1803
Waitaki District,23 Other Liabilities,2011,4435
Waitaki District,24 Total Liabilities,2011,23846
Waitaki District,25 Equity,2011,626865
Waitaki District,14 Monetary Assets,2012,3205
Waitaki District,16 Fixed Assets,2012,640173
Waitaki District,17 Investment properties,2012,0
Waitaki District,18 Other Assets,2012,22931
Waitaki District,19 Total Assets,2012,666309
Waitaki District,20 Public Debt,2012,17608
Waitaki District,21 Non-current,2012,14255
Waitaki District,22 Current,2012,3353
Waitaki District,23 Other Liabilities,2012,4435
Waitaki District,24 Total Liabilities,2012,22043
Waitaki District,25 Equity,2012,644266
Waitaki District,14 Monetary Assets,2013,3407
Waitaki District,16 Fixed Assets,2013,647022
Waitaki District,17 Investment properties,2013,0
Waitaki District,18 Other Assets,2013,24123
Waitaki District,19 Total Assets,2013,674552
Waitaki District,20 Public Debt,2013,14255
Waitaki District,21 Non-current,2013,13203
Waitaki District,22 Current,2013,1052
Waitaki District,23 Other Liabilities,2013,4435
Waitaki District,24 Total Liabilities,2013,18690
Waitaki District,25 Equity,2013,655862
Waitaki District,14 Monetary Assets,2014,3573
Waitaki District,16 Fixed Assets,2014,655405
Waitaki District,17 Investment properties,2014,0
Waitaki District,18 Other Assets,2014,25408
Waitaki District,19 Total Assets,2014,684386
Waitaki District,20 Public Debt,2014,13203
Waitaki District,21 Non-current,2014,13201
Waitaki District,22 Current,2014,2
Waitaki District,23 Other Liabilities,2014,4435
Waitaki District,24 Total Liabilities,2014,17638
Waitaki District,25 Equity,2014,666748
Waitaki District,14 Monetary Assets,2015,3755
Waitaki District,16 Fixed Assets,2015,665873
Waitaki District,17 Investment properties,2015,0
Waitaki District,18 Other Assets,2015,26792
Waitaki District,19 Total Assets,2015,696420
Waitaki District,20 Public Debt,2015,15151
Waitaki District,21 Non-current,2015,10850
Waitaki District,22 Current,2015,4301
Waitaki District,23 Other Liabilities,2015,4435
Waitaki District,24 Total Liabilities,2015,19586
Waitaki District,25 Equity,2015,676834
Waitaki District,14 Monetary Assets,2016,3935
Waitaki District,16 Fixed Assets,2016,670353
Waitaki District,17 Investment properties,2016,0
Waitaki District,18 Other Assets,2016,28283
Waitaki District,19 Total Assets,2016,702571
Waitaki District,20 Public Debt,2016,10850
Waitaki District,21 Non-current,2016,10850
Waitaki District,22 Current,2016,0
Waitaki District,23 Other Liabilities,2016,4435
Waitaki District,24 Total Liabilities,2016,15285
Waitaki District,25 Equity,2016,687286
Waitomo District,14 Monetary Assets,2007,1447
Waitomo District,16 Fixed Assets,2007,248224
Waitomo District,17 Investment properties,2007,1061
Waitomo District,18 Other Assets,2007,40412
Waitomo District,19 Total Assets,2007,291144
Waitomo District,20 Public Debt,2007,30522
Waitomo District,21 Non-current,2007,27525
Waitomo District,22 Current,2007,2997
Waitomo District,23 Other Liabilities,2007,3887
Waitomo District,24 Total Liabilities,2007,34409
Waitomo District,25 Equity,2007,256735
Waitomo District,14 Monetary Assets,2008,2472
Waitomo District,16 Fixed Assets,2008,258961
Waitomo District,17 Investment properties,2008,1061
Waitomo District,18 Other Assets,2008,44136
Waitomo District,19 Total Assets,2008,306630
Waitomo District,20 Public Debt,2008,39653
Waitomo District,21 Non-current,2008,39653
Waitomo District,22 Current,2008,0
Waitomo District,23 Other Liabilities,2008,5496
Waitomo District,24 Total Liabilities,2008,45149
Waitomo District,25 Equity,2008,261481
Waitomo District,14 Monetary Assets,2009,2133
Waitomo District,16 Fixed Assets,2009,268000
Waitomo District,17 Investment properties,2009,1061
Waitomo District,18 Other Assets,2009,46919
Waitomo District,19 Total Assets,2009,318113
Waitomo District,20 Public Debt,2009,45971
Waitomo District,21 Non-current,2009,41271
Waitomo District,22 Current,2009,4700
Waitomo District,23 Other Liabilities,2009,6324
Waitomo District,24 Total Liabilities,2009,52295
Waitomo District,25 Equity,2009,265818
Waitomo District,14 Monetary Assets,2010,1966
Waitomo District,16 Fixed Assets,2010,301779
Waitomo District,17 Investment properties,2010,1061
Waitomo District,18 Other Assets,2010,50553
Waitomo District,19 Total Assets,2010,355359
Waitomo District,20 Public Debt,2010,50208
Waitomo District,21 Non-current,2010,45408
Waitomo District,22 Current,2010,4800
Waitomo District,23 Other Liabilities,2010,6874
Waitomo District,24 Total Liabilities,2010,57082
Waitomo District,25 Equity,2010,298277
Waitomo District,14 Monetary Assets,2011,2133
Waitomo District,16 Fixed Assets,2011,309650
Waitomo District,17 Investment properties,2011,1061
Waitomo District,18 Other Assets,2011,53188
Waitomo District,19 Total Assets,2011,366032
Waitomo District,20 Public Debt,2011,54707
Waitomo District,21 Non-current,2011,46393
Waitomo District,22 Current,2011,8314
Waitomo District,23 Other Liabilities,2011,7605
Waitomo District,24 Total Liabilities,2011,62312
Waitomo District,25 Equity,2011,303720
Waitomo District,14 Monetary Assets,2012,2674
Waitomo District,16 Fixed Assets,2012,317429
Waitomo District,17 Investment properties,2012,1061
Waitomo District,18 Other Assets,2012,58646
Waitomo District,19 Total Assets,2012,379810
Waitomo District,20 Public Debt,2012,58837
Waitomo District,21 Non-current,2012,46417
Waitomo District,22 Current,2012,12420
Waitomo District,23 Other Liabilities,2012,8298
Waitomo District,24 Total Liabilities,2012,67135
Waitomo District,25 Equity,2012,312675
Waitomo District,14 Monetary Assets,2013,2865
Waitomo District,16 Fixed Assets,2013,322126
Waitomo District,17 Investment properties,2013,1061
Waitomo District,18 Other Assets,2013,62074
Waitomo District,19 Total Assets,2013,388126
Waitomo District,20 Public Debt,2013,61025
Waitomo District,21 Non-current,2013,51894
Waitomo District,22 Current,2013,9131
Waitomo District,23 Other Liabilities,2013,7996
Waitomo District,24 Total Liabilities,2013,69021
Waitomo District,25 Equity,2013,319105
Waitomo District,14 Monetary Assets,2014,2918
Waitomo District,16 Fixed Assets,2014,327864
Waitomo District,17 Investment properties,2014,1061
Waitomo District,18 Other Assets,2014,64811
Waitomo District,19 Total Assets,2014,396654
Waitomo District,20 Public Debt,2014,64235
Waitomo District,21 Non-current,2014,53216
Waitomo District,22 Current,2014,11019
Waitomo District,23 Other Liabilities,2014,7720
Waitomo District,24 Total Liabilities,2014,71955
Waitomo District,25 Equity,2014,324699
Waitomo District,14 Monetary Assets,2015,3540
Waitomo District,16 Fixed Assets,2015,365918
Waitomo District,17 Investment properties,2015,1061
Waitomo District,18 Other Assets,2015,68441
Waitomo District,19 Total Assets,2015,438960
Waitomo District,20 Public Debt,2015,66530
Waitomo District,21 Non-current,2015,57493
Waitomo District,22 Current,2015,9037
Waitomo District,23 Other Liabilities,2015,7793
Waitomo District,24 Total Liabilities,2015,74323
Waitomo District,25 Equity,2015,364637
Waitomo District,14 Monetary Assets,2016,3944
Waitomo District,16 Fixed Assets,2016,371097
Waitomo District,17 Investment properties,2016,1061
Waitomo District,18 Other Assets,2016,68514
Waitomo District,19 Total Assets,2016,444616
Waitomo District,20 Public Debt,2016,69131
Waitomo District,21 Non-current,2016,56318
Waitomo District,22 Current,2016,12813
Waitomo District,23 Other Liabilities,2016,7893
Waitomo District,24 Total Liabilities,2016,77024
Waitomo District,25 Equity,2016,367592
Wanganui District,14 Monetary Assets,2007,3417
Wanganui District,16 Fixed Assets,2007,613607
Wanganui District,17 Investment properties,2007,6944
Wanganui District,18 Other Assets,2007,24636
Wanganui District,19 Total Assets,2007,648604
Wanganui District,20 Public Debt,2007,55970
Wanganui District,21 Non-current,2007,55970
Wanganui District,22 Current,2007,0
Wanganui District,23 Other Liabilities,2007,6991
Wanganui District,24 Total Liabilities,2007,62961
Wanganui District,25 Equity,2007,585643
Wanganui District,14 Monetary Assets,2008,2791
Wanganui District,16 Fixed Assets,2008,624647
Wanganui District,17 Investment properties,2008,5800
Wanganui District,18 Other Assets,2008,24700
Wanganui District,19 Total Assets,2008,657938
Wanganui District,20 Public Debt,2008,63156
Wanganui District,21 Non-current,2008,63156
Wanganui District,22 Current,2008,0
Wanganui District,23 Other Liabilities,2008,7202
Wanganui District,24 Total Liabilities,2008,70358
Wanganui District,25 Equity,2008,587580
