Sample_Ide,Easting,Northing,Auppb,Ptppb,Pdppb
554932,239211,337104,1.1294752,0.3351,-0.0563325
554933,247648,329676,1.4509888,0.4068912,0.2986961
554935,242365,330224,1.7930464,1.1756553,0.2471277
554936,241955,333114,5.9778592,1.6193648,1.3122135
554937,241763,341701,1.3071808,0.6691285,0.0021778
554938,243400,329741,1.2897184,1.1258003,0.2312605
554939,244859,330412,1.6564288,2.5327084,0.2471277
554940,236239,326530,1.5670624,1.0250932,0.3195218
554941,234475,324404,1.5557632,0.9891976,0.4226586
554942,245410,325283,1.734496,0.8466123,0.494061
554943,232363,324747,1.5064576,1.0560033,0.5029863
554944,244591,328573,1.2496576,0.3670072,0.1796921
554945,241522,321099,1.6554016,1.1965944,0.3105965
554946,239243,323212,1.6656736,0.5395055,0.3135716
554948,238756,324643,15.755776,1.1158293,0.9333841
554949,229915,333743,1.6975168,2.4798621,0.5386875
554950,239927,321747,2.0025952,0.5504736,0.4712519
554951,234374,334451,2.3117824,0.604317,0.8054548
554952,234340,320523,3.27016,1.7081067,0.7766955
554953,233297,335415,1.3472416,-0.5154263,0.2084514
554954,235550,337808,1.6810816,1.1487336,0.6656251
554955,238708,326361,1.5465184,2.5745866,0.5188535
554956,241583,325113,1.7735296,0.8914818,0.5525713
554957,240521,320436,1.2352768,0.8456152,0.0487877
554958,245082,319378,1.297936,0.4108796,0.1777087
554959,243148,319367,1.78072,1.5306229,0.7876042
554961,243588,331130,1.945072,2.0261816,0.9621434
554962,243634,339694,0.6672352,-0.7946143,0.6616583
554963,233373,333737,1.57528,0.9872034,1.1456079
554964,233694,321692,1.0698976,0.3181493,0.8778489
554965,241690,331433,0.8891104,1.1537191,1.0018114
554967,239876,319634,0.6518272,0.4667172,0.8451228
554968,232008,333618,0.8059072,1.2175335,0.9413177
554969,235689,325315,0.3210688,0.9283745,0.7866125
554970,239671,325402,0.6549088,1.7350284,1.0256122
554971,239660,335402,0.2943616,1.1347742,0.642816
554972,241940,329549,0.743248,1.7031212,0.8947078
554973,243694,327345,2.1433216,2.1238974,1.2725455
554974,242565,332381,5.1828064,0.2423697,0.5803389
554975,239459,341196,0.6477184,0.514578,0.5575298
554976,232505,322408,2.109424,-0.9970256,0.7261188
554977,242475,322610,19.7248768,1.092896,1.2854376
554978,240187,326415,0.8398048,0.1426597,0.841156
554979,246822,330448,1.020592,0.4487694,0.8421477
554980,240747,328556,0.7607104,0.3131638,0.8788406
554981,243531,325480,0.902464,0.5484794,1.2398194
554982,233372,319813,2.083744,0.9562933,0.9244588
554983,243374,341477,0.5182912,0.5614417,0.4593515
554984,244803,340445,0.2440288,0.813708,0.4216669
554985,238907,322904,1.277392,2.0790279,1.0841225
554986,234383,322392,2.3323264,0.6372213,0.5129033
554987,242301,342754,0.2645728,0.2194364,0.4454677
554988,243313,321209,1.2095968,1.1297887,1.2517198
554989,244514,342891,0.3929728,0.5853721,0.3671234
554990,242525,320628,1.6790272,1.0938931,0.910575
554991,232680,334636,1.0853056,0.7548791,0.7241354
554992,241394,327720,0.245056,0.0748569,0.4196835
554993,246561,332268,0.229648,0.3929318,0.3978661
554994,241166,323590,1.380112,1.4249303,1.0712304
554995,240713,330318,0.98464,-2.3630526,0.8133884
554997,244481,326813,1.2948544,0.8815108,0.8689236
554998,245697,327461,1.1068768,0.3540449,0.900658
554999,240917,342585,0.399136,0.6870763,0.4633183
555000,230778,334418,0.98464,1.1577075,1.1515581
555001,236487,334791,14.3289952,0.3440739,0.7846291
555002,214136,340514,0.7966624,1.0470294,0.999828
555003,211327,335517,0.2101312,0.484665,0.5614966
555004,236464,332346,0.6723712,1.5575446,0.7836374
555005,235862,333412,1.1109856,1.4997128,1.0137118
555006,238507,340399,0.8315872,0.913418,0.6090982
555007,225244,327215,0.5860864,0.3011986,0.4276171
555008,211423,329485,0.9168448,1.7669356,0.7925627
555009,217417,333741,0.5614336,0.1536278,0.484144
555010,214456,332515,0.481312,-0.7238202,0.484144
555011,238554,334394,0.5254816,0.5903576,0.6943844
555012,215713,331550,3.9183232,0.045941,0.5902559
555013,224715,324372,0.763792,-1.4556916,0.4781938
555014,214314,344465,0.5080192,0.444781,0.8699153
555015,235679,341334,0.6230656,0.694056,0.503978
555016,215619,329265,0.686752,1.3262174,0.5277788
555017,236482,338441,0.0940576,0.7498936,0.4752187
555018,217311,331743,0.0313984,2.1039554,0.2907625
555019,237650,341913,0.2008864,1.0450352,1.0950312
555020,211538,341536,-0.011744,2.5735895,0.4137333
555021,237186,327667,0.5912224,3.3622956,1.118832
555022,237828,331370,0.3179872,-0.113595,0.1380407
555023,239393,339612,0.1793152,0.7060212,0.3710902
555024,209245,345606,10.737904,0.9692556,1.2745289
555025,235796,329363,0.7668736,2.2505291,1.0156952
555026,209548,341241,0.311824,0.9742411,0.3691068
555027,237425,333321,0.281008,-0.5652813,0.2917542
555029,236571,342235,0.8079616,2.6473749,0.4395175
555030,210524,336742,0.6641536,2.7111893,1.0067699
555031,213652,341399,0.568624,3.4590143,1.0067699
555032,210497,330693,0.7001056,2.6453807,0.6914093
555033,211616,345540,1.154128,1.7430052,0.632899
555034,238937,330898,0.7062688,2.1248945,0.712235
555035,211480,333550,0.5193184,2.2056596,0.3978661
555036,235489,331610,0.4751488,2.7351197,0.7052931
555038,234693,328594,2.7052,1.3890347,0.9135501
555039,239173,331851,2.083744,3.954573,2.4368013
555040,216683,330506,0.347776,1.2564204,0.4008412
555041,239402,327686,0.568624,-1.0837733,-0.0642661
555042,215756,333264,12.74608,2.9245687,0.3611732
555043,214332,342268,0.8059072,3.3194203,0.434559
555044,209539,335424,1.041136,2.8916644,0.5347207
555045,224757,322907,0.6446368,1.8098109,0.4791855
555046,235536,327610,1.3688128,5.5010751,0.5823223
555047,236417,330597,0.039616,1.9872947,0.2887791
555048,239672,333570,0.3662656,0.365013,0.6319073
555049,209742,331427,0.301552,2.438981,0.5684385
555050,209650,329576,2.5233856,4.6006938,0.26597
555051,210347,332699,0.388864,0.025999,0.672567
555052,225149,325497,-0.0548864,0.8745311,0.0825055
555053,210192,340426,0.2358112,-0.2920759,0.1588664
555054,240503,332813,0.1289824,0.9144151,0.1677917
555055,212193,340449,0.0724864,1.471794,0.3363807
555056,223868,325860,0.2019136,-0.0328299,0.1429992
555057,211532,331607,0.0663232,-0.5892117,0.3730736
555059,210383,334471,-0.1360352,0.1296974,0.0349039
555060,213229,333291,-0.0651584,0.8077254,0.2223352
555061,212155,342470,0.1700704,1.8257645,0.6814923
555062,213832,343382,0.2430016,1.1916089,0.4990195
555063,214738,330776,0.5830048,1.152722,0.2996878
555064,238460,328484,-0.0086624,1.8068196,0.4008412
555065,209283,337469,0.2419744,1.561533,0.1945676
555066,210573,344364,1.693408,-0.7936172,0.2203518
555067,213509,331479,0.2183488,2.4928244,-0.0622827
555068,233792,329174,0.88192,5.3734463,0.3810072
555069,216725,332224,0.3138784,1.2055683,0.3343973
555070,239343,329748,0.3590752,2.7710153,0.2124182
555071,235872,335412,16.0711264,1.9823092,0.4216669
555072,235740,339355,0.88192,1.940431,0.1499411
555073,234660,330534,1.3523776,7.8941151,1.2338692
555074,223872,327571,0.2214304,1.6851734,0.2867957
555075,216708,328910,-0.2983328,-2.3261599,-0.0692246
555076,237255,335360,0.0416704,1.7978457,-0.0087309
555078,237529,339566,-0.0507776,1.6432952,0.087464
555079,213591,329520,0.3087424,3.7421907,0.4990195
555081,212578,336496,0.9877216,0.783795,0.3958827
555082,237975,329975,0.6066304,1.9633643,0.7231437
555083,212554,344676,0.2224576,1.6193648,0.2193601
555084,211896,343406,3.9491392,1.7360255,0.0170533
555085,236450,328747,0.3005248,1.3960144,0.5763721
555086,236475,340688,0.1330912,0.2134538,0.0140782
555087,208638,336613,0.0714592,0.8047341,0.0963893
555088,238490,338610,0.3241504,1.0490236,0.06763
555089,224425,326487,0.1443904,1.2434581,0.4672851
555090,212827,332581,2.0313568,4.8649253,2.2424281
555091,212553,328513,1.8413248,0.6053141,1.3122135
555092,210407,342537,0.1084384,0.7199806,0.1301071
555093,212357,334375,0.3149056,1.2235161,0.375057
555094,209584,333402,0.0837856,-0.5762494,0.6190152
555095,212544,330510,19.1342368,-0.482522,0.8828074
555096,238742,332763,0.1413088,1.8277587,-0.1931871
555097,209621,343476,0.0067456,2.4459607,0.1013478
555098,225160,323719,0.5265088,2.1019612,0.5704219
555099,217317,329380,0.132064,2.1737524,0.1162233
555100,238241,342614,0.7350304,4.1310597,0.6805006
555101,208190,338707,1.3482688,2.2545175,0.0011861
555102,227557,337120,4.0189888,1.5206519,1.0355292
555103,222620,340587,1.6173952,-0.0986385,0.5297622
555104,227265,331452,2.0827168,0.3600275,0.6686002
555105,213533,339505,2.2542592,-0.0118908,0.4682768
555106,226711,326404,6.9454816,-0.5672755,-0.0146811
555107,219519,341604,1.6687552,0.0818366,0.1400241
555108,227784,339447,2.0251936,1.5575446,0.6279405
555109,221505,339656,2.6630848,0.3211406,0.1975427
555110,229337,327609,1.4304448,0.7818008,0.2272937
555111,229424,321490,1.256848,0.2942189,0.0150699
555112,226421,334905,62.2427392,0.1177322,0.434559
555113,209697,339555,2.5069504,1.6522691,0.3472894
555114,229437,323732,1.9389088,0.4507636,0.2153933
555115,220735,330222,1.4479072,0.3520507,0.0557296
555116,230566,326564,1.590688,0.7110067,0.3562147
555117,226796,322568,1.4602336,0.4029028,-0.0979839
555118,226739,328261,1.2445216,-1.0249444,-0.0771582
555119,229246,339510,2.8407904,-0.5373625,0.4087748
555120,228647,328453,1.195216,-0.3907888,0.0616798
555121,228454,326517,0.974368,-1.1465906,-0.0454238
555122,210648,338452,1.4119552,0.8984615,0.0696134
555123,230561,324515,1.4201728,-0.3299657,0.513895
555124,229710,325507,1.4027104,-0.3558903,0.2144016
555125,227377,325492,1.3328608,1.0240961,0.0329205
555126,217626,339742,3.0410944,0.5085954,0.4365424
555127,207739,339820,1.5978784,-0.2651542,0.3988578
555128,228945,338229,1.2291136,0.0608975,0.5823223
555129,224633,332310,1.1551552,-0.8065795,0.3244803
555130,221457,341316,1.5064576,0.7668443,0.0230035
555132,223338,341652,1.7437408,0.7818008,0.6140567
555133,229665,319618,2.8058656,-0.5303828,0.6249654
555135,225420,329774,1.5742528,-1.2941614,0.8054548
555136,223632,331507,2.8685248,-0.4276815,0.6299239
555137,214465,338533,2.176192,-0.4396467,0.3562147
555138,224708,328833,1.31848,-0.3239831,-0.0583159
555139,228646,324421,1.3513504,-0.6370725,0.1360573
555140,224335,338208,1.3482688,-1.2562716,0.2292771
555141,230431,328351,11.8791232,0.5584504,0.4385258
555142,226706,324437,1.1931616,-0.671971,-0.2278966
555143,231687,327270,2.7041728,-0.9371996,0.6219903
555144,227791,327230,1.1818624,-0.6869275,0.0220118
555145,222478,330931,1.4540704,-0.3140121,0.0696134
555146,221210,333193,1.7519584,-0.8893388,0.3532396
555148,220800,332814,1.3359424,-0.3668584,0.2986961
555149,224687,334312,1.261984,0.8376384,0.5416626
555150,221572,329576,1.4715328,2.4060767,-0.0285649
555151,229568,337786,1.4818048,0.3221377,0.1677917
555152,230715,322399,1.200352,0.6960502,0.0160616
555153,228481,336702,7.3912864,0.2862421,1.0226371
555154,220496,340550,1.873168,0.0439468,0.0934142
555155,225208,337728,2.3754688,0.374984,0.9135501
555156,227686,329364,1.7725024,0.5554591,0.375057
555157,222554,332403,1.236304,-0.8743823,0.3096048
555158,225523,333565,1.4047648,-0.5443422,0.1033312
555159,222361,326680,1.5013216,0.0868221,0.2382024
555161,223600,329619,2.1135328,0.5325258,0.4881108
555162,207733,343625,0.9117088,-0.7527361,-0.259631
555163,227591,335687,2.1597568,-0.5403538,0.3373724
555164,231766,321410,1.2866368,-0.5044582,0.0864723
555165,225478,331603,1.7416864,-1.0379067,0.3462977
555167,221826,331890,1.2784192,-0.1484935,0.2768787
555168,226737,336466,1.5968512,0.9901947,0.6656251
555169,224506,336259,1.1582368,-0.6580116,0.1340739
555170,219750,339501,2.3939584,0.6980444,0.6636417
555171,224167,342135,2.7401248,1.0101367,0.5912476
555172,226452,330500,6.0261376,1.003157,0.5416626
555173,227733,321768,1.2424672,1.8128022,0.3413392
555174,224489,330516,2.7483424,-1.4527003,0.6209986
555175,211634,339406,1.3123168,0.055912,0.097381
555176,231563,325539,1.1346112,-0.8604229,0.0715968
555177,221121,327698,1.5824704,0.5684214,0.5664551
555178,226521,339033,1.3400512,0.4188564,0.4067914
555179,228769,320535,0.9784768,0.6870763,-0.0394736
555180,229637,329620,1.2321952,0.105767,0.1162233
555181,227645,323696,0.8603488,-0.1195776,-0.2576476
555182,231313,323366,1.3410784,-1.1794949,0.1003561
555183,213477,345393,1.2250048,-0.3359483,0.2600198
555184,208330,342844,0.7155136,-0.1205747,-0.1961622
555185,215650,339608,1.2886912,2.4639085,0.2173767
555186,230618,320775,1.246576,-1.0678197,-0.0543491
555187,208259,340817,11.195008,-5.8957779,0.6457911
555188,220712,328316,1.47256,1.4877476,0.2223352
555189,207726,341714,0.9702592,0.0150309,0.2223352
555190,222642,328352,1.7314144,1.3102638,0.1509328
555191,225847,335644,1.6235584,1.9274687,0.553563
555192,230337,330561,1.6071232,0.1665901,0.3274554
555193,228929,322661,1.066816,-0.3479135,-0.1088926
555194,228663,330667,2.6826016,-0.26316,-0.2080626
555195,226248,332358,1.6451296,-0.0178734,0.8163635
555197,233418,325507,2.7791584,0.3739869,0.8530564
555198,232480,326302,1.595824,-0.5104408,0.0111031
555199,212409,338524,16.937056,-0.9840633,0.236219
555200,225699,339605,1.9009024,-0.2591716,0.5644717
555201,226335,342447,1.4016832,0.0818366,0.2144016
555202,218527,344672,1.3061536,0.5295345,0.4603432
555203,216567,336472,1.0760608,0.0509265,0.1410158
555204,232351,338795,1.3636768,0.5414997,0.2669617
555205,234409,338513,2.3189728,-1.8206302,0.6438077
555206,219634,331504,1.4900224,0.8914818,0.1945676
555207,219212,349218,1.3318336,0.2643059,0.3671234
555208,222538,334738,1.385248,2.0381468,0.3968744
555209,220929,342359,1.2373312,0.3799695,0.3046463
555210,221318,335562,1.5157024,0.1875292,0.4375341
555211,224644,340402,1.9841056,0.6970473,0.6140567
555212,218593,340646,1.2229504,2.9814034,0.5892642
555213,219520,345409,1.6040416,0.7568733,0.8798323
555214,208596,344665,1.1808352,-0.2611658,0.4494345
555215,218780,328652,1.7889376,-1.8844446,0.345306
555216,216753,340336,1.975888,-0.2781165,0.4712519
555217,219749,337505,1.6194496,0.7229719,0.1479577
555218,218544,342514,1.5331648,0.813708,0.137049
555219,218839,332430,1.0113472,-0.2103137,0.0220118
555220,213276,347143,1.4201728,1.8237703,0.5565381
555221,232312,340678,1.493104,0.4677143,0.2243186
555222,228423,334758,1.7478496,0.5195635,0.1886174
555223,219423,333451,1.4294176,0.7588675,0.1519245
555224,219726,347264,1.3503232,0.4866592,0.3740653
555225,234451,342636,1.08736,1.1856263,0.0646549
555226,210753,346848,1.4335264,1.0639801,-0.0196396
555227,231597,339284,1.082224,0.1287003,0.1082897
555229,219501,329324,1.2835552,0.8027399,0.2967127
555230,213542,335519,1.3020448,-0.2721339,0.1757253
555231,207313,345553,1.1520736,-3.0490574,0.0170533
555232,220676,334525,2.2008448,0.6531749,0.384974
555233,217736,345609,1.8002368,0.3380913,0.8282639
555234,253636,399577,3.1448416,-1.3878888,0.2193601
555235,216513,338316,1.6851904,-0.023856,0.3938993
555236,233197,339209,1.2280864,0.0519236,0.2005178
555238,233592,341480,1.2455488,-0.9082837,-0.110876
555239,230497,336203,1.4766688,-0.512435,0.1003561
555240,215723,341542,1.2424672,-0.2870904,0.2887791
555241,230592,340661,2.0303296,0.8176964,0.6616583
555242,221294,343409,1.5013216,4.0512917,0.8560315
555243,216722,344448,0.1608256,1.0978815,0.2183684
555244,215367,337310,0.2080768,0.0878192,-0.0692246
555245,222289,342567,3.8690176,1.2115509,0.5486045
555246,231492,341442,0.373456,-0.1365283,0.1459743
555247,228384,340521,3.0431488,0.9503107,1.247753
555248,231437,337444,1.3482688,0.5265432,0.5476128
555249,220697,336657,0.7042144,-0.542348,-0.2417804
555250,220720,338636,0.6261472,3.8787934,0.3691068
555251,216347,334621,0.2686816,-1.1565616,0.1023395
555252,218716,346330,0.4802848,1.2314929,0.5486045
555253,212309,346467,0.5706784,-0.8654084,0.3373724
555254,232180,336481,0.6508,2.159793,0.226302
555255,211877,347578,1.2219232,9.3359217,0.8322307
555256,217773,347504,0.3190144,-0.3289686,-0.2665729
555257,217680,335441,0.1659616,0.8894876,-0.0156728
555259,217430,337403,0.2851168,2.3831434,0.5823223
555260,217433,343454,0.2460832,2.1278858,0.3700985
555262,215500,343711,0.5152096,0.7488965,0.4405092
555263,221688,337768,1.0082656,3.3234087,0.9542098
555264,229848,341728,0.789472,1.6801879,0.3482811
555265,213635,337351,0.712432,0.9373484,0.3393558
555266,220682,346643,1.066816,2.5795721,0.6418243
555267,223398,335392,0.388864,3.5407765,0.6200069
555268,227456,341410,0.5028832,0.7877834,0.275887
555269,219479,343511,0.3303136,2.7640356,0.8560315
555270,228714,342558,0.3005248,1.6901589,0.0983727
555271,226396,340803,0.5439712,1.6323271,0.2828289
555272,218678,338151,0.106384,3.3184232,0.2441526
555273,234511,340688,0.1546624,1.8526862,0.1529162
555274,220465,348142,1.071952,2.4280129,1.7693872
555275,217317,341659,-0.0199616,0.524549,0.6914093
555276,225601,341585,0.481312,2.4349926,0.8133884
555278,218771,334298,0.4227616,1.7340313,0.3274554
555279,222782,338386,0.6189568,3.834921,0.5168701
555281,214578,334569,1.169536,1.8796079,0.5654634
555282,230164,342148,0.4751488,3.2316755,0.36514
555283,216561,346213,0.6425824,2.0959786,0.6616583
555284,215603,345679,0.1382272,2.1408481,0.2391941
555285,232387,342499,0.4114624,1.9853005,0.1707668
555286,233576,337494,0.4340608,1.2943102,0.2907625
555287,214431,336797,1.8444064,5.7603211,0.4028246
555288,218746,336387,1.9235008,-0.1644471,-0.0672412
555289,218423,348557,0.8788384,1.1068554,0.2937376
555290,223818,333724,0.5614336,1.770924,0.6398409
555291,223459,337763,1.3534048,2.1209061,0.2441526
555292,222614,344663,0.5655424,-0.3160063,0.2183684
555293,219410,335827,2.0796352,2.5466678,0.0557296
555294,215242,335578,0.1495264,2.5097751,-0.3072326
555295,222551,336727,1.2815008,2.8019254,0.1648166
555296,230192,338498,6.187408,1.8128022,0.2848123
555297,221384,345430,12.5991904,-0.0796936,0.1479577
555298,220682,344501,1.5177568,-0.8135592,-0.0424487
555299,216360,342399,0.7093504,-0.2452122,-0.0721997
555300,218894,330349,0.666208,-0.5453393,0.3492728
555301,202667,346342,0.4083808,0.0449439,-0.0335234
555302,267871,373306,0.686752,-0.0597516,0.2828289
555303,255675,391621,0.1484992,-0.0019198,-0.259631
555304,259718,371100,0.3672928,-0.5184176,0.0834972
555305,207634,347147,0.2132128,-0.8664055,0.1677917
555306,260471,366317,0.4854208,-0.8823591,0.1806838
555307,255561,393547,-0.078512,1.5256374,-0.2735148
555308,257887,369329,0.9445792,1.3401768,0.5416626
555309,266330,368546,0.3662656,0.3281203,0.047796
555310,204960,342918,-0.212048,-0.5184176,0.5228203
555311,203158,343395,52.4812576,248.01474,225.699214
555312,268322,368525,1.0472992,0.6023228,-0.0364985
555313,257544,365610,0.8449408,0.2603175,0.0507711
555314,203262,341451,0.347776,0.7349371,0.5069531
555315,263621,369450,2.34568,-0.193363,-0.0464155
555316,201213,345232,0.168016,-0.5084466,0.5317456
555317,199833,349281,-0.129872,-1.040898,-0.2011207
555318,259616,365766,13.203184,1.0998757,0.2391941
555319,258531,368431,0.4566592,-0.0308357,0.305638
555320,205700,343737,0.0796768,-0.3060353,-0.1396353
555321,205439,345527,0.0468064,-1.5274828,0.2481194
555322,258339,366424,0.1741792,0.016028,0.0507711
555323,201725,343811,-0.9095168,0.3191464,-0.9151447
555324,204167,344866,0.0591328,0.5474823,-0.0593076
555325,256725,386288,28.2660448,1.9623672,0.2739036
555326,265336,373463,0.8089888,0.7399226,0.2778704
555327,203303,347612,0.219376,1.9573817,0.8004963
555328,257202,393829,0.0868672,3.2137277,0.2927459
555329,261566,371518,0.6425824,0.1546249,0.3363807
555330,253561,391889,0.5747872,0.3620217,0.6805006
555331,265807,369734,0.1279552,-0.4645742,-0.0632744
555332,256949,392205,1.2476032,-0.6280986,0.3988578
555333,203298,345142,-0.1339808,0.0838308,-0.1664112
555335,259656,373238,9.9151168,-0.4057453,0.1499411
555336,262602,368735,0.3210688,-0.8833562,0.2104348
555337,208741,346295,0.2265664,0.0838308,0.632899
