FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
364,7191.704833,388.735164,588,4089,310,388.735204,7191.703727,0.165099
365,82170.936438,1499.201873,6074,1183,310,1499.201765,82170.934374,1.886393
366,6633.46977,508.851745,124,0,0,508.851851,6633.464181,0.152284
367,1365941.52827,8555.480193,326,1105,310,8555.480273,1365941.55991,31.357829
368,105068.88,2189.338018,4192,816,310,2189.338014,105068.878781,2.412059
369,7050797.45479,38536.438284,589,2303,310,38536.438605,7050797.43401,161.864684
370,160048.611445,1733.834971,327,1208,310,1733.835014,160048.602661,3.674225
371,3274161.1277,16883.780367,6075,1191,310,16883.780704,3274161.15691,75.164698
372,689797.9826,5771.078373,4193,778,310,5771.078266,689797.970003,15.835646
373,225442.596217,2754.231462,125,929,310,2754.231518,225442.614874,5.175471
374,31851.947674,1061.825423,6076,2310,310,1061.825384,31851.947788,0.731223
375,2342919.81337,12753.087269,328,780,310,12753.087278,2342919.84959,53.786254
376,49227.498755,1069.245499,4194,158,310,1069.245509,49227.504918,1.130113
377,4194.880716,419.964522,590,750,310,419.964491,4194.882881,0.096302
378,657927.505712,4146.316334,126,2064,310,4146.316458,657927.53089,15.103998
379,1736590.18369,9453.482662,74,1085,310,9453.48291,1736590.23,39.866785
380,1339455.54159,8178.711414,4195,2146,310,8178.711403,1339455.53136,30.749791
381,59441.615972,1026.957974,127,4187,310,1026.958019,59441.616565,1.364597
382,157797.321553,1593.466646,329,1040,310,1593.466636,157797.323405,3.622543
383,56028.408277,2883.97533,283,635,310,2883.975344,56028.403974,1.28624
384,608969.761691,3915.520853,591,1339,310,3915.52081,608969.754785,13.980078
385,48305.751986,1311.663693,6077,878,310,1311.663792,48305.75562,1.108952
386,31676.341724,1127.2584,4196,182,310,1127.258349,31676.334834,0.727191
387,18115.961284,1059.625458,128,1084,310,1059.625518,18115.954704,0.415887
388,4541915.35933,29079.800262,75,795,310,29079.799639,4541915.31426,104.268445
389,203799.550398,3263.973302,6078,831,310,3263.973438,203799.546212,4.678613
390,27630.533105,761.167069,330,1054,310,761.167173,27630.533532,0.634312
391,16630557.1346,48661.793448,592,1328,310,48661.793938,16630557.1987,381.786587
392,1491089.24318,16337.030843,4197,210,310,16337.030919,1491089.24126,34.230836
393,765068.357326,4907.484794,129,2061,310,4907.484702,765068.32266,17.563622
394,210706.59132,2222.178117,284,2046,310,2222.177953,210706.567316,4.837177
395,801269.067122,5942.419245,6079,1269,310,5942.419119,801269.056014,18.39468
396,765400.574559,5015.893961,331,1115,310,5015.893844,765400.555877,17.571249
397,27766.3651,777.913213,4198,316,310,777.913182,27766.363855,0.637431
398,11193084.6273,25656.955032,593,4171,310,25656.955248,11193084.648,256.958894
399,346323.535818,3066.244343,76,2012,310,3066.244277,346323.547945,7.950526
400,57859.62948,1225.423395,130,822,310,1225.423261,57859.616455,1.328279
401,19986.128835,746.454942,4199,274,310,746.454962,19986.127604,0.45882
402,8649.461698,340.45072,332,5766,0,340.450695,8649.461476,0.198565
403,13771.480977,1138.62373,594,4165,310,1138.62376,13771.480187,0.316151
404,3101152.26069,14884.352078,6080,5235,310,14884.352004,3101152.26284,71.192945
405,53704.8636,1521.311929,4200,821,310,1521.311932,53704.857247,1.232899
406,62439.462088,1338.103455,131,850,310,1338.10342,62439.449501,1.433418
407,13478.914451,594.502553,285,4855,310,594.502649,13478.920807,0.309435
408,973322.076046,7952.783367,333,0,0,7952.782898,973322.039353,22.344489
409,10038046.5337,59764.500127,4201,0,0,59764.500872,10038046.5138,230.442761
410,29842.389387,900.360693,595,2779,310,900.360701,29842.399408,0.68509
411,107923.382914,2104.839556,6081,2260,310,2104.839558,107923.379495,2.47759
412,73576.368539,1151.544431,4202,861,310,1151.544412,73576.368108,1.689088
413,56626.106533,944.422972,132,2016,310,944.42297,56626.104121,1.299962
414,40103.92,984.828146,6082,97,310,984.828257,40103.924301,0.920663
415,8240.079584,402.601127,596,1292,310,402.601007,8240.076257,0.189167
416,27670.591371,1917.224524,334,4164,310,1917.224594,27670.592301,0.635232
417,150478.819928,3217.564064,4203,104,310,3217.563994,150478.805161,3.454532
418,671740.782249,8742.331588,133,1520,310,8742.331626,671740.809899,15.421109
419,5870514.5308,38406.736542,6083,1203,310,38406.73668,5870514.49382,134.769008
420,65880.12983,2883.782578,597,2797,310,2883.782635,65880.132026,1.512406
421,21324.603941,692.883504,335,0,0,692.883513,21324.599978,0.489547
422,61353.171338,2013.969331,598,1293,310,2013.969228,61353.151259,1.40848
423,17696.70056,593.825803,4204,186,310,593.825682,17696.6933,0.406262
424,951700.63764,7130.653183,134,1107,310,7130.653341,951700.679047,21.848129
425,604.364185,202.383984,6084,1225,310,202.384085,604.364625,0.013874
426,150769.609435,1831.345916,336,4180,310,1831.345859,150769.604895,3.461208
427,119902.482733,1493.501199,4205,143,310,1493.501244,119902.490306,2.752593
428,590398.478175,3332.998218,599,1010,310,3332.998223,590398.465862,13.553738
429,512313.94915,3891.011702,6085,704,310,3891.011674,512313.946909,11.761157
430,9265923.20595,53846.63128,337,4475,310,53846.631426,9265923.20071,212.717178
431,98492.846061,1746.621514,4206,235,310,1746.621542,98492.849175,2.261094
432,3392478.5784,13397.649072,135,1109,310,13397.649245,3392478.55382,77.880903
433,8840.375369,424.281446,600,740,310,424.281464,8840.377006,0.202948
434,435342.707469,3975.417184,4207,1508,310,3975.417189,435342.699954,9.994133
435,2329299.395,16249.433315,8478,247,310,16249.433642,2329299.40244,53.47357
436,37515.944777,1011.673582,601,759,310,1011.673554,37515.949359,0.861251
437,331432.091725,2905.587401,136,817,310,2905.587466,331432.096421,7.608664
438,39170.035291,804.541456,338,1027,310,804.541442,39170.033337,0.899224
439,114203.418769,2688.019158,77,2007,310,2688.01922,114203.419205,2.62176
440,54555.299377,1311.169461,286,5760,0,1311.16939,54555.290382,1.252422
441,2874474.78842,13575.383175,4208,311,310,13575.382916,2874474.81254,65.989126
442,41139,876.26213,8479,2047,310,876.262175,41138.996591,0.944425
443,126469.99245,1686.881949,339,0,0,1686.881975,126469.982963,2.903363
444,1573244.59668,6230.236958,137,0,0,6230.236922,1573244.57792,36.11687
445,165063.12975,3352.85177,8480,964,310,3352.851668,165063.159607,3.789344
446,67010.686812,1304.498771,287,0,0,1304.498816,67010.692604,1.53836
447,44722.547227,1023.490885,4209,1454,310,1023.49084,44722.553234,1.026693
448,322557.376262,3315.498968,78,851,310,3315.499006,322557.355142,7.404928
449,1231572.07629,6329.399158,340,1102,310,6329.399124,1231572.06266,28.273117
450,133763.645414,3090.691934,4210,122,310,3090.692038,133763.646536,3.070803
451,26182.6208,751.235282,288,4195,310,751.235346,26182.623075,0.601073
452,1125876.36906,9751.980248,8481,1427,310,9751.980347,1125876.37231,25.846668
453,78003.459859,1145.889438,79,819,310,1145.889437,78003.457634,1.79072
454,37984.420664,768.073108,138,0,0,768.073159,37984.430243,0.872006
455,277798.17175,2248.416346,341,4095,310,2248.416385,277798.160095,6.377394
456,786273.754125,8778.13457,4211,822,310,8778.134523,786273.749718,18.050434
457,7901.617127,411.090123,289,0,0,411.090081,7901.616463,0.181397
458,11561.668558,595.907322,8482,2276,310,595.907386,11561.675187,0.265421
459,11316699.07,34280.186032,80,0,0,34280.186062,11316699.016,259.796701
460,16873.007937,526.898883,139,0,0,526.899,16873.013367,0.387353
461,56818.614059,2304.070826,4212,224,310,2304.070789,56818.600775,1.304381
462,7572.677352,331.339427,342,4457,310,331.339396,7572.678754,0.173845
463,288825.115474,2253.627179,290,2287,310,2253.627307,288825.137335,6.630539
464,399856.043005,4963.435445,8483,2669,310,4963.435385,399856.057336,9.179469
465,1816114.08516,17861.234964,140,824,310,17861.234832,1816114.10866,41.69241
466,168839.040775,1898.639149,4213,318,310,1898.639215,168839.025581,3.876026
467,56799.076522,1077.952919,343,4092,310,1077.952841,56799.069561,1.303932
468,11390979.2571,29040.860775,291,0,0,29040.860876,11390979.2893,261.501948
469,46427.661248,2034.231568,81,625,310,2034.231592,46427.675043,1.065837
470,50474.96875,1648.087751,8484,228,310,1648.087756,50474.978236,1.158751
471,357896.294158,3112.55852,82,934,310,3112.558402,357896.290519,8.216201
472,33287.378439,797.100264,344,1131,310,797.10016,33287.373953,0.764176
473,1938.048661,361.630131,292,0,0,361.630155,1938.048162,0.044492
474,424435.494807,3969.405135,141,842,310,3969.405387,424435.501328,9.743737
475,841684.100396,7664.109689,293,4858,310,7664.109629,841684.126891,19.322486
476,4550.087948,263.401625,345,0,0,263.401627,4550.089086,0.104456
477,1225930.20069,6356.851508,83,818,310,6356.851285,1225930.20722,28.143598
478,61476.845048,1819.857233,346,2635,310,1819.857114,61476.838295,1.41132
479,151050.427912,1832.539389,84,2010,310,1832.539448,151050.441504,3.467655
480,2566845.94327,9926.430562,294,4381,310,9926.430507,2566845.97065,58.926911
481,41880.56,1231.001177,142,4190,310,1231.001176,41880.564662,0.961449
482,106438.720511,1519.46007,85,0,0,1519.460122,106438.706436,2.443506
483,723312.29041,3279.092882,347,4182,310,3279.092888,723312.300066,16.605032
484,26694.94,2218.175904,6034,96,310,2218.175787,26694.947371,0.612834
485,681677.90759,4285.477934,295,0,0,4285.477853,681677.915886,15.649234
486,43005.935231,2248.097856,8485,667,310,2248.097818,43005.923063,0.987284
487,94915.037029,1781.863223,143,595,310,1781.863125,94915.039048,2.178958
488,9513441.61232,36399.176081,86,0,0,36399.175632,9513441.6412,218.399442
489,71018.343625,1406.088178,348,1510,310,1406.088385,71018.363948,1.630364
490,179169.772621,1973.402207,296,0,0,1973.402239,179169.765471,4.113188
491,51743.84375,1554.022137,8486,0,0,1554.022208,51743.841263,1.18788
492,51226.72,1919.637851,6035,87,310,1919.63785,51226.716097,1.176008
493,379348.817155,2702.1562,87,1567,310,2702.156295,379348.818323,8.708685
494,749874.946004,4557.476068,144,0,0,4557.476084,749874.984761,17.21483
495,10179.3,640.575386,349,4085,310,640.57539,10179.301445,0.233686
496,9278480.63751,29707.75706,297,1104,310,29707.757112,9278480.65188,213.005458
497,533054.940854,5575.404412,88,825,310,5575.404491,533054.962471,12.237307
498,43878.095834,1519.549264,350,634,310,1519.549381,43878.100005,1.007307
499,55174.06139,1093.968343,6036,6041,0,1093.968351,55174.072819,1.266627
500,65222.713055,1500.272306,8487,1241,310,1500.272347,65222.694956,1.497313
501,42038.54,1151.75146,145,1237,310,1151.751438,42038.542045,0.965076
502,130701.402962,1537.202641,298,1508,310,1537.202621,130701.402692,3.000503
503,1170.238313,216.894273,89,0,0,216.894219,1170.235631,0.026865
504,130387.270481,2370.639107,351,589,310,2370.63925,130387.27712,2.993292
505,36240.164587,1042.890102,6037,3188,310,1042.890105,36240.166947,0.831963
506,225315.439718,3212.071561,90,1236,310,3212.071618,225315.450335,5.172552
507,41746.002727,1166.206202,146,2090,310,1166.206317,41746.016762,0.958361
508,74512.2374,1463.462468,299,4181,310,1463.462286,74512.234584,1.710572
509,4766.760045,340.774326,8488,2272,310,340.774288,4766.757146,0.10943
510,1203114.27694,7217.137461,352,1026,310,7217.137768,1203114.26535,27.619814
511,9196500.81274,35880.709246,147,1022,310,35880.70991,9196500.75474,211.123451
512,64910.667472,952.027107,353,5767,0,952.027167,64910.676984,1.49015
513,48344.401181,2103.763533,8489,0,0,2103.763726,48344.400643,1.109839
514,143020.96388,1950.21116,6038,86,310,1950.211278,143020.964363,3.283323
515,172484.130871,2028.374523,354,1509,310,2028.374538,172484.140101,3.959707
516,37174.628901,1079.656609,148,0,0,1079.656623,37174.632977,0.853416
517,6625617.7709,30378.765819,91,0,0,30378.766289,6625617.72121,152.103862
518,39986.860012,1511.431609,300,4382,310,1511.431691,39986.85082,0.917975
519,571020.031954,3732.385483,355,1017,310,3732.385359,571020.023713,13.108868
520,1324549.76389,8875.0059,149,0,0,8875.005869,1324549.77299,30.4076
521,28101.034032,738.626093,8490,6142,0,738.626149,28101.033208,0.645114
522,49818.38406,1389.726542,6039,1182,310,1389.726616,49818.394813,1.143678
523,2392113.74116,13510.301882,301,4860,310,13510.301734,2392113.7739,54.915596
524,18510.062174,1144.595083,92,1157,310,1144.595051,18510.058876,0.424934
525,13721618.6527,49583.095975,356,0,0,49583.095664,13721618.6592,315.00628
526,14838.579647,641.12621,93,1167,310,641.126119,14838.568995,0.340648
527,2156.946203,252.206535,6040,1200,310,252.20652,2156.948363,0.049517
528,3097456.51466,23207.708263,8491,101,310,23207.708085,3097456.43494,71.1081
529,168219.043876,2175.123538,150,677,310,2175.123611,168219.041681,3.861793
530,315210.043009,2472.516762,94,1090,310,2472.516723,315210.048073,7.236256
531,18117.1,568.230375,151,4188,310,568.2304,18117.103055,0.415913
532,159569.275857,2196.967475,6041,2302,310,2196.967296,159569.270805,3.663221
533,133.643383,51.752895,95,5744,0,51.752817,133.64295,0.003068
534,165092.140258,1825.85638,357,2036,310,1825.856365,165092.134393,3.790009
535,456699.544007,3712.98512,152,824,310,3712.985125,456699.540392,10.484421
536,1815335.4012,6145.368811,96,935,310,6145.368917,1815335.41084,41.674533
537,107877.283683,3809.554861,6042,908,310,3809.554805,107877.278099,2.476531
538,548483.942713,3708.407469,358,615,310,3708.407368,548483.970166,12.59151
539,38050.5625,1551.782353,8492,569,310,1551.782301,38050.557263,0.873524
540,1223750.1249,6188.970719,97,0,0,6188.970678,1223750.12387,28.09355
541,4864241.88192,20292.456474,153,0,0,20292.456707,4864241.87862,111.668075
542,10437.893699,1182.020711,98,0,0,1182.02079,10437.901829,0.239622
543,262717.687364,2256.294863,359,626,310,2256.294864,262717.685664,6.031192
544,2592118.33906,28445.501789,6043,1199,310,28445.501487,2592118.38857,59.507088
545,63581.768013,1904.494294,8493,550,310,1904.494245,63581.767325,1.459642
546,152529.446591,1587.700027,99,1120,310,1587.700173,152529.451332,3.501608
547,46387.5,990.217753,360,2808,310,990.217774,46387.498833,1.064915
548,24135.239926,1141.480303,154,0,0,1141.480211,24135.241173,0.554071
549,426692.90633,2873.133289,100,661,310,2873.133295,426692.913209,9.795561
550,58.77301,120.959127,101,1157,310,120.95919,58.772051,0.001349
551,240821.511789,2526.634891,155,0,0,2526.634908,240821.498805,5.528523
552,44361.903996,2205.60087,8494,2273,310,2205.600925,44361.878869,1.018413
553,10099.843584,449.003301,361,2799,310,449.003287,10099.844203,0.231861
554,40498.171415,1208.061851,156,3926,310,1208.061815,40498.172966,0.929714
555,313952.726747,3274.386478,8495,454,310,3274.386378,313952.726928,7.207392
556,610951.063421,3338.221454,362,1209,310,3338.221497,610951.048293,14.025562
557,53817.551109,1170.293441,6044,1262,310,1170.293391,53817.548134,1.235486
558,82295.894781,1271.044202,157,2072,310,1271.044212,82295.898775,1.889261
559,2308305.77009,9478.296245,6045,89,310,9478.296165,2308305.77155,52.991621
560,1157072.34003,6430.601017,363,767,310,6430.601028,1157072.35505,26.562832
561,224708.736461,2967.003871,8496,6143,0,2967.00386,224708.750679,5.158624
562,12286.175706,476.239534,158,2052,310,476.239542,12286.175772,0.282053
563,1497137.33405,11368.974785,364,644,310,11368.974539,1497137.34977,34.369682
564,2624952.454,13544.780225,159,2092,310,13544.780256,2624952.46715,60.260858
565,2219321.61312,13817.64331,6046,179,310,13817.64317,2219321.62642,50.948818
566,64450.8279,1296.644184,160,0,0,1296.644081,64450.81995,1.479593
567,57735.361328,1308.24366,8497,1853,310,1308.243666,57735.359235,1.325427
568,1251522.06909,6062.120416,365,2033,310,6062.120537,1251522.09109,28.731109
569,96814.397831,1866.264257,366,0,0,1866.264364,96814.398115,2.222562
570,129409.102277,1635.997423,161,1066,310,1635.997342,129409.096221,2.970836
571,122969.575631,2361.901888,8498,1304,310,2361.901775,122969.579099,2.823004
572,96106.605483,2510.434728,6047,956,310,2510.434679,96106.579724,2.206312
573,110460.564968,1691.228115,367,2810,310,1691.228106,110460.558995,2.535836
574,9067.25223,737.603561,162,0,0,737.603424,9067.249566,0.208156
575,17437.377392,867.999264,8499,2309,310,867.99917,17437.388072,0.400309
576,156538.183723,1822.417942,6048,2309,310,1822.418164,156538.177042,3.593636
577,6040149.94976,26233.898121,368,4477,310,26233.898001,6040149.91634,138.663317
578,68344.5,1449.814244,8500,1201,310,1449.814329,68344.498233,1.56898
579,311.208109,83.978595,163,0,0,83.978584,311.208251,0.007144
580,6655638.24134,39048.814105,164,4385,310,39048.813622,6655638.30795,152.793042
581,21625.631977,1737.82224,6049,0,0,1737.822244,21625.638442,0.496458
582,142591.774537,1519.159926,369,2804,310,1519.159827,142591.766594,3.27347
583,32200.843328,1331.941624,8501,1240,310,1331.941702,32200.848807,0.739233
584,677737.63972,3978.012063,165,2025,310,3978.011994,677737.624306,15.558777
585,25087.62,706.776243,370,5768,0,706.776214,25087.62295,0.575935
586,70448.25,2358.151513,8502,232,310,2358.151533,70448.250687,1.617276
587,48268.858746,1733.517743,6050,18,310,1733.517693,48268.870213,1.108105
588,93792.842632,1237.966265,166,1068,310,1237.966209,93792.84181,2.153196
589,100149.263138,1295.722061,371,2639,310,1295.722013,100149.235243,2.299119
590,335902.441348,3482.963305,6051,0,0,3482.963249,335902.438146,7.71129
591,1421409.3933,10477.617844,167,843,310,10477.617986,1421409.37729,32.6312
592,549360.665916,6037.591801,8503,1321,310,6037.59185,549360.672791,12.611636
593,87492.649081,1442.889666,372,588,310,1442.889562,87492.647473,2.008563
594,393750.535014,2526.52867,6052,1215,310,2526.528704,393750.542897,9.039305
595,7308.50386,391.281141,373,753,310,391.281321,7308.51016,0.167781
596,60126.829973,1070.407154,168,1048,310,1070.407131,60126.81275,1.380327
597,55394.164382,1269.679447,374,5769,0,1269.679332,55394.159014,1.27168
598,273180.59756,2801.842377,169,643,310,2801.842291,273180.604668,6.271389
599,2930.473244,291.577585,8504,2308,310,291.577655,2930.475266,0.067275
600,54439.06464,1270.228554,6053,3031,310,1270.228707,54439.060685,1.249754
601,177082.80324,1760.1578,375,786,310,1760.157779,177082.799316,4.065278
602,739195.661718,10454.324526,8505,1239,310,10454.324664,739195.693823,16.969666
