RECORD_NUMBER,REGION,RESIDENCE_TYPE,FAMTYPE,POPBASE,SEX,AGE,MARSTAT,STUDENT,COB,HEALTH,ETHNICITY,RELIGIONNI,RELIGIONBNI,ECONACT,OCC,INDUSTRY,HOURS
5408839,N92000002,H,2,1,1,4,2,2,1,1,1,1,1,1,4,12,3
5358608,N92000002,H,2,1,1,1,1,1,1,2,1,5,2,-9,-9,-9,-9
5258638,N92000002,H,3,1,2,2,1,2,1,1,1,1,1,1,7,8,3
5358838,N92000002,H,2,1,2,7,2,2,1,1,1,3,2,5,6,11,2
5384968,N92000002,H,1,1,2,8,5,2,1,4,1,5,2,9,7,4,3
5285368,N92000002,H,2,1,2,1,1,2,1,1,1,5,2,-9,-9,-9,-9
5235918,N92000002,H,3,1,1,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5336048,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5386488,N92000002,H,2,1,1,8,2,2,2,2,1,2,2,5,2,2,4
5338648,N92000002,H,2,1,1,7,2,2,1,1,1,1,1,1,9,10,1
5313353,N92000002,H,2,1,1,7,2,2,1,1,1,1,1,5,4,9,3
5338118,N92000002,H,2,1,1,3,1,2,1,1,1,3,2,1,9,8,3
5336758,N92000002,H,2,1,1,4,2,2,1,2,1,2,2,9,5,3,3
5288828,N92000002,H,5,1,2,3,1,2,1,1,1,1,1,1,3,12,2
5339628,N92000002,H,1,1,1,6,4,2,1,5,1,1,1,8,9,5,2
5264158,N92000002,H,2,1,1,8,2,2,2,2,1,4,2,5,2,10,3
5265128,N92000002,H,2,1,1,1,1,1,1,1,1,4,2,-9,-9,-9,-9
5363103,N92000002,H,5,1,1,4,1,2,1,2,1,4,2,1,5,3,4
5412854,N92000002,H,5,1,1,2,1,2,1,1,1,1,1,9,7,4,4
5372173,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5372828,N92000002,H,1,1,2,7,5,2,1,3,1,1,1,5,8,2,3
5422840,N92000002,H,2,1,1,1,1,2,1,1,1,3,2,-9,-9,-9,-9
5348513,N92000002,H,4,1,1,6,5,2,1,2,1,4,2,1,5,2,3
5249703,N92000002,H,1,1,2,8,5,2,1,3,1,3,2,5,4,6,3
5250018,N92000002,H,2,1,1,1,1,1,1,1,1,6,3,-9,-9,-9,-9
5274468,N92000002,H,3,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5423880,N92000002,H,2,1,2,8,2,2,1,3,1,5,2,5,4,6,4
5300683,N92000002,H,2,1,1,3,1,2,1,1,1,1,1,1,5,3,3
5250508,N92000002,H,2,1,2,5,2,2,1,1,1,7,4,1,9,4,2
5374888,N92000002,H,3,1,1,2,1,2,1,1,1,2,2,1,5,2,3
5250878,N92000002,H,1,1,1,6,4,2,1,1,1,1,1,1,1,8,3
5425545,N92000002,H,1,1,2,7,1,2,1,3,1,7,4,5,-9,-9,-9
5301643,N92000002,H,5,1,1,5,1,2,1,2,1,1,1,1,8,6,3
5352163,N92000002,H,5,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5252673,N92000002,H,2,1,1,7,2,2,1,3,1,1,1,5,8,2,3
5277773,N92000002,H,2,1,1,4,2,2,1,2,1,1,1,2,5,2,3
5303423,N92000002,H,2,1,1,2,1,2,1,1,1,4,2,1,9,5,1
5378543,N92000002,H,5,1,1,1,1,2,1,3,1,7,4,-9,-9,-9,-9
5403744,N92000002,H,2,1,2,3,2,2,2,1,2,1,1,1,4,11,3
5329853,N92000002,H,3,1,1,3,1,2,1,1,1,2,2,1,3,9,3
5379668,N92000002,H,1,1,2,3,1,2,1,1,1,3,2,1,2,10,3
5329863,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,5,4,9,3
5279543,N92000002,H,1,1,1,7,3,2,1,3,1,3,2,5,9,6,3
5429540,N92000002,H,2,1,2,6,2,2,1,2,1,4,2,2,4,11,2
5380568,N92000002,H,2,1,1,5,2,2,1,1,1,1,1,2,8,6,2
5355883,N92000002,H,2,1,1,5,2,2,1,1,1,1,1,3,5,3,3
5381393,N92000002,H,2,1,2,1,1,2,1,1,1,2,2,-9,-9,-9,-9
5381448,N92000002,H,2,1,1,6,2,2,1,2,1,3,2,1,6,11,3
5306923,N92000002,H,2,1,2,4,2,2,1,1,1,1,1,1,2,11,3
5283333,N92000002,H,2,1,2,3,2,2,1,1,1,3,2,1,4,9,2
5358198,N92000002,H,1,1,2,3,1,2,1,3,1,3,2,1,4,6,3
5332383,N92000002,H,2,1,1,8,2,2,1,3,1,3,2,5,8,2,3
5407479,N92000002,H,2,1,1,4,2,2,1,1,1,7,2,1,1,8,4
5284093,N92000002,H,2,1,2,2,1,1,1,1,1,1,1,6,-9,-9,-9
5308578,N92000002,H,2,1,1,5,2,2,1,2,1,1,1,1,1,11,3
5284533,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,5,4,12,3
5334698,N92000002,H,2,1,1,2,1,1,1,1,1,5,2,4,5,3,2
5285588,N92000002,H,2,1,1,5,2,2,1,1,1,2,2,2,5,1,4
5385633,N92000002,H,2,1,2,3,1,2,1,1,1,7,4,8,-9,-9,-9
5260978,N92000002,H,2,1,1,4,2,2,2,2,1,1,1,1,1,4,3
5261153,N92000002,H,2,1,1,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5411399,N92000002,H,2,1,2,4,2,2,1,1,1,2,2,1,4,10,3
5288913,N92000002,H,1,1,2,8,2,2,1,1,1,2,2,5,-9,-9,-9
5287728,N92000002,H,5,1,2,2,1,2,1,1,1,7,4,6,-9,-9,-9
5336818,N92000002,H,3,1,1,4,2,2,1,2,1,1,1,7,9,6,2
5237468,N92000002,H,1,1,1,7,5,2,1,2,1,3,2,5,9,10,3
5337013,N92000002,H,1,1,1,5,1,2,2,5,1,8,1,8,9,9,4
5238548,N92000002,H,5,1,2,4,1,2,1,3,1,2,2,8,7,4,3
5311318,N92000002,H,2,1,1,5,2,2,1,4,1,2,2,1,4,9,3
5412949,N92000002,H,1,1,1,2,1,2,1,3,2,6,3,1,5,5,3
5411639,N92000002,H,1,1,1,3,1,2,1,1,1,1,1,1,2,8,3
5336718,N92000002,H,5,1,2,4,1,2,1,1,1,7,2,7,7,8,3
5387983,N92000002,H,2,1,1,6,2,2,1,2,1,7,2,1,8,4,3
5389908,N92000002,H,5,1,1,2,1,1,1,1,1,5,2,4,6,11,1
5365298,N92000002,H,3,1,1,1,1,1,1,2,1,2,2,-9,-9,-9,-9
5366173,N92000002,H,2,1,2,6,2,2,1,3,1,2,2,5,4,3,3
5241788,N92000002,H,5,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5432213,N92000002,C,-9,1,2,8,5,2,1,3,1,2,2,5,-9,-9,-9
5266773,N92000002,H,5,1,1,3,1,2,1,1,1,8,2,1,7,4,2
5392348,N92000002,H,1,1,1,8,5,2,1,2,1,7,2,5,5,9,3
5343858,N92000002,H,2,1,2,1,1,2,1,1,1,7,4,-9,-9,-9,-9
5318703,N92000002,H,2,1,1,5,2,2,1,2,1,5,2,1,2,8,3
5393198,N92000002,H,3,1,1,3,1,2,1,2,1,1,1,1,8,6,3
5268828,N92000002,H,5,1,2,4,1,2,1,3,1,3,2,9,-9,-9,-9
5368768,N92000002,H,1,1,2,4,3,2,1,4,1,3,2,8,-9,-9,-9
5368383,N92000002,H,2,1,2,7,2,2,1,4,1,5,2,5,8,2,3
5245278,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5394723,N92000002,H,2,1,1,3,2,2,1,2,1,1,1,1,7,7,3
5395148,N92000002,H,2,1,2,5,2,2,1,1,1,1,1,1,2,11,2
5320568,N92000002,H,2,1,1,8,2,2,1,3,1,1,1,5,9,2,3
5432509,N92000002,C,-9,1,2,7,5,2,1,4,1,1,1,8,-9,-9,-9
5371043,N92000002,H,2,1,1,8,2,2,1,2,1,2,2,5,-9,-9,-9
5246168,N92000002,H,1,1,2,7,5,2,1,3,1,1,1,5,9,4,2
5395498,N92000002,H,5,1,2,1,1,1,1,1,1,8,3,-9,-9,-9,-9
5365928,N92000002,H,2,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5317238,N92000002,H,5,1,1,6,1,2,1,1,1,2,2,1,8,6,3
5316738,N92000002,H,2,1,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9
5317708,N92000002,H,2,1,1,4,2,2,1,1,1,2,2,3,9,3,3
5417224,N92000002,H,2,1,2,4,2,2,1,2,1,1,1,1,2,10,3
5418220,N92000002,H,2,1,1,6,2,2,1,3,1,3,2,3,5,3,3
5268038,N92000002,H,2,1,2,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5244178,N92000002,H,1,1,1,4,1,2,1,2,1,8,1,3,9,2,3
5268693,N92000002,H,2,1,1,5,2,2,1,2,1,2,2,1,3,2,3
5243498,N92000002,H,2,1,2,8,2,2,1,2,1,1,1,5,8,4,3
5368243,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5319738,N92000002,H,1,1,2,8,5,2,1,2,1,3,2,5,9,2,3
5270003,N92000002,H,4,1,2,2,1,1,1,1,1,7,1,4,-9,-9,-9
5421070,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5370853,N92000002,H,3,1,1,3,1,2,1,1,1,1,1,1,2,10,3
5395658,N92000002,H,2,1,1,2,1,2,1,2,1,7,1,1,3,11,3
5296763,N92000002,H,5,1,2,3,1,2,1,2,1,1,1,1,6,11,3
5422580,N92000002,H,1,1,2,6,5,2,1,3,1,1,1,8,4,3,3
5422620,N92000002,H,2,1,2,1,1,2,1,2,1,5,2,-9,-9,-9,-9
5348093,N92000002,H,2,1,1,6,2,2,1,1,1,3,2,1,9,8,3
5324388,N92000002,H,2,1,1,5,2,2,1,5,1,3,2,8,1,4,3
5275108,N92000002,H,1,1,1,8,5,2,1,1,1,2,2,5,1,7,3
5350603,N92000002,H,2,1,1,4,2,2,1,1,1,1,1,2,8,6,3
5250138,N92000002,H,2,1,2,1,1,2,1,2,1,1,1,-9,-9,-9,-9
5350973,N92000002,H,2,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5253938,N92000002,H,5,1,2,4,3,2,1,1,1,1,1,1,2,11,2
5253723,N92000002,H,2,1,2,2,1,2,1,3,1,1,1,1,7,4,1
5403049,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,2,5,11,4
5403579,N92000002,H,2,1,2,6,2,2,1,2,1,3,2,1,2,8,3
5404074,N92000002,H,2,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5329658,N92000002,H,2,1,1,1,1,2,1,1,1,2,2,-9,-9,-9,-9
5379779,N92000002,H,6,1,2,5,3,2,1,4,1,1,1,8,4,4,3
5404144,N92000002,H,5,1,2,5,1,2,1,1,1,5,2,1,4,9,3
5329493,N92000002,H,1,1,1,3,4,2,2,1,1,7,4,9,8,3,3
5354683,N92000002,H,2,1,1,5,2,2,1,2,1,7,2,1,1,12,4
5405474,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5305653,N92000002,H,1,1,1,6,1,2,1,5,2,1,1,8,4,3,3
5429989,N92000002,H,2,1,2,8,2,2,1,2,1,1,1,5,2,3,3
5430693,N92000002,H,2,1,2,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5256078,N92000002,H,6,1,1,8,1,2,1,3,1,2,2,5,5,1,4
5331148,N92000002,H,2,1,1,1,1,1,1,2,1,3,2,-9,-9,-9,-9
5407049,N92000002,H,2,1,2,5,2,2,2,2,1,4,2,1,6,10,2
5357043,N92000002,H,1,1,2,4,1,2,2,1,1,7,4,9,-9,-9,-9
5356683,N92000002,H,5,1,1,1,1,1,1,1,1,8,2,-9,-9,-9,-9
5257458,N92000002,H,5,1,2,2,1,1,1,1,1,2,2,6,-9,-9,-9
5232483,N92000002,H,2,1,2,4,2,2,1,2,1,2,2,1,6,11,3
5406634,N92000002,H,5,1,1,1,1,1,1,2,1,5,2,-9,-9,-9,-9
5282953,N92000002,H,2,1,2,4,2,2,1,1,1,5,2,1,7,5,2
5407224,N92000002,H,2,1,1,1,1,2,1,2,1,5,2,-9,-9,-9,-9
5332963,N92000002,H,2,1,2,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5357663,N92000002,H,2,1,2,4,2,2,1,1,1,3,2,1,4,11,2
5408644,N92000002,H,2,1,1,7,2,2,1,2,1,1,1,5,5,3,3
5409149,N92000002,H,5,1,1,2,1,1,1,1,1,8,4,4,3,4,3
5309663,N92000002,H,2,1,1,3,1,2,1,1,1,2,2,1,2,3,3
5334288,N92000002,H,3,1,2,4,1,2,1,1,1,8,2,2,6,11,3
5359543,N92000002,H,2,1,1,2,1,1,1,1,1,2,2,6,-9,-9,-9
5335723,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5310458,N92000002,H,2,1,2,3,2,2,1,2,1,3,2,1,4,4,2
5360738,N92000002,H,5,1,2,6,5,2,1,3,1,2,2,5,7,5,2
5335513,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5310573,N92000002,H,5,1,2,2,1,2,1,1,1,7,4,1,7,4,3
5264333,N92000002,H,1,1,1,6,5,2,1,4,1,3,2,8,5,3,3
5288178,N92000002,H,5,1,2,2,1,2,1,1,1,1,1,3,4,11,3
5336388,N92000002,H,5,1,2,3,1,2,1,4,1,2,2,7,7,4,3
5387863,N92000002,H,2,1,1,3,2,2,1,1,1,1,1,1,4,6,3
5313558,N92000002,H,1,1,2,8,5,2,1,2,1,1,1,5,2,11,2
5264818,N92000002,H,2,1,1,5,2,2,1,3,1,7,1,8,9,2,3
5386808,N92000002,H,1,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5391233,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,5,1,9,4
5266093,N92000002,H,1,1,2,6,5,2,1,2,1,2,2,1,6,11,3
5340918,N92000002,H,2,1,2,6,2,2,1,4,1,2,2,5,-9,-9,-9
5365728,N92000002,H,2,1,2,3,2,2,2,1,1,5,2,1,7,6,3
5316873,N92000002,H,2,1,2,5,2,2,1,2,1,2,2,2,1,8,1
5392088,N92000002,H,2,1,1,3,1,2,1,2,1,1,1,3,5,3,4
5244068,N92000002,H,6,1,2,6,3,2,1,2,1,5,2,1,9,8,3
5293483,N92000002,H,2,1,2,7,2,2,2,2,1,1,1,5,9,10,3
5317808,N92000002,H,2,1,2,4,2,2,1,3,1,7,1,1,3,8,2
5418630,N92000002,H,5,1,2,4,3,2,1,2,1,1,1,7,3,10,3
5317943,N92000002,H,2,1,2,3,2,2,1,1,1,2,2,7,2,8,3
5318528,N92000002,H,2,1,2,1,1,1,1,1,1,4,2,-9,-9,-9,-9
5245698,N92000002,H,5,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5346248,N92000002,H,2,1,1,7,2,2,1,2,1,3,2,5,2,10,3
5395823,N92000002,H,2,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5345818,N92000002,H,1,1,2,8,3,2,1,3,1,2,2,5,1,4,3
5432634,N92000002,C,-9,1,2,4,1,2,1,2,1,8,2,1,9,5,2
5271743,N92000002,H,2,1,2,4,2,2,1,2,1,3,2,7,4,1,2
5372083,N92000002,H,2,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5372563,N92000002,H,3,1,2,3,1,2,1,1,1,1,1,1,5,3,3
5372973,N92000002,H,2,1,1,1,1,2,1,1,2,6,3,-9,-9,-9,-9
5423300,N92000002,H,2,1,2,6,2,2,1,2,1,5,2,1,2,10,1
5432789,N92000002,C,-9,1,1,7,4,2,1,3,1,2,2,5,1,4,3
5423435,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5398729,N92000002,H,3,1,2,3,1,2,1,1,1,2,2,1,3,9,1
5374868,N92000002,H,2,1,1,2,1,2,1,2,1,1,1,1,3,8,3
5400434,N92000002,H,4,1,1,4,4,2,1,1,1,7,2,1,7,8,3
5349208,N92000002,H,2,1,1,1,1,1,1,1,1,8,2,-9,-9,-9,-9
5324263,N92000002,H,2,1,2,5,2,2,1,2,1,2,2,1,1,4,3
5299593,N92000002,H,2,1,2,3,2,2,1,1,1,1,1,1,1,7,3
5325653,N92000002,H,1,1,2,5,1,2,1,2,1,1,1,9,-9,-9,-9
5274603,N92000002,H,5,1,1,1,1,1,1,1,1,7,4,-9,-9,-9,-9
5299153,N92000002,H,2,1,2,5,2,2,1,1,1,5,2,1,1,11,3
5301273,N92000002,H,4,1,2,3,1,2,1,2,1,1,1,1,6,11,2
5326588,N92000002,H,3,1,2,3,1,2,1,4,1,2,2,7,8,2,3
5401224,N92000002,H,2,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5301683,N92000002,H,5,1,2,4,3,2,1,2,1,1,1,7,9,4,3
5277423,N92000002,H,1,1,1,3,1,2,2,2,1,8,1,1,9,8,4
5377593,N92000002,H,2,1,1,7,2,2,1,2,1,1,1,5,8,3,3
5252428,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5427785,N92000002,H,1,1,1,8,2,2,1,4,1,2,2,9,4,6,3
5304063,N92000002,H,2,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5278633,N92000002,H,5,1,2,2,1,1,1,1,1,1,1,6,-9,-9,-9
5378008,N92000002,H,2,1,2,1,1,1,1,1,1,4,2,-9,-9,-9,-9
5253698,N92000002,H,2,1,2,2,1,2,1,1,1,8,1,1,9,6,2
5279233,N92000002,H,2,1,1,8,2,2,1,1,1,2,2,5,4,4,3
5355038,N92000002,H,1,1,1,6,4,2,1,2,1,2,2,1,9,5,1
5429928,N92000002,H,2,1,2,4,2,2,1,1,1,3,2,1,6,11,2
5255798,N92000002,H,2,1,2,3,2,2,1,2,1,5,2,1,7,4,2
5305953,N92000002,H,2,1,2,2,1,2,1,2,1,7,2,1,2,10,2
5405824,N92000002,H,2,1,1,5,2,2,1,2,1,2,2,2,5,1,3
5232108,N92000002,H,2,1,2,5,2,2,1,3,1,3,2,1,9,5,2
5356968,N92000002,H,2,1,2,1,1,2,1,2,1,8,1,-9,-9,-9,-9
5332933,N92000002,H,2,1,1,5,2,2,1,2,1,2,2,1,7,4,3
5408204,N92000002,H,5,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5259683,N92000002,H,5,1,2,3,1,2,1,2,1,7,4,7,9,4,3
5284328,N92000002,H,2,1,2,5,4,2,1,3,1,2,2,1,4,8,3
5284743,N92000002,H,5,1,2,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5285568,N92000002,H,1,1,1,3,1,2,1,1,1,2,2,8,9,3,3
5285503,N92000002,H,1,1,2,8,5,2,1,3,1,2,2,5,-9,-9,-9
5410259,N92000002,H,2,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5310128,N92000002,H,2,1,1,2,1,1,1,2,1,2,2,6,-9,-9,-9
5360513,N92000002,H,2,1,2,1,1,1,1,1,1,5,2,-9,-9,-9,-9
5236408,N92000002,H,1,1,2,2,1,2,2,2,1,1,1,3,-9,-9,-9
5360583,N92000002,H,2,1,1,8,2,2,1,3,1,3,2,5,6,10,3
5287178,N92000002,H,1,1,1,2,1,1,1,2,2,7,2,4,-9,-9,-9
5337118,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5312498,N92000002,H,1,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5362423,N92000002,H,1,1,2,6,4,2,1,4,1,8,2,5,2,11,3
5361708,N92000002,H,3,1,1,1,1,1,1,2,1,7,4,-9,-9,-9,-9
5264963,N92000002,H,2,1,1,7,2,2,1,5,1,1,1,5,-9,-9,-9
5339218,N92000002,H,2,1,1,7,2,2,1,1,1,2,2,2,5,3,3
5389568,N92000002,H,1,1,2,7,5,2,1,2,1,3,2,5,3,11,4
5238098,N92000002,H,2,1,2,5,2,2,1,2,1,1,1,1,4,9,3
5389823,N92000002,H,2,1,2,7,2,2,1,2,1,2,2,9,9,2,3
5265928,N92000002,H,2,1,1,7,2,2,1,3,1,2,2,5,9,2,3
5241688,N92000002,H,2,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5391313,N92000002,H,1,1,2,8,1,2,1,3,1,3,2,5,9,8,1
5267368,N92000002,H,2,1,1,4,2,2,1,1,1,1,1,1,2,6,3
5392438,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5417855,N92000002,H,1,1,2,8,5,2,1,3,1,8,2,8,9,2,3
5412989,N92000002,H,5,1,2,8,1,2,1,3,1,8,1,5,9,5,3
5389978,N92000002,H,2,1,2,6,2,2,1,1,1,7,2,1,2,10,3
5414829,N92000002,H,2,1,1,1,1,1,1,2,1,7,4,-9,-9,-9,-9
5390363,N92000002,H,2,1,2,7,2,2,1,2,1,5,2,5,4,8,2
5390583,N92000002,H,5,1,1,1,1,2,1,2,1,2,2,-9,-9,-9,-9
5316008,N92000002,H,2,1,1,2,1,1,1,1,1,1,1,4,7,2,1
5242978,N92000002,H,2,1,2,4,2,2,1,2,1,1,1,1,6,10,2
5392183,N92000002,H,1,1,2,2,1,2,2,5,1,8,4,8,6,12,3
5292553,N92000002,H,2,1,2,6,2,2,1,2,1,3,2,1,4,3,2
5342603,N92000002,H,2,1,2,1,1,1,1,2,1,3,2,-9,-9,-9,-9
5318323,N92000002,H,5,1,2,7,5,2,1,2,1,4,2,5,9,9,1
5368728,N92000002,H,5,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5418455,N92000002,H,2,1,1,7,2,2,1,2,1,5,2,5,1,4,3
5245768,N92000002,H,2,1,2,3,1,2,1,3,1,1,1,9,-9,-9,-9
5294528,N92000002,H,2,1,2,8,2,2,1,3,1,1,1,5,5,2,4
5344973,N92000002,H,2,1,1,3,2,2,1,2,1,3,2,1,7,8,3
5420160,N92000002,H,2,1,1,5,2,2,1,2,1,1,1,3,8,6,2
5320333,N92000002,H,2,1,2,6,2,2,1,2,1,7,1,1,7,4,3
5295413,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5245238,N92000002,H,3,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5321598,N92000002,H,1,1,2,2,1,2,1,1,1,2,2,1,3,12,3
5421555,N92000002,H,3,1,2,4,3,2,1,1,1,3,2,1,2,10,3
5398299,N92000002,H,5,1,2,1,1,1,1,1,1,7,4,-9,-9,-9,-9
5249028,N92000002,H,5,1,2,4,1,2,1,2,1,1,1,7,9,2,3
5398574,N92000002,H,2,1,2,2,1,1,1,2,1,1,1,6,-9,-9,-9
5424591,N92000002,H,2,1,1,4,2,2,1,1,1,1,1,1,3,2,3
5325058,N92000002,H,2,1,1,2,1,2,1,1,1,1,1,1,7,8,3
5350118,N92000002,H,5,1,1,1,1,1,1,2,1,7,4,-9,-9,-9,-9
5425410,N92000002,H,2,1,1,5,2,2,1,2,1,3,2,1,3,9,3
5399414,N92000002,H,2,1,2,8,2,2,1,3,1,1,1,5,8,8,2
5425010,N92000002,H,2,1,2,7,2,2,1,2,1,3,2,5,1,9,3
5249723,N92000002,H,3,1,1,4,1,2,1,1,1,2,2,2,1,5,3
5300788,N92000002,H,2,1,1,4,2,2,1,1,1,3,2,1,2,2,3
5351188,N92000002,H,2,1,2,5,2,2,1,1,1,5,2,1,2,11,2
5426060,N92000002,H,3,1,1,5,1,2,1,1,1,1,1,7,5,3,3
5251488,N92000002,H,2,1,1,3,2,2,1,1,1,2,2,2,5,8,4
5326538,N92000002,H,2,1,1,4,2,2,1,2,1,1,1,1,8,6,3
5327818,N92000002,H,2,1,1,6,2,2,1,1,1,1,1,2,7,4,3
5351608,N92000002,H,1,1,1,3,1,2,1,1,1,1,1,3,5,3,3
5401449,N92000002,H,2,1,1,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5277793,N92000002,H,2,1,1,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5277043,N92000002,H,2,1,2,5,2,2,1,1,1,1,1,1,2,11,3
5426625,N92000002,H,2,1,1,2,1,2,1,1,1,1,1,1,3,3,3
5278278,N92000002,H,3,1,1,3,1,2,1,1,1,3,2,1,2,2,3
5278823,N92000002,H,5,1,1,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5278853,N92000002,H,2,1,2,1,1,1,1,1,1,5,2,-9,-9,-9,-9
5254248,N92000002,H,1,1,1,6,3,2,1,1,1,3,2,1,2,5,3
5304943,N92000002,H,2,1,1,5,2,2,1,5,1,2,2,8,5,5,3
5329203,N92000002,H,2,1,2,6,2,2,1,2,1,3,2,5,4,7,2
5304443,N92000002,H,3,1,1,6,3,2,1,2,1,7,2,1,8,2,3
5255593,N92000002,H,5,1,2,4,1,2,1,4,1,1,1,8,7,4,2
5305293,N92000002,H,2,1,1,1,1,1,1,2,1,3,2,-9,-9,-9,-9
5306488,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5256323,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5232038,N92000002,H,2,1,2,1,1,1,1,1,1,7,4,-9,-9,-9,-9
5306798,N92000002,H,5,1,1,1,1,1,1,2,1,7,4,-9,-9,-9,-9
5407524,N92000002,H,2,1,1,1,1,1,1,1,1,7,4,-9,-9,-9,-9
5307283,N92000002,H,5,1,2,8,5,2,2,2,1,3,2,5,8,2,3
5257543,N92000002,H,5,1,2,4,4,2,1,2,1,1,1,1,4,9,3
5258868,N92000002,H,2,1,1,5,2,2,1,5,1,1,1,5,9,11,3
5333463,N92000002,H,2,1,1,5,2,2,1,2,1,7,2,1,5,9,3
5334133,N92000002,H,1,1,2,8,5,2,1,2,1,2,2,9,4,8,1
5309198,N92000002,H,2,1,1,5,2,2,1,2,1,2,2,2,5,3,4
5359178,N92000002,H,2,1,2,1,1,1,1,2,1,2,2,-9,-9,-9,-9
5234813,N92000002,H,5,1,2,1,1,1,2,1,1,8,4,-9,-9,-9,-9
5260198,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5234583,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,9,9,2,3
5385169,N92000002,H,2,1,2,3,1,2,1,2,1,2,2,1,2,4,3
5410899,N92000002,H,2,1,1,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5310448,N92000002,H,2,1,1,7,2,2,1,2,1,3,2,5,3,2,3
5260748,N92000002,H,2,1,1,7,2,2,1,3,1,3,2,5,5,3,3
5361973,N92000002,H,1,1,1,2,1,2,1,2,1,8,1,3,5,2,3
5311263,N92000002,H,4,1,1,4,4,2,1,3,1,1,1,3,9,8,2
5361418,N92000002,H,1,1,1,3,1,2,1,2,1,7,4,1,2,8,3
5287633,N92000002,H,4,1,1,4,1,2,1,1,1,1,1,2,8,6,3
5370833,N92000002,H,2,1,2,6,2,2,1,1,1,1,1,5,5,10,2
5246668,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5272123,N92000002,H,4,1,1,1,1,1,1,1,1,5,2,-9,-9,-9,-9
5272163,N92000002,H,2,1,2,2,1,2,1,1,1,1,1,1,4,3,3
5322228,N92000002,H,2,1,1,5,2,2,1,1,1,3,2,1,2,3,3
5347893,N92000002,H,2,1,2,1,1,2,1,1,1,4,2,-9,-9,-9,-9
5397819,N92000002,H,1,1,2,7,1,2,1,3,1,1,1,5,2,10,3
5422725,N92000002,H,5,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5298833,N92000002,H,2,1,1,1,1,1,1,4,1,2,2,-9,-9,-9,-9
5324818,N92000002,H,2,1,1,2,1,2,1,1,1,8,2,1,9,11,4
