Council,Date,Financial,Value ($000)
Hawke's Bay Region,2014,07 Other Income,6388
Hawke's Bay Region,2014,08 Total Income,61857
Hawke's Bay Region,2014,09 Direct Costs,36104
Hawke's Bay Region,2014,10 Interest,1829
Hawke's Bay Region,2014,11 Depreciation,2021
Hawke's Bay Region,2014,12 Other Expenses,0
Hawke's Bay Region,2014,13 Total Expenditure,39954
Hawke's Bay Region,2014,14 Net Surplus/Deficit,21903
Hawke's Bay Region,2015,01 Rates,16628
Hawke's Bay Region,2015,02 Development Contributions,0
Hawke's Bay Region,2015,03 Subsidies,4152
Hawke's Bay Region,2015,04 Investment Income,20626
Hawke's Bay Region,2015,05 Vested Assets,0
Hawke's Bay Region,2015,06 Asset Revaluations,6039
Hawke's Bay Region,2015,07 Other Income,6450
Hawke's Bay Region,2015,08 Total Income,53895
Hawke's Bay Region,2015,09 Direct Costs,37225
Hawke's Bay Region,2015,10 Interest,1934
Hawke's Bay Region,2015,11 Depreciation,2094
Hawke's Bay Region,2015,12 Other Expenses,0
Hawke's Bay Region,2015,13 Total Expenditure,41253
Hawke's Bay Region,2015,14 Net Surplus/Deficit,12642
Hawke's Bay Region,2016,01 Rates,17177
Hawke's Bay Region,2016,02 Development Contributions,0
Hawke's Bay Region,2016,03 Subsidies,4304
Hawke's Bay Region,2016,04 Investment Income,21913
Hawke's Bay Region,2016,05 Vested Assets,0
Hawke's Bay Region,2016,06 Asset Revaluations,885
Hawke's Bay Region,2016,07 Other Income,6681
Hawke's Bay Region,2016,08 Total Income,50960
Hawke's Bay Region,2016,09 Direct Costs,36783
Hawke's Bay Region,2016,10 Interest,2008
Hawke's Bay Region,2016,11 Depreciation,2094
Hawke's Bay Region,2016,12 Other Expenses,0
Hawke's Bay Region,2016,13 Total Expenditure,40885
Hawke's Bay Region,2016,14 Net Surplus/Deficit,10075
Hawke's Bay Region,2017,01 Rates,17681
Hawke's Bay Region,2017,02 Development Contributions,0
Hawke's Bay Region,2017,03 Subsidies,4442
Hawke's Bay Region,2017,04 Investment Income,21911
Hawke's Bay Region,2017,05 Vested Assets,0
Hawke's Bay Region,2017,06 Asset Revaluations,19545
Hawke's Bay Region,2017,07 Other Income,6703
Hawke's Bay Region,2017,08 Total Income,70282
Hawke's Bay Region,2017,09 Direct Costs,37862
Hawke's Bay Region,2017,10 Interest,2036
Hawke's Bay Region,2017,11 Depreciation,2094
Hawke's Bay Region,2017,12 Other Expenses,0
Hawke's Bay Region,2017,13 Total Expenditure,41992
Hawke's Bay Region,2017,14 Net Surplus/Deficit,28290
Hawke's Bay Region,2018,01 Rates,18292
Hawke's Bay Region,2018,02 Development Contributions,0
Hawke's Bay Region,2018,03 Subsidies,4616
Hawke's Bay Region,2018,04 Investment Income,22748
Hawke's Bay Region,2018,05 Vested Assets,0
Hawke's Bay Region,2018,06 Asset Revaluations,5672
Hawke's Bay Region,2018,07 Other Income,6958
Hawke's Bay Region,2018,08 Total Income,58286
Hawke's Bay Region,2018,09 Direct Costs,38739
Hawke's Bay Region,2018,10 Interest,2091
Hawke's Bay Region,2018,11 Depreciation,2164
Hawke's Bay Region,2018,12 Other Expenses,0
Hawke's Bay Region,2018,13 Total Expenditure,42994
Hawke's Bay Region,2018,14 Net Surplus/Deficit,15292
Hawke's Bay Region,2019,01 Rates,18899
Hawke's Bay Region,2019,02 Development Contributions,0
Hawke's Bay Region,2019,03 Subsidies,4767
Hawke's Bay Region,2019,04 Investment Income,25206
Hawke's Bay Region,2019,05 Vested Assets,0
Hawke's Bay Region,2019,06 Asset Revaluations,717
Hawke's Bay Region,2019,07 Other Income,6906
Hawke's Bay Region,2019,08 Total Income,56495
Hawke's Bay Region,2019,09 Direct Costs,39847
Hawke's Bay Region,2019,10 Interest,2117
Hawke's Bay Region,2019,11 Depreciation,2164
Hawke's Bay Region,2019,12 Other Expenses,0
Hawke's Bay Region,2019,13 Total Expenditure,44128
Hawke's Bay Region,2019,14 Net Surplus/Deficit,12367
Taranaki Region,2010,01 Rates,7026
Taranaki Region,2010,02 Development Contributions,0
Taranaki Region,2010,03 Subsidies,1449
Taranaki Region,2010,04 Investment Income,5189
Taranaki Region,2010,05 Vested Assets,0
Taranaki Region,2010,06 Asset Revaluations,842
Taranaki Region,2010,07 Other Income,4650
Taranaki Region,2010,08 Total Income,19156
Taranaki Region,2010,09 Direct Costs,16146
Taranaki Region,2010,10 Interest,0
Taranaki Region,2010,11 Depreciation,1232
Taranaki Region,2010,12 Other Expenses,0
Taranaki Region,2010,13 Total Expenditure,17379
Taranaki Region,2010,14 Net Surplus/Deficit,1777
Taranaki Region,2011,01 Rates,7424
Taranaki Region,2011,02 Development Contributions,0
Taranaki Region,2011,03 Subsidies,1574
Taranaki Region,2011,04 Investment Income,5020
Taranaki Region,2011,05 Vested Assets,0
Taranaki Region,2011,06 Asset Revaluations,884
Taranaki Region,2011,07 Other Income,4991
Taranaki Region,2011,08 Total Income,19892
Taranaki Region,2011,09 Direct Costs,16968
Taranaki Region,2011,10 Interest,0
Taranaki Region,2011,11 Depreciation,1294
Taranaki Region,2011,12 Other Expenses,0
Taranaki Region,2011,13 Total Expenditure,18262
Taranaki Region,2011,14 Net Surplus/Deficit,1630
Taranaki Region,2012,01 Rates,7638
Taranaki Region,2012,02 Development Contributions,0
Taranaki Region,2012,03 Subsidies,1633
Taranaki Region,2012,04 Investment Income,4940
Taranaki Region,2012,05 Vested Assets,0
Taranaki Region,2012,06 Asset Revaluations,928
Taranaki Region,2012,07 Other Income,5335
Taranaki Region,2012,08 Total Income,20475
Taranaki Region,2012,09 Direct Costs,17418
Taranaki Region,2012,10 Interest,0
Taranaki Region,2012,11 Depreciation,1296
Taranaki Region,2012,12 Other Expenses,0
Taranaki Region,2012,13 Total Expenditure,18714
Taranaki Region,2012,14 Net Surplus/Deficit,1760
Taranaki Region,2013,01 Rates,7553
Taranaki Region,2013,02 Development Contributions,0
Taranaki Region,2013,03 Subsidies,1717
Taranaki Region,2013,04 Investment Income,4640
Taranaki Region,2013,05 Vested Assets,0
Taranaki Region,2013,06 Asset Revaluations,974
Taranaki Region,2013,07 Other Income,5683
Taranaki Region,2013,08 Total Income,20566
Taranaki Region,2013,09 Direct Costs,18087
Taranaki Region,2013,10 Interest,0
Taranaki Region,2013,11 Depreciation,1383
Taranaki Region,2013,12 Other Expenses,0
Taranaki Region,2013,13 Total Expenditure,19470
Taranaki Region,2013,14 Net Surplus/Deficit,1096
Taranaki Region,2014,01 Rates,7791
Taranaki Region,2014,02 Development Contributions,0
Taranaki Region,2014,03 Subsidies,1793
Taranaki Region,2014,04 Investment Income,4477
Taranaki Region,2014,05 Vested Assets,0
Taranaki Region,2014,06 Asset Revaluations,1023
Taranaki Region,2014,07 Other Income,5746
Taranaki Region,2014,08 Total Income,20830
Taranaki Region,2014,09 Direct Costs,18496
Taranaki Region,2014,10 Interest,0
Taranaki Region,2014,11 Depreciation,1300
Taranaki Region,2014,12 Other Expenses,0
Taranaki Region,2014,13 Total Expenditure,19796
Taranaki Region,2014,14 Net Surplus/Deficit,1033
Taranaki Region,2015,01 Rates,8036
Taranaki Region,2015,02 Development Contributions,0
Taranaki Region,2015,03 Subsidies,1874
Taranaki Region,2015,04 Investment Income,4507
Taranaki Region,2015,05 Vested Assets,0
Taranaki Region,2015,06 Asset Revaluations,1074
Taranaki Region,2015,07 Other Income,5981
Taranaki Region,2015,08 Total Income,21473
Taranaki Region,2015,09 Direct Costs,19202
Taranaki Region,2015,10 Interest,0
Taranaki Region,2015,11 Depreciation,1217
Taranaki Region,2015,12 Other Expenses,0
Taranaki Region,2015,13 Total Expenditure,20419
Taranaki Region,2015,14 Net Surplus/Deficit,1054
Taranaki Region,2016,01 Rates,8283
Taranaki Region,2016,02 Development Contributions,0
Taranaki Region,2016,03 Subsidies,1954
Taranaki Region,2016,04 Investment Income,4544
Taranaki Region,2016,05 Vested Assets,0
Taranaki Region,2016,06 Asset Revaluations,1128
Taranaki Region,2016,07 Other Income,6116
Taranaki Region,2016,08 Total Income,22025
Taranaki Region,2016,09 Direct Costs,19540
Taranaki Region,2016,10 Interest,0
Taranaki Region,2016,11 Depreciation,1218
Taranaki Region,2016,12 Other Expenses,0
Taranaki Region,2016,13 Total Expenditure,20758
Taranaki Region,2016,14 Net Surplus/Deficit,1267
Taranaki Region,2017,01 Rates,8555
Taranaki Region,2017,02 Development Contributions,0
Taranaki Region,2017,03 Subsidies,2052
Taranaki Region,2017,04 Investment Income,4559
Taranaki Region,2017,05 Vested Assets,0
Taranaki Region,2017,06 Asset Revaluations,1184
Taranaki Region,2017,07 Other Income,6304
Taranaki Region,2017,08 Total Income,22655
Taranaki Region,2017,09 Direct Costs,20246
Taranaki Region,2017,10 Interest,0
Taranaki Region,2017,11 Depreciation,1209
Taranaki Region,2017,12 Other Expenses,0
Taranaki Region,2017,13 Total Expenditure,21455
Taranaki Region,2017,14 Net Surplus/Deficit,1200
Taranaki Region,2018,01 Rates,8824
Taranaki Region,2018,02 Development Contributions,0
Taranaki Region,2018,03 Subsidies,2142
Taranaki Region,2018,04 Investment Income,4592
Taranaki Region,2018,05 Vested Assets,0
Taranaki Region,2018,06 Asset Revaluations,1243
Taranaki Region,2018,07 Other Income,6577
Taranaki Region,2018,08 Total Income,23378
Taranaki Region,2018,09 Direct Costs,21009
Taranaki Region,2018,10 Interest,0
Taranaki Region,2018,11 Depreciation,1211
Taranaki Region,2018,12 Other Expenses,0
Taranaki Region,2018,13 Total Expenditure,22220
Taranaki Region,2018,14 Net Surplus/Deficit,1157
Taranaki Region,2019,01 Rates,9136
Taranaki Region,2019,02 Development Contributions,0
Taranaki Region,2019,03 Subsidies,2270
Taranaki Region,2019,04 Investment Income,4623
Taranaki Region,2019,05 Vested Assets,0
Taranaki Region,2019,06 Asset Revaluations,1305
Taranaki Region,2019,07 Other Income,6826
Taranaki Region,2019,08 Total Income,24161
Taranaki Region,2019,09 Direct Costs,21707
Taranaki Region,2019,10 Interest,0
Taranaki Region,2019,11 Depreciation,1213
Taranaki Region,2019,12 Other Expenses,0
Taranaki Region,2019,13 Total Expenditure,22920
Taranaki Region,2019,14 Net Surplus/Deficit,1241
Manawatu-Wanganui Region,2010,01 Rates,29774
Manawatu-Wanganui Region,2010,02 Development Contributions,0
Manawatu-Wanganui Region,2010,03 Subsidies,6052
Manawatu-Wanganui Region,2010,04 Investment Income,1880
Manawatu-Wanganui Region,2010,05 Vested Assets,0
Manawatu-Wanganui Region,2010,06 Asset Revaluations,-71
Manawatu-Wanganui Region,2010,07 Other Income,5975
Manawatu-Wanganui Region,2010,08 Total Income,43610
Manawatu-Wanganui Region,2010,09 Direct Costs,37206
Manawatu-Wanganui Region,2010,10 Interest,965
Manawatu-Wanganui Region,2010,11 Depreciation,3496
Manawatu-Wanganui Region,2010,12 Other Expenses,0
Manawatu-Wanganui Region,2010,13 Total Expenditure,41667
Manawatu-Wanganui Region,2010,14 Net Surplus/Deficit,1943
Manawatu-Wanganui Region,2011,01 Rates,31642
Manawatu-Wanganui Region,2011,02 Development Contributions,0
Manawatu-Wanganui Region,2011,03 Subsidies,6765
Manawatu-Wanganui Region,2011,04 Investment Income,1862
Manawatu-Wanganui Region,2011,05 Vested Assets,0
Manawatu-Wanganui Region,2011,06 Asset Revaluations,54
Manawatu-Wanganui Region,2011,07 Other Income,6131
Manawatu-Wanganui Region,2011,08 Total Income,46454
Manawatu-Wanganui Region,2011,09 Direct Costs,38806
Manawatu-Wanganui Region,2011,10 Interest,1270
Manawatu-Wanganui Region,2011,11 Depreciation,3515
Manawatu-Wanganui Region,2011,12 Other Expenses,0
Manawatu-Wanganui Region,2011,13 Total Expenditure,43591
Manawatu-Wanganui Region,2011,14 Net Surplus/Deficit,2863
Manawatu-Wanganui Region,2012,01 Rates,33768
Manawatu-Wanganui Region,2012,02 Development Contributions,0
Manawatu-Wanganui Region,2012,03 Subsidies,7365
Manawatu-Wanganui Region,2012,04 Investment Income,1974
Manawatu-Wanganui Region,2012,05 Vested Assets,0
Manawatu-Wanganui Region,2012,06 Asset Revaluations,25323
Manawatu-Wanganui Region,2012,07 Other Income,6163
Manawatu-Wanganui Region,2012,08 Total Income,74593
Manawatu-Wanganui Region,2012,09 Direct Costs,40553
Manawatu-Wanganui Region,2012,10 Interest,1501
Manawatu-Wanganui Region,2012,11 Depreciation,3609
Manawatu-Wanganui Region,2012,12 Other Expenses,0
Manawatu-Wanganui Region,2012,13 Total Expenditure,45663
Manawatu-Wanganui Region,2012,14 Net Surplus/Deficit,28930
Manawatu-Wanganui Region,2013,01 Rates,35119
Manawatu-Wanganui Region,2013,02 Development Contributions,0
Manawatu-Wanganui Region,2013,03 Subsidies,7777
Manawatu-Wanganui Region,2013,04 Investment Income,1998
Manawatu-Wanganui Region,2013,05 Vested Assets,0
Manawatu-Wanganui Region,2013,06 Asset Revaluations,-11
Manawatu-Wanganui Region,2013,07 Other Income,6351
Manawatu-Wanganui Region,2013,08 Total Income,51234
Manawatu-Wanganui Region,2013,09 Direct Costs,42440
Manawatu-Wanganui Region,2013,10 Interest,1591
Manawatu-Wanganui Region,2013,11 Depreciation,3503
Manawatu-Wanganui Region,2013,12 Other Expenses,0
Manawatu-Wanganui Region,2013,13 Total Expenditure,47534
Manawatu-Wanganui Region,2013,14 Net Surplus/Deficit,3700
Manawatu-Wanganui Region,2014,01 Rates,36241
Manawatu-Wanganui Region,2014,02 Development Contributions,0
Manawatu-Wanganui Region,2014,03 Subsidies,7939
Manawatu-Wanganui Region,2014,04 Investment Income,2021
Manawatu-Wanganui Region,2014,05 Vested Assets,0
Manawatu-Wanganui Region,2014,06 Asset Revaluations,7
Manawatu-Wanganui Region,2014,07 Other Income,6414
Manawatu-Wanganui Region,2014,08 Total Income,52622
Manawatu-Wanganui Region,2014,09 Direct Costs,43553
Manawatu-Wanganui Region,2014,10 Interest,1586
Manawatu-Wanganui Region,2014,11 Depreciation,3606
Manawatu-Wanganui Region,2014,12 Other Expenses,0
Manawatu-Wanganui Region,2014,13 Total Expenditure,48745
Manawatu-Wanganui Region,2014,14 Net Surplus/Deficit,3877
Manawatu-Wanganui Region,2015,01 Rates,36984
Manawatu-Wanganui Region,2015,02 Development Contributions,0
Manawatu-Wanganui Region,2015,03 Subsidies,8155
Manawatu-Wanganui Region,2015,04 Investment Income,2048
Manawatu-Wanganui Region,2015,05 Vested Assets,0
Manawatu-Wanganui Region,2015,06 Asset Revaluations,35677
Manawatu-Wanganui Region,2015,07 Other Income,6562
Manawatu-Wanganui Region,2015,08 Total Income,89426
Manawatu-Wanganui Region,2015,09 Direct Costs,45039
Manawatu-Wanganui Region,2015,10 Interest,1440
Manawatu-Wanganui Region,2015,11 Depreciation,3524
Manawatu-Wanganui Region,2015,12 Other Expenses,0
Manawatu-Wanganui Region,2015,13 Total Expenditure,50003
Manawatu-Wanganui Region,2015,14 Net Surplus/Deficit,39423
Manawatu-Wanganui Region,2016,01 Rates,37516
Manawatu-Wanganui Region,2016,02 Development Contributions,0
Manawatu-Wanganui Region,2016,03 Subsidies,8295
Manawatu-Wanganui Region,2016,04 Investment Income,2083
Manawatu-Wanganui Region,2016,05 Vested Assets,0
Manawatu-Wanganui Region,2016,06 Asset Revaluations,-1
Manawatu-Wanganui Region,2016,07 Other Income,6715
Manawatu-Wanganui Region,2016,08 Total Income,54608
Manawatu-Wanganui Region,2016,09 Direct Costs,45808
Manawatu-Wanganui Region,2016,10 Interest,1309
Manawatu-Wanganui Region,2016,11 Depreciation,3645
Manawatu-Wanganui Region,2016,12 Other Expenses,188
Manawatu-Wanganui Region,2016,13 Total Expenditure,50950
Manawatu-Wanganui Region,2016,14 Net Surplus/Deficit,3658
Manawatu-Wanganui Region,2017,01 Rates,38447
Manawatu-Wanganui Region,2017,02 Development Contributions,0
Manawatu-Wanganui Region,2017,03 Subsidies,8484
Manawatu-Wanganui Region,2017,04 Investment Income,2122
Manawatu-Wanganui Region,2017,05 Vested Assets,0
Manawatu-Wanganui Region,2017,06 Asset Revaluations,-52
Manawatu-Wanganui Region,2017,07 Other Income,6893
Manawatu-Wanganui Region,2017,08 Total Income,55894
Manawatu-Wanganui Region,2017,09 Direct Costs,47762
Manawatu-Wanganui Region,2017,10 Interest,1194
Manawatu-Wanganui Region,2017,11 Depreciation,3276
Manawatu-Wanganui Region,2017,12 Other Expenses,0
Manawatu-Wanganui Region,2017,13 Total Expenditure,52232
Manawatu-Wanganui Region,2017,14 Net Surplus/Deficit,3662
Manawatu-Wanganui Region,2018,01 Rates,39120
Manawatu-Wanganui Region,2018,02 Development Contributions,0
Manawatu-Wanganui Region,2018,03 Subsidies,8731
Manawatu-Wanganui Region,2018,04 Investment Income,2165
Manawatu-Wanganui Region,2018,05 Vested Assets,0
Manawatu-Wanganui Region,2018,06 Asset Revaluations,40291
Manawatu-Wanganui Region,2018,07 Other Income,7079
Manawatu-Wanganui Region,2018,08 Total Income,97386
Manawatu-Wanganui Region,2018,09 Direct Costs,49126
Manawatu-Wanganui Region,2018,10 Interest,1197
Manawatu-Wanganui Region,2018,11 Depreciation,3156
Manawatu-Wanganui Region,2018,12 Other Expenses,0
Manawatu-Wanganui Region,2018,13 Total Expenditure,53479
Manawatu-Wanganui Region,2018,14 Net Surplus/Deficit,43907
Manawatu-Wanganui Region,2019,01 Rates,38738
Manawatu-Wanganui Region,2019,02 Development Contributions,0
Manawatu-Wanganui Region,2019,03 Subsidies,8831
Manawatu-Wanganui Region,2019,04 Investment Income,2211
Manawatu-Wanganui Region,2019,05 Vested Assets,0
Manawatu-Wanganui Region,2019,06 Asset Revaluations,-102
Manawatu-Wanganui Region,2019,07 Other Income,7255
Manawatu-Wanganui Region,2019,08 Total Income,56933
Manawatu-Wanganui Region,2019,09 Direct Costs,50547
Manawatu-Wanganui Region,2019,10 Interest,900
Manawatu-Wanganui Region,2019,11 Depreciation,2904
Manawatu-Wanganui Region,2019,12 Other Expenses,0
Manawatu-Wanganui Region,2019,13 Total Expenditure,54351
Manawatu-Wanganui Region,2019,14 Net Surplus/Deficit,2582
Wellington Region,2010,01 Rates,79093
